gene
AZIN2
B2M
B3GLCT
B3GNT5
BACE2
BACH1
BAG3
BAIAP2
BANK1
BASP1-AS1
BBX
BCAS1
BCAS3
BCAT1
BCL2A1
BCL2L1-AS1
BCL6
BDNF-AS
BEND6
BEX1
BEX2
BEX3
BICD1
BIN1
BLM
BMPR1B
BNC2
BNIP3
BNIP3L
BRCA1
BRCA2
BRIP1
BTBD11
BTD
BTG1
BTG2
C11orf49
C11orf65
C11orf80
C12orf75
C1QA
C1QB
C1QC
C1QTNF7-AS1
C1orf21
C2orf27A
C3
C4orf19
C5AR1
C5orf17
C5orf64
C8orf37-AS1
CA8
CAB39L
CACNA1A
CACNA1B
CACNA1C
CACNA1D
CACNA1E
CACNA2D1
CACNA2D3
CACNB4
CADM1
CADM2
CADM3
CALCR
CALD1
CALM3
CALY
CAMK2A
CAMK2N1
CAMK4
CAMKMT
CAPS2
CARD11
CARMIL1
CASK
CASS4
CATSPERE
CBLN2
CBR3
CCDC102B
CCDC107
CCDC170
CCDC171
CCDC18
CCDC200
CCDC26
CCDC28A-AS1
CCDC40
CCDC7
CCDC71L
CCDC73
CCND3
CCNG2
CCNH
CD163
CD226
CD247
CD44
CD55
CD63
CD69
CD74
CD81
CD9
CDC42BPA
CDCP1
CDH18
CDH20
CDH23
CDH26
CDH4
CDIN1
CDK14
CDK18
CDK6
CDK8
CDKN2B-AS1
CDYL2
CEACAM1
CEACAM16-AS1
CEBPB
CEBPD
CECR2
CELF4
CELSR3
CEMIP
CEMIP2
CENPE
CENPK
CENPP
CENPV
CEP126
CEP128
CEP170B
CERNA2
CEROX1
CERS4
CFAP161
CFAP251
CFAP74
CFDP1
CFLAR-AS1
CFTR
CGNL1
CH17-55D9.1
CH25H
CH507-513H4.1
CH507-528H12.1
CHD2
CHD5
CHI3L1
CHN1
CHST15
CHSY1
CHSY3
CLASP2
CLEC16A
CLEC1A
CLEC2B
CLEC5A
CLEC9A
CLIC2
CLIC4
CLIP4
CLNK
CLPP
CLSTN2
CLU
CLVS2
CMKLR1
CMSS1
CNKSR2
CNOT6L
CNTN1
CNTN5
CNTNAP2
COL25A1
COL27A1
COL5A1
COL5A2
COL5A3
COLEC12
COMTD1
COPG2
COPG2IT1
CORO6
COX10-AS1
CPB2-AS1
CPE
CPED1
CPM
CPNE4
CPNE8
CPSF1
CR1L
CRADD
CRIM1
CRYAB
CRYM
CSGALNACT1
CSMD1
CSMD2
CSMD3
CST3
CTA-292E10.6
CTB-161M19.4
CTC-340A15.2
CTC-535M15.2
CTC-575N7.1
CTD-2015H6.3
CTD-2021K4.2
CTD-2227I18.1
CTD-2282P23.2
CTD-2285E13.1
CTD-2336H13.2
CTD-2537O9.1
CTD-2643I7.5
CTD-2647E9.3
CTD-3088G3.8
CTD-3149D2.4
CTD-3239E11.2
CTNNA2
CTNNA3
CTNND2
CTSB
CTSD
CTTNBP2
CUX2
CX3CR1
CXADR
CXCR4
CXXC5
CYFIP2
CYP1B1-AS1
CYREN
CYRIA
CYSLTR1
CYTH1
CYTIP
CYTL1
DAAM1
DACT3
DDB2
DDIT4
DDX21
DDX3Y
DENND1B
DENND2B
DENND4C
DENND5B
DENND6A-AS1
DEPTOR
DGAT1
DGKH
DHRS13
DHRS3
DHRS9
DHRSX
DIAPH1
DIAPH2-AS1
DIRC3
DISC1FP1
DISC2
DISP1
DIXDC1
DLEU1
DLEU7
DLGAP1
DMWD
DNAH14
DNAH6
DNAJB1
DNAJB2
DNAJC12
DNAJC24
DNAJC30
DNMBP
DOCK1
DOCK10
DOCK3
DOCK4-AS1
DOCK5
DOCK6
DOCK9
DOT1L
DPH6
DPP10
DPYD
DPYS
DPYSL3
DRAM1
DSTN
DTD1
DTNA
DTWD2
DUOX1
DUSP10
DUSP16
DYNC2H1
E2F3
ECM2
EDA
EDIL3
EDNRB-AS1
EFCAB11
EFCAB2
EFNA5
EFR3B
EGLN1
EGLN3
EIF1B-AS1
ELAVL4
ELL2
ELMO1-AS1
EMB
EMC9
EME2
EMILIN2
ENO1
ENO4
ENOSF1
ENOX1
ENPP1
ENTPD1-AS1
ENTPD3-AS1
EPAS1
EPB41
EPB41L2
EPB41L3
EPDR1
EPHA4
EPHA6
EPHB2
EPM2A
EPSTI1
ERC2
ERCC8
ERMN
ERO1A
ESYT2
ETS1
ETS2
ETV1
EVA1C
EYA2
EYS
EZH2
F13A1
FADS3
FAM107B
FAM110B
FAM117B
FAM13A
FAM149A
FAM153A
FAM153CP
FAM155A
FAM162A
FAM169A
FAM177B
FAM184B
FAM198B-AS1
FAM20C
FAM210A
FAM227B
FAM229A
FAM50A
FANCI
FARP1
FAT3
FAU
FBN2
FBXL13
FBXL17
FBXO27
FBXO30-DT
FBXO32
FDFT1
FER
FERMT2
FGD6
FGF11
FGF12
FGF13
FGF14
FGF17
FGF2
FGFR1
FGGY
FGR
FHAD1
FIGN
FILIP1L
FKBP5
FLNA
FLRT2
FLT1
FLVCR2
FMN1
FMN2
FMNL1-DT
FMNL2
FMO5
FNBP1L
FNDC3A
FNDC3B
FOLR2
FOS
FOSL2
FOXO1
FOXO3
FOXP1
FOXP2
FRMD3
FRMD4A
FRMD4B
FRMD5
FRMD6
FRRS1
FSCN1
FSD1
FSIP2
FSIP2-AS1
FSTL4
FSTL5
FTCDNL1
FTH1
FUT10
FUT8
FUT9
FYN
G6PD
GAB1
GABARAPL1
GABRA5
GABRB1
GABRG2
GADD45B
GALNT18
GAP43
GAREM1
GARNL3
GAS2L3
GASK1A
GASK1B
GBE1
GBP2
GBP5
GCC2-AS1
GCLC
GCLM
GCNT2
GDAP1
GDF11
GDI1
GFAP
GFOD1
GHRL
GJA1
GK
GLDN
GLIPR1L1
GLRX
GLT1D1
GLUL
GLYATL1
GMDS-DT
GMEB1
GNA12
GNA13
GNLY
GOLGA8B
GOLIM4
GOT1
GPATCH2
GPC5
GPHN
GPI
GPM6A
GPNMB
GPR173
GPR34
GPR85
GPRC5C
GPRC5D-AS1
GPRIN3
GRAMD4
GREM1
GRID1
GRIK1
GRIK5
GRIN1
GRIN2A
GRIN2B
GRM1
GRM5
GRM7
GS1-98E2.1
GSTCD
GTDC1
GTF2IRD1
GYS1
H1-0
H1-10
H2AC19
H2AC20
H2AC6
H2AC8
H2BC18
H2BC4
H2BC7
H2BC8
H2BU1
HAMP
HCG17
HCG22
HDAC2-AS2
HDAC4
HDAC4-AS1
HECW1
HELLS
HERC6
HESX1
HGF
HHAT
HHIP
HIBADH
HIF1A
HIF1A-AS3
HIF3A
HILPDA
HIP1
HIVEP1
HIVEP2
HK2
HLA-B
HLA-DRA
HLA-DRB1
HMGA1P4
HNRNPA1P48
HOMER1
HPCAL1
HPCAL4
HPN
HPSE2
HRH1
HS3ST2
HSF4
HSP90AA1
HSPA12A
HSPA1A
HSPA1B
HSPB1
HSPD1
HSPE1
HSPH1
HTR1E
HTR2B
HTR7
ICA1
IER2
IER5
IFI44L
IFIT1
IFIT2
IFIT3
IFITM10
IFITM3
IFNLR1
IFT43
IGF1
IGF1R
IGSF11
IGSF21
IGSF9B
IL15
IL1A
IL1B
IL4I1
IL7
IMMP2L
INF2
INPP4B
INSR
INSYN2B
INTS6
IPCEF1
IPO9-AS1
IQCJ-SCHIP1
IQGAP1
IQGAP2
IQSEC1
IQSEC2
IRAG1-AS1
IRAK1BP1
IRAK2
IRAK3
IRF8
ITGA4
ITGA6
ITGA9
ITGA9-AS1
ITGB8
ITM2C
ITPKC
ITPR2
ITSN1
JAKMIP2
JAM3
JAML
JARID2
JAZF1
JUN
JUNB
JUND
KALRN
KAT6B
KATNAL1
KATNAL2
KAZN
KBTBD12
KCNAB2
KCND2
KCND3
KCNE1
KCNH1
KCNIP1
KCNIP4
KCNJ13
KCNK1
KCNMA1
KCNMA1-AS1
KCNMB1
KCNMB2
KCNMB2-AS1
KCNMB4
KCNQ1OT1
KCNQ2
KCNQ3
KCNQ5
KCNT1
KCTD16
KDM4A-AS1
KDM5B
KDM6B
KHDRBS2
KIAA0513
KIAA0825
KIF1A
KIF26B
KIF5C
KIF5C-AS1
KIF9
KIF9-AS1
KIFAP3
KIFC3
KLC2
KLHL24
KLHL6
KLRD1
KNOP1
LANCL1-AS1
LAPTM4B
LARP1B
LATS2
LCLAT1
LCP2
LDAH
LDHA
LDLR
LDLRAD4
LEKR1
LGALS1
LGALS3
LIFR
LILRB3
LILRB5
LIMA1
LIMCH1
LIMD1
LIMD1-AS1
LIMK2
LIMS1
LIN52
LINC00271
LINC00278
LINC00342
LINC00467
LINC00476
LINC00506
LINC00539
LINC00551
LINC00558
LINC00571
LINC00621
LINC00630
LINC00632
LINC00639
LINC00862
LINC00884
LINC00894
LINC00907
LINC00923
LINC00960
LINC00968
LINC00970
LINC00996
LINC01091
LINC01094
LINC01118
LINC01138
LINC01141
LINC01146
LINC01184
LINC01258
LINC01277
LINC01278
LINC01285
LINC01301
LINC01320
LINC01322
LINC01356
LINC01357
LINC01374
LINC01375
LINC01376
LINC01422
LINC01435
LINC01515
LINC01572
LINC01605_ENSG00000253161
LINC01684
LINC01762
LINC01877
LINC01933
LINC02008
LINC02055
LINC02057
LINC02073
LINC02196
LINC02211
LINC02232
LINC02263
LINC02328
LINC02397
LINC02432
LINC02444
LINC02642
LINC02646
LINC02649
LINC02666
LINC02698
LINC02712
LINC02742
LINC02762
LINC02884
LINC02885
LIPC
LIPE-AS1
LIPG
LIX1-AS1
LL22NC03-2H8.5
LMCD1-AS1
LMO1
LMO7-AS1
LNCAROD
LONP1
LONRF1
LONRF2
LONRF3
LPAR1
LPAR6
LPCAT4
LPL
LRFN4
LRFN5
LRIG1
LRP12
LRP1B
LRP5L
LRRC3B
LRRC49
LRRC4C
LRRC6
LRRC7
LRRC74A
LRRK2
LSAMP
LTC4S
LUCAT1
LY96
LYPD5
LYVE1
LYZ
MACC1
MACROD1
MACROD2
MAGI1
MAGI2
MAILR
MALT1
MAMDC2
MAMDC2-AS1
MAML2
MAMLD1
MAN1A1
MAP1LC3A
MAP2
MAP2K6
MAP3K20
MAP3K6
MAP3K7CL
MAP3K8
MAPK13
MAPK6
MAPT
MARCHF3
MARCHF8
MATK
MBNL3
MBOAT1
MCC
MCF2L2
MCMDC2
MCPH1
MCTP1
MCTP2
ME3
MED12L
MEF2C-AS1
MEF2C-AS2
MEG3
MEG8
MEGF9
MEI4
MEIS1
MERTK
METTL25
MFSD4B
MGAT1
MGAT5
MGLL
MGMT
MIAT
MICAL2
MICAL3
MICOS10
MICU1
MID1
MIR100HG
MIR155HG
MIR181A1HG
MIR223HG
MIR3142HG
MIR31HG
MIR4300HG
MIR4435-2HG
MIR646HG
MIR99AHG
MIS18BP1
MITF
MLF2
MLIP
MLLT3
MMP24
MMP28
MMS22L
MOB3B
MOBP
MRC1
MRPL1
MRPS30-DT
MS4A4A
MS4A4E
MSC-AS1
MSI2
MSN
MSR1
MSRA
MT1E
MTCP1
MTERF1
MTHFD2L
MTHFS
MTMR8
MTRNR2L1
MTRNR2L12
MTRNR2L8
MTSS1
MUSK
MX2
MXI1
MYCBP2-AS1
MYO10
MYO16-AS1
MYO1D
MYO1E
MYO5B
MYO9A
MYOCOS
MYOM1
MYT1L
NAALADL2
NALCN
NAMPT
NAV2
NAV3
NCAM2
NCDN
NCKAP1
NCKAP5
NCMAP
NCS1
NDFIP2
NDRG1
NEAT1
NEBL
NEDD4L
NEGR1
NEK10
NEK11
NEK7
NELL2
NEXMIF
NFASC
NFIA
NFIX
NFKBID
NGLY1
NHEJ1
NHSL1
NIBAN2
NKD1
NLGN1
NLGN4Y
NLRP1
NLRP3
NME9
NMNAT3
NOS1AP
NPAS1
NPAS3
NPDC1
NPIPB15
NPL
NPTX1
NR4A1
NR4A3
NR6A1
NRG2
NRG3
NRGN
NRN1
NRP1
NRXN1
NSD2
NSMAF
NUAK1
NUBPL
NUPR1
NXN
OGFRL1
OGN
OLFM1
OLR1
OMD
OPCML
OPHN1
OPRM1
OPTN
OR3A2
OSBPL5
OSBPL6
OSBPL8
OTUD1
OVCH1-AS1
OXCT1
OXR1
P2RY12
P2RY8
P3H2
P4HA1
PACS1
PADI2
PAG1
PALM2AKAP2
PAM
PANX1
PAPSS2
PAQR3
PARD3B
PARP8
PARPBP
PARVB
PATJ
PBX3
PC
PCBD2
PCBP3
PCBP4
PCDH11Y
PCDH7
PCDH9
PCDH9-AS2
PCED1B
PCGF5
PCSK1N
PCSK2
PCSK5
PDE10A
PDE3B
PDE4A
PDE4B
PDE4D
PDE5A
PDE8A
PDGFB
PDK1
PDK4
PDLIM5
PDZD2
PDZRN3
PDZRN4
PEAK1
PEBP1
PEBP4
PELI1
PELI2
PER1
PER3
PEX7
PFKFB4
PFKP
PFN2
PGBD5
PGGHG
PGK1
PGM1
PHF21A
PHLPP1
PID1
PIGC
PIGK
PIGL
PIGQ
PIK3IP1-DT
PIN4
PIP5K1B
PITPNC1
PITPNM2
PIWIL4
PJA1
PKD1
PKD2L2
PKNOX2
PLA2G4C
PLAC8
PLAGL1
PLAT
PLAU
PLCB1
PLCB4
PLCG2
PLCL1
PLCXD3
PLD1
PLD4
PLEK
PLEKHA5
PLEKHA7
PLEKHH3
PLGRKT
PLIN2
PLOD2
PLPP1
PLPP3
PLXDC1
PLXNC1
PMP22
PNMA3
PODXL2
POLA1
POTEG
POU6F2
PPARD
PPARG
PPFIA2
PPFIBP1
PPIP5K1
PPM1E
PPME1
PPP1R15A
PPP1R9A
PRAM1
PRANCR
PRDM11
PRDM5
PRDX6-AS1
PRICKLE2
PRKAG2
PRKCA
PRKCA-AS1
PRKCB
PRKCE
PRKCH
PRKCQ
PRKG1
PRKN
PRMT9
PROCR
PROS1
PRTFDC1
PRUNE2
PSAT1
PSD3
PSTPIP2
PTCHD4
PTGER4
PTH2R
PTK2
PTK2B
PTMS
PTPN14
PTPN2
PTPN4
PTPRB
PTPRD
PTPRG
PTPRK
PTPRM
PTPRN
PTPRN2
PTPRT
PTPRZ1
PUDP
PVT1
PXDNL
RAB11A
RAB27A
RAB28
RAB38
RAB39A
RAB3IP
RAB40B
RABAC1
RALGAPA2
RALGPS1
RALGPS2
RALYL
RAMP1
RANBP17
RANBP2
RANBP3L
RAP1GAP
RAP2C-AS1
RAPGEF1
RAPGEF4
RASA2
RASGEF1B
RASGEF1C
RASGRP3
RASL10A
RASSF3
RASSF8
RBFOX1
RBFOX3
RBL1
RBM47
RBMS3
RBPJ
RCAN3
RDX
REL
RENO1
RESF1
RFC3
RFLNA
RFX2
RFX3
RFX3-AS1
RGCC
RGL1
RGL3
RGS1
RGS16
RHOBTB3
RHOQ-AS1
RHOXF1-AS1
RIC3
RIMS2
RIPK2
RIPOR2
RIT2
RLF
RMDN2-AS1
RMRP_ENSG00000269900
RMST
RNASEH2B-AS1
RNF126
RNF144A
RNF144B
RNF150
RNF157
RNF180
RNF19A
RNF213-AS1
RNF217-AS1
RNF24
RNLS
RNMT
ROBO1
ROR1-AS1
RORA
RORA-AS1
RORB
RP1-117O3.2
RP1-167A14.2
RP1-179N16.6
RP1-18C9.3
RP1-225E12.2
RP1-236J16.3
RP1-256G22.2
RP1-30E17.2
RP1-71H24.1
RP1-80B9.4
RP11-106M3.3
RP11-10H3.1
RP11-111A21.1
RP11-111G13.1
RP11-1146N6.3
RP11-114N19.3
RP11-115J16.1
RP11-120A1.1
RP11-120D5.1
RP11-120L14.1
RP11-121C2.3
RP11-122G18.10
RP11-123B3.2
RP11-126O1.4
RP11-130F10.1
RP11-131L23.1
RP11-134L10.2
RP11-136F16.1
RP11-13J12.3
RP11-13N12.1
RP11-141F7.1
RP11-142A5.1
RP11-142M10.2
RP11-147G16.1
RP11-154D17.1
RP11-154H12.3
RP11-154H23.4
RP11-160E2.6
RP11-162D16.2
RP11-168F24.3
RP11-16B9.1
RP11-16C1.3
RP11-17A1.3
RP11-187O7.3
RP11-191L9.4
RP11-195C7.1
RP11-196H14.2
RP11-19D22.1
RP11-1H15.2
RP11-1H15.4
RP11-202G18.1
RP11-20D14.3
RP11-21M24.6
RP11-221G19.1
RP11-237N2.1
RP11-238K6.1
RP11-246A10.1
RP11-259O2.1
RP11-261A24.1
RP11-264E23.4
RP11-268P4.5
RP11-275G7.2
RP11-281A20.2
RP11-281P23.2
RP11-305E17.8
RP11-305L7.3
RP11-314E10.1
RP11-314L11.1
RP11-317G6.1
RP11-318C2.1
RP11-319G6.1
RP11-320L2.1
RP11-321C24.1
RP11-321P16.3
RP11-322M13.1
RP11-323F24.5
RP11-323I15.5
RP11-323P17.2
RP11-341N18.1
RP11-344B5.2
RP11-344F5.1
RP11-351A11.1
RP11-353M9.1
RP11-354K4.2
RP11-358F13.1
RP11-360F5.1
RP11-368L12.1
RP11-369E15.3
RP11-370I10.2
RP11-370I10.6
RP11-37B2.1
RP11-37N22.1
RP11-381K20.2
RP11-384C4.7
RP11-384F7.2
RP11-386I14.4
RP11-38B6.1
RP11-396B14.2
RP11-398J12.1
RP11-399K19.1
RP11-399K21.11
RP11-39E3.3
RP11-404C6.6
RP11-413N10.3
RP11-419I17.1
RP11-421P23.2
RP11-429A20.3
RP11-434H14.1
RP11-436D23.1
RP11-437L7.2
RP11-440L14.1
RP11-445F6.2
RP11-452F19.4
RP11-452H21.1
RP11-458A7.1
RP11-463D19.1
RP11-469A15.2
RP11-47I22.3
RP11-486A14.2
RP11-493L12.3
RP11-493L12.4
RP11-495L19.1
RP11-4F5.3
RP11-506H20.1
RP11-511B23.2
RP11-513G19.1
RP11-516C1.1
RP11-517O13.1
RP11-518L10.5
RP11-526K17.2
RP11-528G1.2
RP11-535M15.1
RP11-53B2.3
RP11-541P9.3
RP11-544A12.4
RP11-544A12.8
RP11-554D14.6
RP11-555K12.4
RP11-557H15.4
RP11-56I23.2
RP11-571M6.7
RP11-584P21.2
RP11-588H23.3
RP11-58G13.1
RP11-596C23.6
RP11-617F9.2
RP11-622I12.1
RP11-622O11.6
RP11-624C23.1
RP11-630C16.2
RP11-634B7.4
RP11-640F22.1
RP11-649G15.2
RP11-657O9.1
RP11-65F13.4
RP11-666F17.1
RP11-66H6.3
RP11-673E1.1
RP11-679C8.2
RP11-685G11.1
RP11-685G9.5
RP11-692D12.1
RP11-692P14.1
RP11-696N14.1
RP11-6G22.1
RP11-703M24.5
RP11-707P17.1
RP11-712B9.2
RP11-713N11.4
RP11-72M17.1
RP11-736I24.5
RP11-737O24.2
RP11-745L13.2
RP11-74J13.8
RP11-775D22.3
RP11-78F17.1
RP11-793A3.2
RP11-793H13.14
RP11-796E2.4
RP11-79E3.2
RP11-7F3.1
RP11-815J21.4
RP11-867G2.8
RP11-946L16.1
RP11-958J22.1
RP13-188A5.1
RP13-52K8.2
RP3-525N10.2
RP4-545L17.11
RP4-568F9.6
RP4-681L3.3
RP4-769N13.7
RP4-799O8.1
RP4-809F18.1
RP5-1015P16.1
RP5-1101C3.1
RP5-1198O20.4
RP5-864K19.4
RP5-921G16.1
RP6-91H8.6
RPA3
RPH3A
RPL11
RPL12
RPL18A
RPL19
RPL23A
RPL24
RPL26
RPL3
RPL32
RPL34
RPL34-DT
RPL38
RPL39
RPL41
RPLP1
RPLP2
RPP38
RPS11
RPS15
RPS2
RPS23
RPS24
RPS25
RPS27
RPS27A
RPS6KA5
RSU1
RTN1
RTN2
RTN4IP1
RTN4RL1
RTTN
RUNX1
RUNX2
RYR2
RYR3
S100A4
S100A6
S100A8
S100A9
S100B
S100Z
SAMD12
SAMD4A
SAMSN1
SAP30-DT
SASH1
SAT1
SATB1-AS1
SBF2-AS1
SCARNA2_ENSG00000270066
SCD5
SCFD2
SCHLAP1
SCIN
SCLT1
SCMH1
SCN3A
SCOC-AS1
SDC2
SDCBP
SDHAF3
SDK1
SEC14L1
SELENOP
SEMA3E
SEMA6D
SERPINB9
SERPINE1
SERTAD2
SESN1
SESN3
SESTD1
SETBP1
SFMBT1
SFMBT2
SFXN1
SGCE
SGCZ
SGK1
SGO1-AS1
SGTB
SH3BP5
SH3PXD2B
SH3RF1
SH3RF3
SHANK3
SHISA9
SHLD1
SHOC1
SIDT1
SIGLEC1
SIPA1L1
SIPA1L2
SIRPD
SKA2
SLC10A7
SLC12A6
SLC16A10
SLC1A3
SLC22A23
SLC25A25
SLC25A37
SLC26A3
SLC26A4
SLC26A7
SLC2A1
SLC2A13
SLC2A3
SLC2A5
SLC2A9
SLC35E1
SLC35E3
SLC35G2
SLC38A11
SLC41A2
SLC43A2
SLC44A2
SLC49A4
SLC4A8
SLC5A4-AS1
SLC5A9
SLC6A8
SLC7A1
SLC7A11
SLC8A1
SLC8A1-AS1
SLC9A7
SLC9A9
SLC9B1
SLCO3A1
SLIT1
SMAD3
SMARCD3
SMC4
SMCR5
SMIM14
SMIM35
SMURF1
SNAP25
SNAPC1
SNCA
SNCAIP
SNED1
SNHG12
SNHG14
SNTB2
SNTG1
SNX24
SOCS3
SOCS6
SOD2
SOGA3
SORBS2
SOX5
SP140
SPAG16
SPATA13_ENSG00000182957
SPATA5
SPATA6
SPATS2L
SPDYE2
SPOCK1
SPOCK2
SPP1
SPRY1
SPTBN1
SPTBN4
SPTLC3
SRGAP2-AS1
SRGAP3
SRGN
SRRM3
SSBP2
SSBP3
SSC4D
SSH2
SSPN
SSTR2
ST18
ST3GAL1
ST6GAL1
STAB1
STAMBPL1
STARD10
STARD13
STARD9
STIL
STMN1
STMN2
STMN3
STON2
STS
STX11
STX18-AS1
STXBP5L
STXBP6
SULF2
SVIL
SYCE2
SYCP2
SYN2
SYN3
SYNDIG1
SYNPO
SYT1
SYT6
SYT7
TAFA2
TAGAP
TAMALIN
TANC2
TANK-AS1
TAPT1-AS1
TBC1D10C
TBC1D14
TBC1D2
TBC1D30
TBC1D4
TBL1X
TCEAL9
TCERG1L
TCF4-AS1
TENM1
TENM2
TENM4
TENT5A
TES
TET1
TEX41
TEX9
TFRC
TGFA
TGFB1
TGFB2
TGFBI
TGFBR3
THRB
TIAM1
TIAM2
TIMP1
TJP1
TLL1
TLN2
TLR2
TLR5
TMC7
TMED8
TMEM140
TMEM144
TMEM14A
TMEM14B
TMEM151B
TMEM156
TMEM163
TMEM241
TMEM38B
TMEM44
TMEM51
TMEM52B
TMEM63B
TMEM65
TMEM72-AS1
TMLHE-AS1
TMSB10
TMSB4X
TMTC2
TNFAIP8
TNFAIP8L3
TNFRSF11B
TNFRSF1B
TNFRSF21
TNFSF13B
TNS1
TOM1L1
TOX
TOX2
TPD52
TPI1
TPM2
TPRG1
TPT1
TRAF3
TREM1
TRG-AS1
TRHDE
TRIM2
TRIM36
TRIP11
TRPC1
TRPC4
TRPS1
TSBP1-AS1
TSC22D3
TSHR
TSHZ2
TSHZ3
TSIX
TSPAN4
TSPAN7
TSPYL2
TTC28
TTC7A
TTN
TTTY14
TTYH3
TUB
TUBA1A
TUBB2A
TVP23A
TWIST2
TXNDC16
TXNIP
TYMP
U91319.1
UACA
UBA52
UBASH3B
UBC
UBE2E3
UBE2Q2
UBE2R2
UBTD2
UCN
UFL1-AS1
UGT8
UNC13B
UNC5C
UNC80
UPP2
USP2-AS1
USP3-AS1
USP36
USP53
USP9Y
UTRN
VCAN
VEGFA
VIM
VKORC1L1
VMO1
VWA8
WDPCP
WDR25
WDR45B
WEE2-AS1
WLS
WNK3
WNT2B
WWC3
WWOX
XACT
XAF1
XIST
XKR6
XKR9
YEATS2
ZBTB16
ZBTB20-AS5
ZBTB7A
ZBTB7C
ZC4H2
ZDBF2
ZDHHC14
ZDHHC19
ZDHHC20
ZFAT
ZFHX2
ZFP36L1
ZFP64
ZFPM2
ZFPM2-AS1
ZFY
ZFYVE28
ZHX2
ZMAT3
ZMAT4
ZNF143
ZNF277
ZNF331
ZNF337-AS1
ZNF365
ZNF385D
ZNF433-AS1
ZNF451-AS1
ZNF521
ZNF532
ZNF586
ZNF608
ZNF846
ZNRF1
ZRANB2-AS2
ZRANB3
ZSCAN31
ZSCAN5A
