gene,pval_given_therapy,pval_response
YIF1A,0.139132812593942,0.143787171825743
NLRP6,0.367112646569813,0.23121451832915
NDUFA11,0.000521757775443474,0.000700330986631609
RSRC1,0.31979093595739,0.411371717116289
RAB1B,0.0086547690989238,0.00233879560595405
METTL15P1,0.3707257331142,0.168214338555904
PTDSS2,0.267976309367824,0.257656863079652
C19orf70,0.081633249533638,0.173217399850665
C3orf33,0.664081833241258,0.735757544945406
KCTD13,0.287724569294922,0.17464373448952
P2RY14,0.839466573494387,0.582708752082986
AMZ1,0.970676644452748,0.382111420923876
GPR171,0.0137739415458024,0.00739373576072245
DHX36,0.000307615164241317,0.00181502408444015
AC026271.5,0.187030770061076,0.124326183490826
FBXW8,0.349267075739563,0.294702475464179
KLC2,0.341824808916608,0.247289217329685
SLC22A1,0.981810396771673,0.463199683429818
CTBP2,0.42845609468862,0.586989230129396
CHST2,0.459383445913222,0.282534864435554
ZDHHC14,0.749759164701596,0.966328610614564
ATR,0.64676301487054,0.837724341019495
C17orf76-AS1,0.821822675569638,0.873279963905871
UBE2C,4.91569070310113e-07,2.81895466909917e-06
GK5,0.160402740229953,0.25521636393872
VCPIP1,0.420966100682449,0.24042954671466
PDIK1L,0.0597042802638611,0.043505284540708
TRAF6,0.648785557636988,0.462189242473141
ZNF654,0.240015593604514,0.128217726067772
TVP23C,0.730534877544656,0.951571253807034
MRPS22,0.558780718530157,0.432422171097227
PACS1,0.00377545642844066,0.00378701924750812
MARCKSL1,0.117733089508954,0.0478024519711615
SH3BP5L,0.22265791609891,0.320872282252378
YPEL2,0.000475981867704419,0.000110427192931012
PSMD2,0.0502913950566945,0.0659776102797229
FAM131A,0.924713561132466,0.97461428397839
CSRP2,0.627713192933787,0.660721848632049
PARL,0.0569869325179576,0.126531125149314
DDIT3,0.331595797431385,0.230707449165582
PCCA,0.833192179393875,0.93008527589397
DCTN2,0.00113601410189749,0.000619562355856975
NPPA,0.444774848053786,0.337177138548117
ZNF408,0.741018591891598,0.835437473452985
CTDSP2,0.00452832261905999,0.00438689710664633
CKAP5,0.0323207645379574,0.122998241921389
ARHGAP1,0.127839184498821,0.0610101786428735
MED16,0.15572250248643,0.401028571496918
ATG13,0.394322522175263,0.16534750961521
GOLGA8A,0.000108534082144399,0.00018051659463353
TP53I11,0.55573978307687,0.794416401722907
APITD1,0.0315396334201114,0.0203431804582299
DOLK,0.0718750446024111,0.0478126977890565
CCNE2,0.385524309569838,0.297900161221039
PHYKPL,0.0155999560072561,0.0726927101873806
ZNF519,0.886641031857897,0.75984588856212
LSM1,0.0637844600905442,0.0469090842463137
BANF1,0.000967627469913365,0.00578935188039464
TMEM9B,0.455309555887414,0.406523606168998
NRIP3,0.280050227186312,0.323334550775331
PTPN2,0.138668748866087,0.442122275957178
EIF1AD,0.147456834313674,0.141152780594061
SMAD2,0.330889013191943,0.445848157497681
EIF3F,0.761580216845648,0.391349763483404
ZNF25,0.15563639623816,0.148969704044884
ARL10,0.577792239254934,0.28891901190145
CLTB,0.169334113727606,0.463250132600372
RFESD,0.953709051446825,0.905670933696299
CCDC14,0.456934089389136,0.230184920492867
TBC1D10C,0.798527787001867,0.940601742923255
SART1,0.211959290053575,0.277641992347349
PPP2R2D,0.195995411886947,0.145680632825108
MCTP1,0.772661915692353,0.703497262117569
POLD4,0.0577892935347414,0.0649789463182424
CLCF1,0.900643986591922,0.825273607432273
GPR152,0.936853104871308,0.799366107071998
LIPT2,0.0462784323120421,0.0731716473534785
CABP4,0.768421774278585,0.397115069383069
ALG10B,0.34290479327745,0.585649694731836
DRAP1,0.0103093846112367,0.00231210386708269
LONRF3,0.982877566883693,0.995165520705715
UCP3,0.983968359212194,0.857564034494552
UCP2,0.171046433436677,0.200665245216403
C11orf68,0.705859211683545,0.745882175815184
PAAF1,0.312501487809857,0.292929229832192
MRPL48,0.0093647974550467,0.0924714985568636
RAB6A,0.771037594416573,0.38502029762707
FOSL1,0.125717905607134,0.226572174790434
ERCC4,0.467804702153723,0.52072895914295
CCDC85B,0.276308680654723,0.509637980134094
RP11-276H1.3,0.0927258977872932,0.0750184751385143
TMEM70,0.0217836480937647,0.0123089313645476
LINC00476,0.796808959235054,0.575216332997359
RPS6KB2,0.488692697839462,0.440766337340142
RMI2,0.0305210358798716,0.0189717686641875
TOM1L2,0.684991674402763,0.59405802019025
ZNF77,0.610761093873328,0.943084857225698
LINC00116,0.000341228473157027,0.00058915627947774
C1orf172,0.188647979195891,0.137457651517692
B3GNTL1,0.838576636260179,0.82261675599363
MLXIP,0.00100164138601492,0.00186312493058185
BAK1P1,0.0761774150954506,0.11053621459005
RWDD4P2,0.722331531004445,0.586543169206344
AURKAIP1,0.0034400299842741,0.00689310674480732
TOMM5,0.00104888798605448,0.000397575797742456
C15orf53,0.0987254155440388,0.0899101434112437
SLC35E3,0.373282200821225,0.687736970158301
ZNF169,0.87201641036563,0.965936819045441
RUVBL1,0.0364847893058614,0.0761457068470002
MSRA,0.271033890154186,0.253465465255735
CTDNEP1,0.0805623461987942,0.163061046096334
AP001266.1,0.232728834232278,0.45452481745232
FAM172BP,0.275532680957288,0.308051600017377
SWI5,0.0719173905230795,0.0527318327384927
BAIAP2,0.866779385085789,0.957540160809419
CALCB,0.292866108732312,0.23102986291177
AC004840.9,0.224093267622105,0.0712477060887319
RPL7AP66,0.668095286092372,0.919183556948721
ZDHHC21,0.332216769188609,0.440222853553474
PLEKHF2,0.639926102354834,0.575442572130369
CTD-2369P2.2,0.411560565892823,0.348122709086176
A2M,0.752218084597575,0.962125072380318
ARL4D,0.481580783620935,0.612314761736752
DOK7,0.908932776593349,0.760326027108424
UBE2O,0.00411064116579682,0.00996171620176551
ORAI3,0.608996847760052,0.68973202779043
UNC119B,0.0110053367337243,0.0572903498650998
DENND2C,0.292688291115316,0.377302357237689
TUBB6,0.0601444388984779,0.134158282748828
LYSMD3,0.00466884369156808,0.02282716838959
AMIGO3,0.75053760638968,0.384024003809306
B3GALT6,0.433163218256038,0.204433083219016
ZNF613,0.0398315555674976,0.0998949222360773
JAKMIP2,0.377760034676734,0.449336102203211
RPL23P2,0.676622293980332,0.355339782588304
MBLAC2,0.435136295155401,0.411489314673849
TPRN,0.249932983329706,0.376530171380755
ZNF683,0.49339850346884,0.396030810395184
SLC35A4,0.0935466083242665,0.225204314043556
AIM1L,0.0378916109203095,0.0449896873066005
IP6K1,0.822209961291351,0.790487024452963
SSNA1,0.000693717598895008,0.00243213557835441
CSTF3,0.216063184091868,0.489850232920851
YES1,0.321855658869207,0.326620724310425
CHMP6,0.00428353735995439,0.0134884849766523
DLEU1,0.477330696804139,0.767319090660655
UFSP1,0.603032137900278,0.189545929875187
TMEM39A,0.100432591889441,0.15715630192399
TCP11L1,0.419100380737854,0.64052657895467
GPX2,0.693402502258659,0.503597384567289
CCDC57,0.0281157198746165,0.0316264518433416
HSF5,0.254876400174085,0.256021840966606
SPHK1,0.103240179312654,0.0377842516531912
BNIP3,0.808603597439092,0.876846520315795
MYPOP,0.197107250142272,0.10684867967393
CH17-12M21.1,0.162496663951758,0.218891817153604
ATAD5,0.0139496931222421,0.0160391344255589
SMIM19,0.118480071698625,0.250541876260964
ZNF404,0.136406441297784,0.0925628590576942
RTTN,0.115999224433453,0.540494741569145
CTAGE15,0.165522897510951,0.0892876631286069
C10orf111,0.380298281115047,0.444464184674793
ANAPC2,0.392372622844059,0.339102238011883
ZBTB8OS,0.0802746542317691,0.163739149959647
SLC35G1,0.272747359863775,0.239626551980075
SLC25A53,0.849972050201947,0.904783770625397
IDSP1,0.521222061140188,0.760829394729204
FOXN3P1,0.22203711876803,0.13139678290216
COX8A,0.000248704799899925,0.000176492788161929
AC110781.3,0.874805746871484,0.674089854631959
AC097359.1,0.617212465090035,0.983358001397334
ZSCAN2,0.153107922082546,0.1224892220743
PFN1P10,0.335401596671561,0.204181041933428
B3GNT4,0.0251687407601618,0.044677004819823
CDC26,0.413523721490283,0.400237284792263
CRLF3,0.436202367965788,0.348314110334437
RNPEP,0.978595902041311,0.690417773371215
EID2,0.803740643387248,0.940080061807117
EID2B,0.513527507100539,0.374016679709167
KCMF1,0.736385910237535,0.551000905808412
DNAJC30,0.769202473613977,0.98772157282449
SPRYD4,0.230666595459253,0.33905119081059
SYNE3,0.0005885713321933,0.000898509887204495
CLK2,0.632897094491871,0.876273986843414
LPCAT4,0.384145333145261,0.229704525316047
SLCO3A1,0.54209992966573,0.470701858918809
ZNF575,0.57719299351296,0.925863065158184
WDR25,0.726525204034105,0.722281171058975
CCDC101,0.743246410726876,0.691435659192694
PLA2G16,0.0140070814105045,0.00340714281525562
PHLDB3,0.0138798217809289,0.00715119927889108
KIAA2018,0.646448089841053,0.816261684780191
CNTD1,0.320599877431729,0.31986130728283
CTD-2368P22.1,0.464561100069552,0.967131110648257
B3GNT5,0.52092673036047,0.895357412204765
LMNB2,0.0169473192147615,0.0486065986362265
RMDN1,0.503332739000178,0.786335622573384
MEX3C,0.602996426003538,0.360131891151229
MYO1D,0.97168279222188,0.570834604738276
LRRC37A,0.370163529610434,0.34294751211756
SCAND2P,0.123707019222356,0.0509100591337294
CCDC121,0.06295564608822,0.0742892305825615
ACSF3,0.319977911707158,0.240623710174846
TTTY14,0.311109398963478,0.113688616286482
C8orf59,0.0496049103849661,0.0936296463951354
CDK5R1,0.973694919421848,0.974721699174877
RUFY1,0.376143990919983,0.117464406694891
LRRC37A3,0.238193629646444,0.495518365270384
AC009951.1,0.212486333249184,0.438071192402358
VSIG10,0.952665825984051,0.801303020638093
METRNL,0.0856529110970856,0.0943789498397222
FAM91A1,0.237838711036783,0.17108968916394
AL358781.1,0.213363635616895,0.267864336956262
WSB2,0.011635013163257,0.0288189165941452
TYMS,0.000280730752425745,0.0011812774417316
PXMP2,0.754701214675879,0.992940056378943
TCEANC,0.535578874732805,0.264591228036904
PNMA1,0.831051990018578,0.995252380669867
MAMSTR,0.788857410295048,0.691229222268196
C18orf56,0.0648681215014155,0.0748086557474413
ANKLE2,0.297653241235915,0.288400764501744
FUT2,0.250458782465426,0.2698722894542
MUC20,0.0251955125845129,0.0181650894386012
THAP4,0.0793037789454146,0.370484367479821
NFATC2IP,0.515783227968315,0.203565656793928
FAM89B,0.833261656114645,0.839729216125511
SHMT1,0.00272655675034571,0.0359862272071829
DPP7,0.835703450099016,0.730167070977451
SEC24C,0.0480741617157743,0.0566469389225665
SMCR8,0.681123597603514,0.950673571837974
MTHFR,0.80641686735166,0.638198081998606
C19orf18,0.233839617536101,0.323008169434252
DEAF1,0.547195092214813,0.96226919743225
MTX3,0.735048269148373,0.838126534471564
TMEM80,0.849022247868872,0.772034635951116
FBXO46,0.896778475491352,0.84068251259325
ZDHHC13,0.808978437159092,0.810939765716114
SLC38A9,0.115368919394194,0.115325480646043
ACER2,0.42187133691148,0.433229045155196
WDR73,0.220630874027804,0.081775360566191
POLE,0.103168332230646,0.144205731803807
FAM109B,0.190394415096293,0.117672131918507
DSCAML1,0.786406631355253,0.836997238891008
RHOG,0.00122911060003484,0.0451908929038591
EPS8L2,0.831796980782412,0.936337847485436
ANO6,0.70960726480478,0.660583170135044
ZBTB34,0.413467977111515,0.542191653907957
NUDT4P1,0.860991595227092,0.890236588994341
FAM210A,0.934034059010267,0.874537184620669
TALDO1,6.37260715636067e-07,1.69242710635103e-06
ULK1,0.783761729683153,0.957510327923543
NAP1L4P1,0.533739544019092,0.955234951218436
RPS6KA3,0.289567425391756,0.624889370563117
PUS1,0.248980052076389,0.306268879115689
PCNPP5,0.514949399773933,0.72061325804173
CHD9,0.116210460324627,0.056927806790882
PDDC1,0.0115320536356306,0.00550976978876061
AP006621.1,0.37024206329866,0.507575323501645
MAN1B1,0.72714741783784,0.756693320102807
KCNA3,0.145953911645772,0.0692224838786001
KCNA2,0.311937461560514,0.457923532056195
TOP3A,0.395539569215881,0.552643398160249
CASKIN2,0.186548199254338,0.120785941701916
ZBTB38,0.252029612762085,0.156227261945806
C8orf31,0.723791744739303,0.80768545912342
DLGAP1-AS1,0.235031521091346,0.215998577873879
RPL13AP3,0.694528388159874,0.998558499711377
CCDC71,0.382301577317417,0.324549657995138
RP11-551L14.1,0.616233807965754,0.577335115001504
TIMM22,0.0402505630817642,0.0641848356872902
HIC1,0.131035386602385,0.326175620810499
PPFIA3,0.67511650231255,0.673981403337329
MAGEF1,0.868496523272603,0.793897174415285
RP11-218M22.1,0.0504169907092979,0.0366965678754974
SAMD9L,0.0015562342715446,0.00198030782561982
ZFAS1,0.410733909578497,0.593541891734074
TGIF1,0.384746645296959,0.531503098596809
MIEF2,0.133256892640417,0.0716314631818301
NAP1L5,0.0273796040762315,0.151184256709323
NIM1,0.168527288483359,0.239625629112649
NR2C2,0.719614793846917,0.605973826033647
ACOT4,0.0211765952438501,0.0220220051409984
ARIH2,0.14027967253979,0.0993666819379425
ZBTB33,0.720630860923282,0.844122567057849
ZBED2,0.767841662886512,0.388741487762778
SLC25A22,0.101032164617236,0.0801688477058292
RABEP2,0.00700443894442318,0.0194923404295146
ATOX1,0.00827035980102284,0.0217916163076265
TBL1XR1,0.181106615820208,0.0594787765996041
SAMD12,0.95111876539366,0.728014808921075
C18orf32,0.0122562112496708,0.00232767405337526
RP5-1051J4.6,0.171827487913755,0.260666403668078
PIDD,0.0978736415544965,0.218500288998839
RPLP2,9.14323797157633e-05,0.0042502889831818
GSG2,0.459433629969333,0.372766871128776
JUN,0.79678536118743,0.886782402073635
CSTF2T,0.178992883543427,0.56947742776699
GBA,0.0304323493542395,0.124612825882119
ACAD9,0.043958964552218,0.0959802412690859
IL17RA,0.959049679214313,0.795947351407964
PNPLA2,0.247306547724588,0.278647327006775
MBOAT4,0.0156283762547015,0.0207230991402227
AGTRAP,0.0530200360484805,0.0790204468849156
THAP5,0.498404322468381,0.241324227004767
EFCAB4A,0.0592289207756692,0.0412167022948586
SUMO4,0.89057593861989,0.914068873008364
DNAJC28,0.383952840143732,0.484524808715998
CD151,0.00460691953040268,0.0106922740370728
POLR2L,0.350484157283595,0.185838701952863
PVRL3,0.501896969693344,0.430870994578856
SLC35G5,0.935137684739007,0.911467062167428
ANXA2R,0.845860525209613,0.844769729679026
KIAA0195,0.136141377676281,0.350683005489132
FLII,0.0273064936508263,0.0716402576803003
SOX12,0.170305061334752,0.447361245143226
HNRNPA0,0.606560119401449,0.515453863418091
RP11-474P12.3,0.942964409408427,0.653174638247109
CTD-2201E18.3,0.0584158698836578,0.0843137090315297
FAM87B,0.997044043805711,0.759536765534587
ZCCHC3,0.955569223044427,0.691969245022594
CHID1,0.278177392569986,0.315004060435043
ZNF620,0.28503555844629,0.277619182643959
ZNF518A,0.689294490083323,0.366912477116267
TMEM187,0.322585807760403,0.341901830481649
CACYBPP2,0.772637884931833,0.963575129179007
CCDC23,0.201015642212254,0.139391325947379
ZNF619,0.414283577892756,0.580929428505919
C12orf68,0.38147637227981,0.239477676766936
AP3S1,0.3198279502209,0.281275483530365
GRB2,0.615107726635893,0.779480267676495
ZBTB41,0.729446410705353,0.780106079390494
UBE2N,0.00388256234317347,0.0122623133538263
ARL6IP6,0.0733033130232658,0.141400058102524
ZNF354C,0.184187081432886,0.308698737732173
MAMDC4,0.0521912536594361,0.0335629965394199
CENPBD1,0.00943180641658403,0.0407065462364643
BET1L,0.664097318282239,0.821023757694803
RPS27,4.02226125275811e-05,0.00414192682870112
RIC8A,0.0387190687895094,0.0668540632312397
IMP3,0.521103240645077,0.525538671130771
ASB8,0.199642706143366,0.168524452148652
ODF3B,0.0321717967515886,0.0517448187516731
DPY19L2,0.00412884328762011,0.00876664470695085
DMAP1,0.346659540794962,0.650112769398861
IMPDH2,0.794363327680227,0.262755467999783
ALS2CL,0.0154307617601877,0.0135200854643204
MLF1,0.974743370679866,0.752514549259877
NDUFAF3,0.144562110619117,0.486643456935185
C2orf69,0.356024818329384,0.204445375878438
GRAMD1C,0.0982039483493482,0.144379798028413
STAP2,0.141444566023595,0.0962431751298149
TWF1P1,0.596002699308723,0.841988277419872
TSSK6,0.250074695464746,0.372373115614021
BOLA1,0.133086103530246,0.13868141832648
PDE4DIP,0.263452640351313,0.0749832821624543
DDX10,0.565884056157193,0.391962195629412
GOLGA8Q,0.0220594055698774,0.0305758905123704
NDUFV2,0.0106929048754744,0.00686577153347833
RP1-232L22__B.1,0.0989258561369049,0.200532829072651
DALRD3,0.477322967854695,0.519588222888294
ZNF518B,0.393499240426212,0.636912131731444
LCORL,0.406010454094159,0.411217371660032
PARD6G,0.0450434107909023,0.0611308341406838
SH2B1,0.0662143966656345,0.0304830642229861
ZC3H12D,0.934570167203177,0.426759835815702
KDELC2,0.535927598988902,0.263879453453948
PLEC,0.265392808346059,0.206944002754424
RNF212,0.971178111860928,0.882537990759435
PRSS36,0.837143407917108,0.783449255099217
ZNF543,0.604525757340456,0.39285205865388
GALNT11,0.542884964904199,0.440521693989758
WDR6,0.102905927689823,0.0589163591814042
GEN1,0.00478060558064435,0.0146370768698481
AQP11,0.862978366072058,0.879913132265089
TMEM11,0.0526401328658124,0.0422115152230973
ZNF354B,0.708812239546122,0.660943469175268
ZFAND2A,0.484879405578768,0.609408195195194
PLEKHM3,0.733963309734882,0.808871954641317
ZNF223,0.242979471833361,0.199075321524433
FAM220A,0.306444151236608,0.400606446402123
BEND3,0.563159303810891,0.534787756092916
NT5DC1,0.6008979708221,0.664494125647572
RPS3AP5,0.183464798826593,0.132657097871541
AC006111.1,0.667236568692812,0.62502394371702
LINC00843,0.0120062110439451,0.0264145951979303
GLDC,0.00291186429771171,0.00542570886643645
COX14,0.321092985747817,0.16108181134901
H3F3AP6,0.0494914349148866,0.278330661246774
MCMDC2,0.396959080145466,0.35061757552341
CTD-2192J16.15,0.19827128244276,0.276621707063785
P4HTM,0.332998233803449,0.111243618446304
DTX3,0.202500754801983,0.162092822301911
KLHL11,0.623186493927585,0.710641379913268
SLC25A20,0.0955812781749932,0.0562232574240134
CD28,0.45844704597677,0.203459359056033
EPM2AIP1,0.0308891245375806,0.0555056332442799
MAF,0.395965772002874,0.710979374674915
CTNNBIP1,0.18926076679094,0.149927986579573
GTPBP6,0.32351685086392,0.548221011340226
ERN1,0.000386298220964008,0.000289323794424885
GPR35,0.754357668611441,0.743815043584657
ACTG1P1,0.233963181539125,0.190977274618163
RP11-366I21.1,0.301204220399459,0.160322407873231
ARMC10P1,0.886417564371743,0.690782626851702
ZNF713,0.491035105805031,0.572209030424622
PARP10,0.538224583224137,0.792930680916598
SUZ12,0.352838947578371,0.382214811804002
NSUN3,0.922026157286497,0.675745057982475
DHFRL1,0.00118009185033719,0.00671547676064357
RP11-169K16.8,0.461620227561094,0.430513548855102
RPP25,0.0894772300064153,0.115062463120885
GRINA,0.891303497009078,0.789954213644621
COX5A,6.77535774050447e-07,1.77441879909272e-06
FAM219B,0.836689991397805,0.731935381820274
ZHX2,0.218827351601205,0.10604667213842
CPNE7,0.69653665206891,0.573594187118729
GDPD4,0.178878652434187,0.465615272637744
MPI,0.603470150895117,0.410697228864174
ADORA2A-AS1,0.278159278616881,0.504020426431976
TRIM73,0.364866305707015,0.449050987994715
EFCAB13,0.00457235542879135,0.0048810286585627
MSC,0.000853411917564764,0.000190212999573437
APOLD1,0.931954562684394,0.831341856477031
EXOSC4,0.458363481168453,0.129703149088506
DPY19L3,0.452692922151151,0.880204600753809
TAF7,0.120838571329889,0.0672817537494523
ZNF852,0.769971552692683,0.407271066417494
PFAS,0.787549223241091,0.526933512416058
HYI,0.555902552967595,0.685843746865324
C17orf62,0.0794610355996653,0.207503316014296
ZNF552,0.560690589331534,0.309088340258088
GAK,0.867492132498819,0.635461410106774
ZBTB7A,0.526190865843581,0.834552549348604
TUFM,0.572174491945993,0.797093446151806
RMI1,0.177395405454339,0.365265221169121
CTC1,0.627324626670029,0.214777216389607
FBXO34,0.275401189540136,0.497387187436435
LINC00324,0.178894059244147,0.246405023161205
SEPW1,0.308055617714832,0.257102218588306
EIF3K,0.341081200373074,0.125601064717951
MRFAP1L1,0.478212935188917,0.748962590180721
SNX18,0.0444669103495703,0.0266202013803334
AURKB,1.12316985744857e-05,6.73157897335858e-05
MRFAP1,0.823257396179486,0.871954281810392
C3orf38,0.131583013510839,0.12438588840617
TMEM107,0.0262053434979475,0.0606693277658932
AP001885.1,0.325068802630395,0.296408658693047
RRS1,0.124443494443867,0.0567147209996016
RCC2,1.35051809092789e-05,0.00118781109821191
DPM3,0.129848837879503,0.238524366751544
C12orf42,0.908573406623351,0.630394069805498
CYC1,0.000443653314909645,0.00106092755162747
PER1,0.0772094956754662,0.0669045885002807
RP11-349N19.2,0.171089282366834,0.535716128963408
TMTC2,0.457945264643895,0.123219824926242
FARSA,0.00983849696561832,0.0133290320856382
SPTY2D1,0.455385244737539,0.268824648740694
SAMD4B,0.190539669843957,0.0596097189190613
GIMAP7,0.681979390028702,0.989916418756804
EDC3,0.314324434406582,0.498732736218697
TCAIM,0.271498147020916,0.44509192153152
RPS2P28,0.265283905210408,0.125282814594375
FUCA1,0.926132311983764,0.983966625991097
HNRNPCL1,0.484195485711856,0.650115405258021
ZNF664,0.39528374821689,0.408321608349808
CALR,0.0351049808464291,0.206330542808451
MAGED1,0.0606785732122289,0.0542606319900781
RP11-111M22.2,0.160927132174214,0.100538983153566
RAD23A,0.0751026317523059,0.057285835642394
GADD45GIP1,0.0684401176239284,0.106371210670451
C17orf96,0.142594615070069,0.0588240474432711
PTPN11,0.0746285523608381,0.0764873719985556
CTGLF12P,0.0571569827453876,0.0517309697814179
FAM156B,0.26422802544189,0.175836216664772
CLK3,0.468348514686798,0.88387055198206
HLA-DQB1,0.0182348311277099,0.0226299926486471
ARID3B,0.0747741605710666,0.12536893825577
HMGN2P46,0.730926152815103,0.841069360910974
PACS2,0.138491462007047,0.0732663131748632
ELMOD2,0.753293203841628,0.947224176856609
EGR3,0.383616068437702,0.952900554072902
LINC00174,0.58766336418107,0.424132696285152
GEMIN4,0.188967723350999,0.282711878934167
HNRNPCP5,0.451178182036395,0.748476087540959
KLHL28,0.100574871593581,0.193199455068601
MKRN3,0.121998687440552,0.114063363707182
ZBTB18,0.0769695551193782,0.0551356073517872
AL109806.1,0.289957077175204,0.125924234430934
C14orf28,0.662451634372323,0.625886919204653
EIF3J-AS1,0.275303437177593,0.532237048384182
SHARPIN,0.0344013855285875,0.0642443480834722
LBX2,0.813861533952946,0.614543436889503
DNHD1,0.00211453883442548,0.00143289146204402
GCC1,0.624350006368744,0.675621719481779
LSMEM2,0.244518201947104,0.289248124629439
CIITA,0.00317446052642698,0.00438313928889303
ZFPM1,0.752880337833805,0.839607723465638
PLD6,0.347348300681373,0.292491641415646
CDC42EP4,0.393414014742442,0.365924070809313
DGKZP1,0.716010241375869,0.830920226369931
ZBTB42,0.736403193521136,0.696049872301296
LACC1,0.415219798361769,0.688078835223792
MAF1,0.07219958694635,0.181939479307124
KIAA1875,0.980630585092236,0.942269426827004
PCED1B,0.972938789472808,0.699173613220982
RP11-169K16.9,0.374242012416218,0.491386359542868
APOBEC3B,6.98622783657462e-05,0.000131696647262596
PIPOX,0.497814352656099,0.902536262086081
PCBP1-AS1,0.0444518965209201,0.198352607409591
MYADM,0.332867991406636,0.469445035144778
MROH1,0.368183336740541,0.544811043656791
SERTAD2,0.0609132500698755,0.0479135939517433
RBM15B,0.873888144661567,0.817429761815043
C1orf200,0.140309164789549,0.0373295157842197
AKAP5,0.182236565846208,0.226583292092025
AC025335.1,0.327275121214424,0.842668469459668
TIGD5,0.750502247604003,0.949132755493847
PDXDC1,0.201842973864171,0.531837768407104
PHC1P1,0.548889107550236,0.41591268357686
ZNF154,0.391785742116528,0.431290058541426
R3HDM2,0.0880941848877507,0.409672724162154
SEPHS2,0.188172507345255,0.28204336222402
GPBAR1,0.904868708714584,0.75749178122985
C14orf119,0.252705405333552,0.327163530158384
BBS10,0.990298215792922,0.823094242761692
FIZ1,0.650013322092136,0.534786481803462
PUF60,0.0440466338628603,0.0959511296188882
SSC5D,0.283938760201845,0.179318775887946
DCTPP1,0.000863917078890123,0.02962729508627
ZNF771,0.8549362839445,0.991008295011755
RP11-1319K7.1,0.702090823522433,0.287390567919958
CRIPAK,0.04465493156497,0.0730950503416514
TSHZ1,0.0106131530583597,0.00987336327754037
PSTK,0.0354059671735663,0.053071798820906
SPDYE7P,0.0120297994306327,0.00587442593313575
SOCS4,0.711852001909436,0.63562973563092
ZADH2,0.765661725598616,0.457575260807787
RP11-756P10.3,0.953565033919581,0.658831670082533
ZNF48,0.223390986144849,0.416377266494634
C10orf91,0.0960551202851515,0.0871236699401085
ANKRD18A,0.155592467748104,0.127996075903236
TMEM86B,0.505771757728101,0.734361768333846
TRNAU1AP,0.486493249776859,0.587180276606937
EXOC3,0.858246342517059,0.797113378592691
C12orf40,0.35230625140375,0.250570185546938
CSNK1A1L,0.728024154149749,0.666395872587835
ACTA2-AS1,0.276809047878764,0.230857283290599
RPS12P23,0.0219419876256693,0.0318933898570338
MED14,0.544165519787375,0.300209104174795
FAHD1,0.247529509711402,0.508951341675154
HMGB1P14,0.0184320292332019,0.0124296702212378
RCC1,0.0495392345053663,0.0573321379830362
MYLPF,0.779079313466498,0.926661935939057
RP1-278E11.3,0.507725476205099,0.618351178335984
PRKRA,0.953448267726834,0.918939065094518
HERC2P3,0.0119423657363085,0.0121159207474339
ZNRF2,0.426637791916146,0.39921886395004
ZNF816,0.0729885499670027,0.244954807383104
FGD6,0.0917809215889672,0.468948637866324
OAZ2,0.474212586933587,0.350987937191217
CCDC43,0.996617382351631,0.939180911085855
C17orf104,0.339148920707069,0.43409150673578
TIGD2,0.374332374395798,0.485108469416154
HCLS1,0.57455812258188,0.380162739058126
C7orf41,0.0172326683067175,0.0439535631390472
ZNF609,0.021699093335677,0.00561349821898877
PAK2,0.00907301357035666,0.041553651326135
CCDC66,0.1252148225429,0.057874525721623
AC034193.5,0.587117973501671,0.494155041784487
ATP5EP2,0.201928818012088,0.0589945236208405
MCFD2,0.315925455532779,0.571654259372607
HARBI1,0.435246983852105,0.644861810296107
C11orf71,0.593368156258859,0.3923300829468
HMHA1,0.000670982373725275,0.00196976176686432
ZNF571,0.0267519006464104,0.0518997687334994
GLIPR1L2,0.563290573315824,0.424152968357758
FAM73A,0.365367097543414,0.600383236560439
NRIP1,0.0192978467989905,0.0576253232463145
TSPYL5,0.144816550940886,0.210056684765606
FUT7,0.870069813597136,0.524531800794824
HIST1H2AC,0.0370759368272955,0.0870613782720285
EIF2S3L,0.483118778466533,0.676694112314152
SRP9P1,0.0852465228160021,0.206025374117958
HIST1H2BC,0.0216140160817036,0.0283638188080155
ZBTB12P1,0.299874946735576,0.38581806126803
ZNF594,0.0831216670573468,0.288259140036271
PCGF5,0.137508158798083,0.154590893919177
PRF1,0.000278523522852861,6.76075562485557e-05
RPL21P8,0.0875866869428009,0.0808013159715588
YOD1,0.231948709388522,0.357339346993387
EXOC5P1,0.6200942430509,0.775278304033434
TMEM64,0.750081359259306,0.860543187345587
RP11-290F5.2,0.736487781169016,0.831225723462653
SHISA2,0.751319522249554,0.49624578325644
S1PR5,0.542758890644088,0.25837363860744
CTD-2547E10.2,0.0116827764148621,0.0234514983721118
GPR157,0.6046634499713,0.817863067925289
PIPSL,0.120020171618675,0.116169398912211
SRSF8,0.689847127637986,0.87271406441768
SLC36A4,0.352363792547263,0.398878558782751
ZDHHC20,0.346517721472176,0.384855119365847
ZFP3,0.2713097702171,0.247445081229392
PPA1,0.0384854602598949,0.0693141694836574
PSMG4,0.992897436256867,0.900985026405159
MAP6D1,0.651277705007782,0.381668075614924
CSNK1G2-AS1,0.269553505947216,0.264227404746469
ZNF443,0.355425444922504,0.523231328542357
PDIA3P,0.514053998985999,0.375050015764456
