feature_name,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
RPS6KA2,0.00042761761800378127,3.6432118543461654e-05,2.0570146756712852e-07,2.6717674227221883e-10,0.014749080067862807,0.09282494912173235,0.01291938257001104,0.011801660344273334,0.007375724614435716,1.7018121770759968e-11,1.0730473991780186e-07,0.025221573263862016,0.00871774796790986,0.017090868557819657,5.83542539933359e-12,1.9153734045927815e-12,0.005156639242846135,0.009107379385850252,0.0014563858536126135,1.333081209035112e-13,0.0045922813112645325,0.06712527237845001,0.04138281309914377,0.004911102447850197,0.013743538026483999,0.019156223909110755,8.089994693591589e-07,0.05266331802872146,0.06778937114781548,0.0032413307459221072,0.012219126217579084,0.007413564308393149,0.02844664967103441,0.05152326734099849,0.05262667998579934,0.00022389939593091444,0.013692310391426099,0.02270917684917222,0.0015937567888233749,0.016513110386309728
FAM50A,8.097534532395839e-14,0.0307473360666177,0.00010418938729639943,0.00621698469537662,7.159228534026196e-14,5.0193500162029095e-05,2.0281315557570083e-13,0.0021621312294770618,1.49153643747757e-13,1.7020436232706987e-13,3.62568512669339e-14,9.190597518240502e-14,0.011617735873582894,7.799448827130779e-15,1.0582581259769204e-11,4.762079760155427e-12,0.04406377399546185,1.4948133845474025e-07,8.196612054072474e-14,1.3833987698466897e-12,2.293850158168346e-13,1.1754929024098825e-06,2.0193117909259686e-15,0.00017122351004614553,2.758653220914178e-06,1.8621661375424948e-11,1.9679550136336806e-08,0.04134087188977639,3.8882187883141787e-13,6.512034497582536e-14,1.223060106274183e-05,0.002671579802155673,5.920301028119586e-14,6.59728478711212e-06,0.012817945737427325,0.00011562568352566053,5.1666748394609695e-14,7.524180861623105e-14,0.00031978051328033173,6.208356574003021e-09
CPSF1,1.7306618341216487e-14,0.056471553459419746,1.12774152753469e-07,0.00424771976403777,6.690461843228941e-13,3.4491062483805286e-05,0.03975096891702831,5.702756468316193e-10,2.971717275272956e-14,7.093571526181669e-13,5.488398463711533e-05,4.4941118104758746e-13,0.004625849247652879,0.004590914277549254,1.4203801329516686e-12,8.971236933634507e-13,0.040700235991427226,0.00014364534711053248,0.0008320943812443446,3.302575367477127e-13,1.408816375755662e-13,2.527585021317709e-06,0.0032779568176627516,3.044740715456833e-06,2.9637353535272126e-12,0.004175293536317702,7.567865210299845e-09,0.024217356435992838,1.8860345273499365e-14,4.737504087070446e-10,0.0007623144443163661,0.0006019339422518661,0.0026197677652479707,1.2634756857577445e-12,0.012187182123842006,0.00012155909530741018,0.002626206423750266,4.563110779394205e-11,5.367206447446543e-13,3.512169735918682e-08
ADGRL1,5.235773071850874e-10,0.12794826087327815,2.5469581448088837e-05,0.0004935098528004906,4.768560542295702e-11,0.05732966008023213,4.739654633454498e-10,0.0010658439660826786,0.0032754093005597784,3.3157255757438293e-09,2.3402559851358527e-05,0.009307443556750434,0.012903018763448052,1.2939804661826821e-11,0.035064544826551275,0.005209252994481509,0.031329453648162274,0.004431582338353202,0.0004727261746679597,0.00011449541108487416,5.919591967867132e-06,0.006642833684096629,1.1471759762290114e-13,6.512914439550518e-05,0.010528211327231082,5.5660454530710706e-08,5.59711338484102e-05,0.01688941346445182,0.02557295516821005,5.033004959899137e-13,2.5235387361047e-07,3.633420087770863e-14,2.3892163532259777e-15,1.59279663358004e-12,2.120415570707646e-13,2.1973326856203824e-15,0.000590010585363443,2.1733346880296455e-13,3.5183813339608816e-05,2.8737025559514814e-05
ACTN1,0.0019525528856902175,0.0012407323927472464,7.119671741150527e-05,1.6190365182909332e-05,3.755928585195042e-12,0.006502436153846292,7.562057011705972e-09,0.0030554033843697534,9.318584785513478e-14,3.729286437387752e-13,1.1141111882846087e-12,0.12316782108892903,1.0674181957221364e-08,0.01426441508891923,5.710056361548624e-13,7.250230788766795e-12,0.017256980854190675,0.009471325093100592,0.0029726035493222035,1.384585368141863e-13,1.5319796934894877e-11,4.672581793164325e-10,0.03360057955190869,0.015429689206741407,0.0025802941656408065,0.011691589442939307,1.2085407418810858e-07,0.08154641742303749,6.308840057585302e-13,5.295235001483956e-06,2.9700167352610426e-11,0.008407673006389048,0.0032571450013194054,3.222953907055698e-13,9.617027397332065e-13,0.0001484399053760866,2.334474168501199e-13,7.436851227519675e-13,7.504055266524652e-11,1.8970917847666326e-10
TFRC,3.963582946183639e-15,6.653947154661011e-09,0.0001302395978913831,0.003237396716826373,5.658761818673292e-14,1.4655349270372655e-07,0.001503305458044766,7.408625622487086e-10,6.81170689844694e-15,1.7772842216817723e-13,0.00036355126434164855,0.20156529846944587,1.3129390949707803e-09,0.04472865944773487,0.05491675556188289,1.807360514483655e-05,7.716926084505646e-05,4.974164143504524e-13,8.679552760887275e-14,7.172154066213354e-15,9.219565025847077e-14,5.641574807109769e-13,0.022758134550538132,2.806872510667758e-09,0.024455065282620383,0.007352145532062726,0.019695844851418922,0.00011818378325641442,9.1259161548531e-13,0.0011977019260073405,1.2486066236909018e-11,3.674505316746666e-05,0.02308424505041757,2.2805523174778704e-09,0.05713340363689541,3.1129328377269426e-09,2.642279469732351e-13,5.354342829889935e-10,0.0029551946617583282,9.351954661665217e-06
RHOBTB1,0.0003743274823311363,0.08473237544736428,1.607084306515826e-10,5.413236478015581e-11,0.010838681233542587,1.3701308067102473e-10,1.0716136491518523e-13,0.004383329920904827,4.643045187122983e-11,1.356861861161632e-05,0.000407527003801426,1.856461306408141e-05,1.272802476054819e-07,1.801978894533653e-08,1.2752437920111126e-12,9.239536321585865e-12,2.2920104346065846e-05,2.444409777606007e-10,0.0002910217927971506,4.689934991415265e-14,0.0023150397421208813,2.5844719258911044e-10,0.0005330022222734973,1.3237980088491736e-07,7.709216911304431e-14,2.137257512301953e-12,7.968660988564688e-07,5.81977574301599e-07,0.015762986013798365,4.0925480524151537e-13,0.00024288009817599314,0.008998498947131492,0.0028585374599036637,0.05678506047615996,2.31613859249147e-06,0.00014681290286656893,0.024949199632877575,0.018085492125390262,8.291836021014522e-09,0.0012206701810087237
TRHDE,0.00019847313121366432,0.03918904091503229,2.0895346912598975e-05,7.125064771904701e-06,0.007448055175630634,1.0788820167412563e-08,1.5027278281347432e-05,1.0451136557734282e-07,4.016346203175894e-14,7.731885821329894e-13,1.1979981630005337e-14,1.1846725893126826e-12,0.0049432903565526974,2.7579760183460572e-14,0.015501953276252974,2.4920285803024635e-06,0.001870861868090506,0.023674068656887808,0.0007727446360249394,0.00024034934364229195,3.0064526350669697e-12,6.980137264497928e-07,3.945946085657883e-10,0.0001311193187008298,0.0008309146995664162,3.7482844700072527e-06,8.934519124231895e-09,1.7145632151961313e-10,3.4476543399200094e-14,6.116814295813412e-08,5.79299336830087e-07,0.012345770249017413,1.0864128896294542e-12,4.181440991141785e-12,2.826182882501929e-11,5.009375674912642e-14,3.348275470769827e-13,9.151066214327056e-12,1.3335393729049924e-10,8.140902650844108e-05
SIDT1,9.152300698489856e-14,0.07797340440778056,0.0009563765489860208,4.6614666031346216e-05,9.67843941106476e-13,1.962970734797593e-09,1.640902816801586e-05,0.008270969425089862,2.0378992580983406e-05,2.3257048892214616e-11,1.464081200803794e-11,2.7874329553700054e-13,7.967480683078144e-13,2.4429982309423845e-13,9.65595392946507e-11,2.694017580203408e-08,1.7933596908628221e-09,0.00930125169038382,7.47994953892489e-12,4.4229450893288036e-14,7.073950108218895e-14,6.907129757088733e-07,6.141264437267517e-15,7.656244756013638e-12,0.0022379431719647515,2.4441195893191254e-13,2.2232883259914772e-05,3.2941506169928695e-14,8.447481925554473e-12,0.00020927760619793244,2.4439887394282844e-07,0.00028608011673550497,2.6460348013418504e-14,0.01664723366909918,2.9316447948019795e-13,4.425967698041554e-15,0.0024304177652583084,7.48026430019142e-06,2.239860146626184e-14,7.335652643818548e-06
TMEM38A,1.227456003861515e-14,0.0013109273551833434,1.3437816454005972e-06,0.0021937784488686106,2.444462207731487e-13,0.10266141201556447,1.7125418728278903e-13,0.010931579922951249,9.5348227923045e-14,3.910026254451046e-13,1.7760573935464078e-05,2.7479161950073094e-13,2.2760929093227467e-12,3.2505263174623215e-14,0.05210870034460045,6.113927694814049e-13,0.02978297995011391,0.0020585857383764016,3.1810793735858365e-09,0.00019079163908453982,1.072469229092721e-10,2.7448000359643334e-07,1.1162565870950567e-12,5.127066948988141e-06,0.010612432359767098,4.396740503109875e-06,7.118386217180263e-10,5.311590054263595e-07,0.0030359635194404594,2.194341768349617e-12,6.0507956093941795e-09,8.52745307810229e-12,1.9078775258378861e-16,3.9444958815287865e-16,4.266719908697123e-15,4.453035827208549e-17,4.900491304070483e-16,2.4313030563867825e-15,1.7744251359347298e-11,0.0009985114634267183
PDE8A,0.0017235188010701345,0.034596087382168496,0.00019718759118514048,0.002253879273217795,1.6749694402483354e-07,0.029108079338814773,4.3386495605277e-12,0.008171075698535583,0.01443515564104112,0.08001955786840366,9.975666040813866e-05,2.0507722834450913e-10,3.0353722792783107e-08,0.0008536708487579038,0.04608930718816782,1.4756355016398785e-05,0.002903257344826706,5.538257949258327e-10,0.0001820014952519625,1.5566185576381822e-12,0.002064478452846997,0.011279422284121236,0.0017296036735366573,1.7326313379887873e-05,0.0235103519092072,0.03013004938641145,0.0831980844897729,0.041768208059326586,0.03480418804812246,0.0006478002284661375,0.00433140937932353,0.011372527109342593,2.932478369862879e-08,0.033819128936034455,0.053122772799051275,0.00036440703447708993,0.016174159242687634,0.033890270929401736,0.0027240242209694418,0.002746029146141998
FERMT2,0.0004953576079325492,3.7803528995640207e-08,9.565499109881979e-14,0.0036727152616656275,0.04394383737851042,6.319887545634399e-07,8.258335651005509e-13,0.005729037383277319,1.1562742527312937e-12,0.06528060063235333,2.3046290968787163e-15,0.04930195340140559,3.292261382723758e-06,7.209808418212848e-10,0.03502339207868098,1.7165646178160008e-13,0.00015568459330253252,1.9987078343607792e-13,0.0015090555927100339,3.350864196883653e-14,0.0009947257297561205,0.022480897402448418,0.04370511312604377,0.006415846444908474,0.021002466454153178,0.07002280889727831,0.09297967001999739,0.06064091020492221,0.044726558282342704,0.0022172666938242527,4.337458772228079e-12,0.0006029264729222194,4.378858181821653e-05,1.8504805093039534e-13,2.9964024795364634e-07,1.0299076102144875e-14,3.82188599056419e-15,4.5207806954971297e-14,9.323697913556876e-15,2.5876351201060094e-08
DHRS9,2.5472814803117373e-15,0.0029386727924482136,1.788766753216278e-11,3.9119252004950927e-07,4.804760813379903e-15,9.256865194820592e-05,3.5619466208752655e-13,2.384182308570564e-07,3.467407865576462e-14,2.1024956708724794e-14,7.006521145852682e-14,8.116897743502599e-13,2.4439436069790523e-14,4.8624940399912856e-05,2.27975440075825e-13,8.438044367991969e-14,3.236404843621315e-07,3.175547391342977e-11,3.89917338636103e-14,9.807845859754763e-15,3.555153791109442e-14,1.282174914573022e-07,3.6202694956069745e-05,5.954563615503992e-08,9.826509611346082e-14,6.316508415565045e-06,0.0010724197759697206,2.3943478848107218e-08,4.745114230759728e-14,0.00013262148867795967,3.339347155600396e-09,0.00041098833836956846,0.0036452636222843817,0.10850522338001098,3.4951628424199955e-09,0.00048171450167032307,7.793947154276488e-13,4.431085131343763e-13,2.2317272436579362e-12,0.03787459095491919
ST6GAL1,0.000294833843929639,0.026017284204863184,0.0007847010244428106,3.175209339939738e-10,1.9300704563354076e-08,0.003319498076073828,3.667359591658679e-08,0.008105255638570768,7.652374991228213e-08,9.178569241348442e-06,1.730779197672064e-06,0.0023176902454006072,1.3564114604631917e-05,8.203514290453254e-12,2.2119050812243803e-11,8.559243806119401e-05,0.004718772410279868,2.622111233335339e-05,0.001985072124460991,1.354861239405176e-09,0.01236743725988736,9.677540494628572e-14,3.7380664509762706e-06,0.016185435853609445,2.7400920159185884e-07,6.163660890371609e-09,1.2667150890530725e-07,0.02033361755174244,0.006771188842942092,1.920524220922237e-07,0.044662982431662196,0.019371677314287027,0.010579266059213487,0.13426600111834194,0.07408307222673581,0.0006156808543479925,0.01487739900088688,0.00025487750615706237,0.0017954640725854928,0.14800923149779216
FRY,0.0018032387388086518,0.11765105486309314,0.0003571173551759428,0.00024056679713319493,2.557494771560163e-06,1.0304128978855914e-07,1.5299763089906696e-08,0.01909412804923196,0.0006522178276297841,6.850022173634535e-06,0.00017626992785706747,0.011944641281036582,4.474613716287088e-12,1.6021378774456094e-13,8.139781297592317e-11,0.009654181606597584,1.608203378906782e-05,0.022768253847476723,0.0029793561663048343,0.000138082011023414,0.009098796984462984,2.1836315525407757e-09,0.00033441523545269875,1.3680883763731583e-05,0.007675411931909536,0.03828023211635243,5.417010174986753e-05,7.021928015580667e-06,1.975518113905199e-09,4.4458977241675455e-06,1.603094966004651e-07,1.3979522602836946e-05,0.0001886229044130524,0.005585429753768585,0.006127542002158199,8.319029445670553e-14,0.0029855736210189533,1.787744585998209e-08,3.3813813396256706e-11,0.004517907933093962
TEAD2,5.297586319213099e-15,6.10851679237509e-12,1.1572114724633532e-07,2.0645639663414453e-13,3.221237852377749e-14,0.012187119424697393,0.0024556248942030423,2.8722728188600936e-10,3.262355706711568e-14,1.7873241230984584e-13,5.6608352858465875e-06,5.500171834021857e-13,3.958473642801736e-14,0.0008841117630364485,2.053939344032879e-13,3.580341124745916e-13,4.346886884100976e-06,2.9839281616829774e-11,1.9909543621128147e-14,7.677188310861996e-15,0.0002064639019190688,1.629674370392805e-06,0.00413900845832545,0.0005017381825293346,1.9603489015629323e-13,1.466418516945108e-11,1.6404801829969637e-10,0.021252895408797042,0.008340647581653387,8.040668957986605e-14,4.325588476643868e-09,1.1197724255185882e-06,0.00017877726241633906,6.0239710054398055e-15,9.508582626053455e-14,6.422050434159801e-09,1.4120205960808491e-14,4.9008392001488237e-14,1.97174894450745e-05,0.0007680199384292194
MGLL,1.0131773345302195e-07,0.00085020250266361,1.1099183170997951e-05,0.001192132081132412,0.005290788580908858,0.08538020802373643,8.495729577682672e-11,0.006261934399949117,4.826584960152765e-12,9.723028310411808e-11,7.230534529606593e-14,3.7915692175436986e-11,3.2203853466555977e-06,0.0006954752688151871,0.0048087989229839935,9.82716240236921e-10,0.009228874739044546,0.002305417258921846,0.003548048954717215,5.810643375527459e-13,0.0038599209332839915,0.04152146598079214,0.010321547339865327,0.005054289695744625,0.019386596459328588,0.03056937129925477,0.0788422641124238,0.10370956614204238,0.048167946247743586,0.003990766354085316,2.9617273544533227e-09,0.007490982171849264,0.00198057128281249,0.0759586536301625,2.3961903314659596e-08,0.0005064670509941193,1.9895926952293303e-08,1.0832822566494703e-05,9.434071291392062e-11,0.06043847428841564
NUAK1,0.00026184501874747,0.055891098721447686,1.60431683782607e-11,2.420367049724883e-06,0.01697551453896192,0.008957332894925795,7.517521362817382e-11,0.0013519333135338975,2.46423991957371e-12,6.245198043079825e-05,3.31846631530789e-11,1.1551692202654947e-11,2.5577249157661986e-09,0.0010676299659702787,0.03670289774622868,0.007163741026032579,0.0081546086407826,0.005222892899455988,0.0035456426494503675,0.0002062059625334744,1.818393393837445e-10,5.817516857951197e-06,0.0006915031581583756,0.0009840912135030072,3.8293056045484e-08,6.460443513525671e-09,3.914251997560408e-07,2.0765677119976325e-06,0.017677603860555974,0.00023112386204534566,0.0066571233169821185,0.003822092775662911,0.01214092435661913,0.12254558214682562,0.024705853446238657,0.0011921782507303916,0.023526472654841975,0.034499209335742326,0.00016240860597654925,0.006276041467023441
IPCEF1,4.2834741489311526e-13,0.04643108461932246,0.0005878738014840904,0.00027140253586190754,5.645872187186556e-11,8.19425842292214e-11,0.006202257123660467,6.6208514803512956e-12,8.986116989431339e-05,0.010606002180547873,5.895885597471139e-13,3.443968890691533e-06,7.637467450796366e-07,1.5428172236088424e-07,0.0034714355813757034,3.406983622035915e-09,4.906156887123583e-10,0.0053834676619036355,0.00025241059381315355,4.4405433260123285e-06,1.2970943627469029e-14,0.0007681409365916465,1.8822419009533858e-15,6.58242771484209e-05,2.178465792030781e-13,1.847845750544192e-13,8.533945780355286e-07,3.06385194330533e-15,5.284008076127719e-14,4.0378360692680385e-06,0.028227717135794205,1.8190607850448396e-06,0.004901325355283625,0.15010961676575535,0.12718320948667594,0.0014168610045674334,1.9886913917340727e-07,0.00038409425757604136,7.340021349370403e-05,0.11808268357437544
ENO1,1.1508680973948412e-11,3.8198413282438985e-08,6.728592177174866e-05,0.010745258602249027,0.0025667604674336274,0.015810435434051768,0.044326579967794766,0.00429129812582383,1.5386501775938435e-13,1.3988444386620725e-10,8.391462852901406e-05,0.13550267246331116,2.310702289210716e-05,0.03821270216292481,0.0007859318258784386,0.0002634500770239203,0.012973349595045694,3.097154655093372e-11,1.1206752955891035e-08,1.070741581923891e-12,0.0009099667641715429,0.008453805889825193,0.0864932715199946,0.0007747275090400473,0.012900598993656304,0.029220322502371467,0.0004712517164158391,0.06118102791730794,0.02326041760865621,4.119656164505929e-08,1.3665627885204566e-11,2.004779862354664e-05,0.04113820344681196,1.1579311580351898e-09,0.05242272640983543,0.00022372744151009856,5.432574788677348e-13,4.129558395539897e-05,0.0017126341161814824,0.010407279810002437
ANO8,2.3850127575967333e-13,4.11464816332735e-06,6.814044934128734e-08,0.0160875995274421,9.428946036273507e-14,0.0016974617506728322,1.647788920268656e-13,0.005619749493596503,4.8881099177346275e-14,3.5972140035708487e-06,2.4734004289882718e-11,9.357157500663014e-14,6.589820871095166e-12,1.5037195211622236e-15,5.397205356046211e-06,1.8057446257979373e-07,0.05374349722393741,9.044632705254967e-07,6.441282167151701e-12,4.381477653342175e-08,5.119892489744575e-06,0.009054280936366801,4.373520273874134e-10,0.006504386324138506,0.03341311484581371,0.018935135225415418,1.0061864533727577e-07,0.0697259639692986,0.028224436534568614,1.4602541260582484e-09,3.4107970678353715e-08,1.1153932707415014e-12,1.1144048161246737e-15,2.2377223407012218e-11,0.0008685505534622156,2.2423137644452156e-16,2.953150042095673e-08,2.152137755321234e-13,9.84621307722358e-11,2.1876192880785602e-12
WSCD2,3.2942196690966456e-15,0.024876249107583678,1.1211795227002436e-05,1.8172168313200646e-10,1.2129301627865505e-15,1.3146736540968085e-11,9.682914873296609e-15,0.0025507626540900797,1.3612834347929083e-15,7.824271694713069e-14,6.121714085913501e-15,7.50729351871088e-15,1.0475879715773411e-14,3.3128771408737104e-15,1.0607238161209755e-13,5.414912914947488e-13,1.4744182383632287e-12,0.0054588883296184465,4.840294599287166e-14,1.5160406717673647e-14,1.485257114798366e-08,5.377137402969484e-07,5.918819156044483e-16,3.7552859829269914e-07,2.5254062042868223e-14,5.348878074685647e-13,1.271642898809026e-06,2.9672432537219533e-15,0.03966382693042627,3.5457754376741267e-15,3.6643988688826874e-07,3.306718287684964e-13,4.548992952094489e-15,0.0006774934671819762,2.873536349491833e-12,3.6580921254993204e-15,0.0003878652033559659,1.4059330398061752e-13,2.56203576251121e-14,0.0013784312748698064
KCNQ2,0.00017365057727845452,0.1832422595461635,2.3210758178636145e-05,0.0006677396772070452,6.956472221513437e-13,0.023697631784431707,3.937405642328867e-12,9.797876438980759e-09,1.2648064183080605e-12,1.0317971037480166e-12,1.1624610769026042e-13,1.4081902419730793e-11,9.225382532840484e-12,0.001583850948603876,5.645301884431108e-09,2.9612428643854693e-10,0.016197982929238196,0.0061084011786312715,0.007436621715504056,0.0003443656730419544,2.382337660155915e-13,0.003019371386158011,0.0004082920929940328,9.624925373660965e-05,0.006710399274468641,0.008353783805826716,2.3777079980916854e-05,3.893403240964864e-13,0.011128392139947861,1.0656780741597916e-11,5.71002528360597e-08,4.159658357339354e-06,1.21410627723881e-05,5.43122355181463e-13,0.0006996897528154426,8.751071717146676e-11,1.8533767098848964e-13,1.1745940113232805e-12,4.2550907401192334e-07,1.5148449635264295e-05
SEMA3A,3.056810856846162e-13,7.024731384135034e-05,2.331779350963832e-13,2.1198672812668518e-08,4.590301302542199e-05,3.20554932819643e-05,0.003575448862148791,0.01109468754349591,1.9201186224685812e-06,1.0424983524113016e-07,9.975489754192486e-08,1.7956600381990133e-09,8.1751092876132e-07,0.0016219747095652965,0.1091206619196622,4.76462554803969e-07,2.2707002093357244e-05,0.004158595980742314,0.004804400890427136,1.5427121190498388e-09,0.003073177042039609,0.010339223973930674,0.004610393673715373,6.99464449556307e-06,1.9245169055641778e-09,0.061971363301619925,0.020423829412520942,3.028397346089068e-11,0.08812091108339588,3.2816890387937717e-10,7.949825244004843e-07,6.67337334208144e-10,2.021364786614665e-05,1.1178834631249874e-07,0.0006486668036281647,2.780619813380571e-09,4.799705178559205e-14,7.37953937915803e-14,1.7995922388637563e-05,1.0863123192450902e-07
SEMA3C,3.632584712144015e-15,0.06434505460750166,9.839051691512622e-06,2.6932453830553304e-10,7.407353521006074e-14,3.6839329492186615e-07,0.010346459538957672,0.0014534217431444272,3.620053561908918e-14,4.1390750519820984e-14,0.0001037734944203584,1.9688556048013707e-12,0.000310369924402387,0.0009622641671810188,9.372438054316923e-14,8.701914420418262e-14,6.470984471658405e-06,0.0011013585024191525,0.00012776256374179333,1.9911131078683516e-13,0.00134017877077648,1.698757792655702e-06,0.0005938614530379983,6.848383742188572e-08,1.046493340152884e-10,3.3789779242155466e-05,1.2282813887441198e-09,0.009216866858416233,0.0013552627379726748,3.838325766794662e-13,5.602747849111506e-07,5.747133214128969e-07,0.000201732896069397,0.0026166060325351903,5.684393512006209e-07,2.6980816841250133e-05,0.0010007205968986148,4.111023839254905e-08,1.219965894284258e-13,2.3707379336544798e-07
GRAMD4,1.1939446734391913e-14,5.3876121384157903e-05,0.00019931343963146305,0.0026722808760932504,1.326256069800712e-13,0.01419546988367805,0.00037296536301082973,0.00453709694188764,3.638218798480477e-13,4.343803802529556e-12,2.1938620829749766e-13,3.322729419746688e-13,2.81664716071701e-13,3.794987645916987e-09,0.01470945052833683,0.006998502032874961,0.06317349070726899,6.012771546416226e-10,0.007356257831896454,7.836099778763176e-06,2.2785769349162134e-10,0.0012131530016206147,0.003053049860536551,6.062649747098299e-08,0.01201783467617538,0.024453196314004024,0.05671593299296344,0.0012719822020933731,0.010385137311662001,1.3611172579493072e-08,1.2201616538063744e-08,0.015351797005450135,0.001056492432762069,2.071402447521761e-08,0.07698287290651361,0.00012902455086246013,0.005399352993604562,0.00012698946015534792,0.0019955443812673932,7.636923495709935e-09
FNDC3B,0.0008971235012330109,2.7674289848942672e-08,0.000548343636095174,2.9998877377504718e-06,0.023388812636945054,0.023238423003919834,8.555478222961873e-05,0.0044531179010443385,7.84109236334645e-11,0.07392885937361943,0.0003248318717826307,0.01727936277055499,0.0009008014563823454,0.00566219823077699,0.018660776769574203,2.4246345521775417e-09,0.00012013508352341738,5.411762839647332e-08,0.0017513592082891124,0.0005762199342192902,0.0013170871507303245,0.02444403785719008,0.028147487861257276,0.005464529069608663,0.01728916337994992,0.04160901198845303,0.04607230798773286,0.11442505829851758,0.013670849429198455,0.0008477688115219802,0.0074159333538506116,0.013330793728370345,0.022251343765350765,0.014658993147345476,0.09423779946366768,0.0005707303275615005,0.009619944000567286,0.01010520281883435,0.0011848078651334384,0.02521646652716205
FOSL2,5.092027528614354e-16,1.491957472037916e-13,0.00038728625129208467,2.8549147896265048e-12,5.5969188598001055e-15,7.657483357941565e-11,1.3335391429976167e-08,6.445948719441597e-07,2.3664425972533904e-15,1.0606105222383789e-14,1.2396623865277107e-14,0.266093570683453,4.079109728022394e-15,9.570121764409126e-07,1.738242789096909e-14,1.4779706316699037e-14,7.141897468508492e-07,1.9201211657065465e-11,7.51463163695175e-15,2.7509288880881425e-15,1.751673608910046e-15,4.363575975623618e-14,1.7657758347326533e-15,0.00796601418164357,1.5341539252223937e-14,2.0470880265113707e-13,3.3496894740802617e-12,1.2000182858468172e-15,2.481324554305544e-15,6.7500873656823715e-15,2.9279259504693074e-13,0.0016974087584197934,0.0001432401117393012,4.4278336740769194e-13,6.500391133861485e-07,1.3897549943258478e-13,7.59130115397023e-14,2.517122694727994e-12,0.0019283751823969996,1.956660829309095e-06
PLD1,1.25772810301706e-12,0.09030936504893448,2.421632457848505e-07,1.0984699778881353e-07,0.018897007446970097,4.03378895614237e-09,1.3801039326916107e-06,1.2487173645455618e-07,1.0184182488389108e-13,2.292333101419673e-13,5.701615502395774e-15,4.219341697285789e-06,1.3180255847690648e-11,0.005780965094193254,1.7701120212965177e-12,1.0994142084985162e-09,1.755392856642261e-06,1.8013213839956197e-07,1.7633647848448934e-13,6.73009787108572e-15,9.782325316048779e-14,1.1272156716463447e-10,8.446153815995088e-05,4.540663984649264e-07,1.3071328440335025e-14,3.162703819511835e-13,0.0004480132886268009,7.818203101056e-11,1.3378575162783117e-14,4.498441085674578e-09,0.004126022243971081,0.0074082037098767385,0.037704790699627885,0.18091370889502492,0.04499142967816168,0.00041338125644206695,0.02189063295779502,0.05430533399636896,0.0005477670937297878,1.5493062188294345e-05
ARHGAP15,2.9845309409168235e-14,6.471704582370291e-09,0.0008702807989974967,1.2496152192809892e-13,6.455961831177928e-05,3.6530029571798873e-13,0.00039222924483397874,1.5624823938006683e-13,0.0700513787242387,4.8329144209543065e-12,5.531760484863056e-14,2.1250774186844118e-11,6.134629651807273e-13,0.00015907911751861071,6.871193144442952e-13,5.994727952171812e-13,3.836193706253267e-13,2.6785957166029477e-13,1.5283208955982244e-13,1.0618914398296688e-12,1.207124156826351e-14,5.606549101055872e-13,4.318139217535897e-14,1.0550648694636368e-06,1.078093423886154e-14,9.199678547362382e-08,3.873987328724048e-06,0.00045919442403847323,3.445734470843398e-15,2.7140496591438146e-15,0.03664429164585484,0.022023750487558377,0.08970008208502343,0.0006029930966847592,0.0817944139992445,0.00017361705813267864,0.02955836158104447,0.05676320204793869,0.0015512203391573236,0.1449755626674952
PLXNA2,0.0001466819916565052,1.96381331803117e-07,1.04580886062499e-09,1.6035904937774837e-08,0.008994865579371868,0.10399274045624862,0.006249446641937905,0.008516492434208435,0.0012669342618215323,2.3293675650037534e-05,0.00017217459637509103,6.663440634860899e-08,0.003323221314383694,0.002170421936491035,0.029618771864306535,4.2081905387367586e-06,0.008990784104999646,0.0046433599513058185,0.00445794634448878,1.449335340017696e-10,0.0006594043142076857,0.03549045250102363,0.0141854410610193,0.002359163442294734,0.030396526185675198,0.047708457851031026,0.07975906597581263,0.03341142701144013,0.05108980423702202,0.0005638651612404328,5.210507610039735e-06,4.489346249318491e-07,0.003539463685672689,0.0478068327722069,0.015453153336399825,1.6594501894108313e-08,0.0046382680194859745,2.9569398031557475e-13,5.209254080051491e-14,7.852669510018187e-06
TPD52,1.4760182879598312e-14,0.10939052819052432,0.00017935663235438314,1.322635266314861e-06,0.00011611484978228991,1.9069728933592507e-09,0.13496698045654434,0.0004716318745227807,8.30670167812685e-14,0.06317720463537026,1.203722588561331e-05,0.06709668830986477,2.3363091536035013e-11,7.382046475898095e-07,5.4995335773468455e-14,1.3429993115490998e-07,6.848908435443086e-05,0.001884790501001477,0.0013317186362062378,9.411469719099592e-14,0.004241226089125523,9.764413680951973e-12,0.0003316381967358216,5.314589991082044e-06,9.405104554703592e-14,5.699093156556238e-13,1.6119852483170104e-06,8.537986897886713e-14,1.7665982612935518e-13,3.3227469287010706e-05,3.86358984546226e-10,0.004351861807490454,0.007995654370071398,0.046593139169263345,0.013751303030106113,0.00023883229218010617,1.4014697630037447e-12,0.004332525023770302,0.0004091690272494416,0.009228428961858172
