cell_type,sdan_weight,program,factor,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
Micro-PVM,2.0,SDAN_6,sciRED_32,1154,39,23,0.5574136008918618,0.026218590694606383
Micro-PVM,2.0,SDAN_6,sciRED_33,1154,39,23,0.5580286779687079,0.042696136806751835
Micro-PVM,2.0,SDAN_6,sciRED_34,1154,39,23,0.5205474185983932,0.022011274573956637
Micro-PVM,2.0,SDAN_6,sciRED_35,1154,39,23,0.4837196786222274,0.02745904544229654
Micro-PVM,2.0,SDAN_6,sciRED_36,1154,39,23,0.5286203052319994,0.03675012142749555
Micro-PVM,2.0,SDAN_6,sciRED_37,1154,39,23,0.5206627455503018,0.02837649000204617
Micro-PVM,2.0,SDAN_6,sciRED_38,1154,39,23,0.4753008111328951,0.021623270251752747
Micro-PVM,2.0,SDAN_6,sciRED_39,1154,39,23,0.5921270134163688,0.04121751884015229
Micro-PVM,2.0,SDAN_7,sciRED_0,1154,38,28,0.2942463841664552,0.016231177052629144
Micro-PVM,2.0,SDAN_7,sciRED_1,1154,38,28,0.535143364628267,0.02658339527931002
Micro-PVM,2.0,SDAN_7,sciRED_2,1154,38,28,0.5770109109363106,0.03151374968362268
Micro-PVM,2.0,SDAN_7,sciRED_3,1154,38,28,0.5284191829484902,0.02781596977388562
Micro-PVM,2.0,SDAN_7,sciRED_4,1154,38,28,0.5691766049226085,0.031094953133855387
Micro-PVM,2.0,SDAN_7,sciRED_5,1154,38,28,0.3548274549606699,0.017675119206537377
Micro-PVM,2.0,SDAN_7,sciRED_6,1154,38,28,0.4232428317685866,0.02412065123683487
Micro-PVM,2.0,SDAN_7,sciRED_7,1154,38,28,0.48122303983760467,0.02330482523536986
Micro-PVM,2.0,SDAN_7,sciRED_8,1154,38,28,0.4998414108094392,0.023999119522110313
Micro-PVM,2.0,SDAN_7,sciRED_9,1154,38,28,0.567622430855113,0.0517361561708001
Micro-PVM,2.0,SDAN_7,sciRED_10,1154,38,28,0.516239533113423,0.11087228713407221
Micro-PVM,2.0,SDAN_7,sciRED_11,1154,38,28,0.7324283176858666,0.19376192826274313
Micro-PVM,2.0,SDAN_7,sciRED_12,1154,38,28,0.5438023344328851,0.02682475017209523
Micro-PVM,2.0,SDAN_7,sciRED_13,1154,38,28,0.4506153260593758,0.022638624982792722
Micro-PVM,2.0,SDAN_7,sciRED_14,1154,38,28,0.5042819081451408,0.026191462249203275
Micro-PVM,2.0,SDAN_7,sciRED_15,1154,38,28,0.4391334686627759,0.022573904149205095
Micro-PVM,2.0,SDAN_7,sciRED_16,1154,38,28,0.5181426034001523,0.026749862609128306
Micro-PVM,2.0,SDAN_7,sciRED_17,1154,38,28,0.34934026896726716,0.020224787242108973
Micro-PVM,2.0,SDAN_7,sciRED_18,1154,38,28,0.5345724435422481,0.036227150304009054
Micro-PVM,2.0,SDAN_7,sciRED_19,1154,38,28,0.6896726719106826,0.057981057271454084
Micro-PVM,2.0,SDAN_7,sciRED_20,1154,38,28,0.5198236488200965,0.02634823096393802
Micro-PVM,2.0,SDAN_7,sciRED_21,1154,38,28,0.521187515858919,0.04275473494161755
Micro-PVM,2.0,SDAN_7,sciRED_22,1154,38,28,0.49387845724435425,0.02517423723558562
Micro-PVM,2.0,SDAN_7,sciRED_23,1154,38,28,0.5004440497335702,0.026647093527633975
Micro-PVM,2.0,SDAN_7,sciRED_24,1154,38,28,0.5454199441766049,0.029373355147788993
Micro-PVM,2.0,SDAN_7,sciRED_25,1154,38,28,0.4874397361075869,0.024737027967804352
Micro-PVM,2.0,SDAN_7,sciRED_26,1154,38,28,0.43478812484141083,0.020475081988497675
Micro-PVM,2.0,SDAN_7,sciRED_27,1154,38,28,0.4522646536412078,0.022046167265504447
Micro-PVM,2.0,SDAN_7,sciRED_28,1154,38,28,0.4943542248160365,0.023717114084624645
Micro-PVM,2.0,SDAN_7,sciRED_29,1154,38,28,0.5400596295356508,0.03935684347496031
Micro-PVM,2.0,SDAN_7,sciRED_30,1154,38,28,0.4528355747272266,0.02127804724552894
Micro-PVM,2.0,SDAN_7,sciRED_31,1154,38,28,0.46793326566861204,0.028558147235901787
Micro-PVM,2.0,SDAN_7,sciRED_32,1154,38,28,0.5068510530322253,0.02421071669151299
Micro-PVM,2.0,SDAN_7,sciRED_33,1154,38,28,0.5683202232935803,0.03028485094538503
Micro-PVM,2.0,SDAN_7,sciRED_34,1154,38,28,0.5295293072824157,0.03173135875756096
Micro-PVM,2.0,SDAN_7,sciRED_35,1154,38,28,0.5884293326566861,0.10672168922847862
Micro-PVM,2.0,SDAN_7,sciRED_36,1154,38,28,0.4851877696016239,0.02568955594000345
Micro-PVM,2.0,SDAN_7,sciRED_37,1154,38,28,0.5418041106318193,0.03011588011760661
Micro-PVM,2.0,SDAN_7,sciRED_38,1154,38,28,0.5287046434914996,0.025295961514198193
Micro-PVM,2.0,SDAN_7,sciRED_39,1154,38,28,0.5091664552144126,0.024884371894533602
Micro-PVM,2.0,SDAN_8,sciRED_0,1154,41,32,0.4794173351158646,0.025178203684426956
Micro-PVM,2.0,SDAN_8,sciRED_1,1154,41,32,0.45045120320855614,0.024641845573486247
Micro-PVM,2.0,SDAN_8,sciRED_2,1154,41,32,0.44903074866310155,0.024112215532434242
Micro-PVM,2.0,SDAN_8,sciRED_3,1154,41,32,0.4200089126559715,0.023771547436625875
Micro-PVM,2.0,SDAN_8,sciRED_4,1154,41,32,0.484597816399287,0.04404418359525343
Micro-PVM,2.0,SDAN_8,sciRED_5,1154,41,32,0.4558266488413547,0.024208659422342644
Micro-PVM,2.0,SDAN_8,sciRED_6,1154,41,32,0.5292446524064172,0.029482593981975374
Micro-PVM,2.0,SDAN_8,sciRED_7,1154,41,32,0.5589070855614974,0.045122989229143415
Micro-PVM,2.0,SDAN_8,sciRED_8,1154,41,32,0.41864416221033873,0.023597630573491516
Micro-PVM,2.0,SDAN_8,sciRED_9,1154,41,32,0.4728721033868093,0.025882251292689566
Micro-PVM,2.0,SDAN_8,sciRED_10,1154,41,32,0.5065730837789661,0.03493743635687681
Micro-PVM,2.0,SDAN_8,sciRED_11,1154,41,32,0.4839850713012478,0.026496010645905954
Micro-PVM,2.0,SDAN_8,sciRED_12,1154,41,32,0.4185606060606061,0.022665474576230287
Micro-PVM,2.0,SDAN_8,sciRED_13,1154,41,32,0.4065842245989305,0.022304349487283597
Micro-PVM,2.0,SDAN_8,sciRED_14,1154,41,32,0.45546457219251335,0.026619869471839072
Micro-PVM,2.0,SDAN_8,sciRED_15,1154,41,32,0.5469028520499108,0.04370921280553486
Micro-PVM,2.0,SDAN_8,sciRED_16,1154,41,32,0.4722593582887701,0.026433098324137722
Micro-PVM,2.0,SDAN_8,sciRED_17,1154,41,32,0.4251058377896613,0.023054989796719716
Micro-PVM,2.0,SDAN_8,sciRED_18,1154,41,32,0.3995098039215686,0.025624080704447133
Micro-PVM,2.0,SDAN_8,sciRED_19,1154,41,32,0.4854333778966132,0.026814576782221204
Micro-PVM,2.0,SDAN_8,sciRED_20,1154,41,32,0.45858400178253117,0.02439760351645227
Micro-PVM,2.0,SDAN_8,sciRED_21,1154,41,32,0.4862967914438503,0.0274577042504508
Micro-PVM,2.0,SDAN_8,sciRED_22,1154,41,32,0.5390485739750446,0.03517799832857366
Micro-PVM,2.0,SDAN_8,sciRED_23,1154,41,32,0.5234792780748664,0.029369209689985354
Micro-PVM,2.0,SDAN_8,sciRED_24,1154,41,32,0.3728275401069519,0.021670036297939527
Micro-PVM,2.0,SDAN_8,sciRED_25,1154,41,32,0.5630291889483066,0.04006385551514709
Micro-PVM,2.0,SDAN_8,sciRED_26,1154,41,32,0.48532196969696967,0.030866987466185686
Micro-PVM,2.0,SDAN_8,sciRED_27,1154,41,32,0.44488079322638147,0.02449859499861786
Micro-PVM,2.0,SDAN_8,sciRED_28,1154,41,32,0.407781862745098,0.02218890611345996
Micro-PVM,2.0,SDAN_8,sciRED_29,1154,41,32,0.46387589126559714,0.02505351949855447
Micro-PVM,2.0,SDAN_8,sciRED_30,1154,41,32,0.4118482620320856,0.024356782512315815
Micro-PVM,2.0,SDAN_8,sciRED_31,1154,41,32,0.5557319518716578,0.08108188167404144
Micro-PVM,2.0,SDAN_8,sciRED_32,1154,41,32,0.5420287433155081,0.03267676350192898
Micro-PVM,2.0,SDAN_8,sciRED_33,1154,41,32,0.40023395721925137,0.02812575183175018
Micro-PVM,2.0,SDAN_8,sciRED_34,1154,41,32,0.5412210338680927,0.033340303247554014
Micro-PVM,2.0,SDAN_8,sciRED_35,1154,41,32,0.48042000891265596,0.027676743278554634
Micro-PVM,2.0,SDAN_8,sciRED_36,1154,41,32,0.5282976827094474,0.043633787240565255
Micro-PVM,2.0,SDAN_8,sciRED_37,1154,41,32,0.5642268270944741,0.04088166118933789
Micro-PVM,2.0,SDAN_8,sciRED_38,1154,41,32,0.5190508021390374,0.0325043804802157
Micro-PVM,2.0,SDAN_8,sciRED_39,1154,41,32,0.4714795008912656,0.03463221546950924
Micro-PVM,2.0,SDAN_9,sciRED_0,1154,38,28,0.33341791423496575,0.017155865497685538
Micro-PVM,2.0,SDAN_9,sciRED_1,1154,38,28,0.39939101750824657,0.0190035138922085
Micro-PVM,2.0,SDAN_9,sciRED_2,1154,38,28,0.46875792945952804,0.021940450089812047
Micro-PVM,2.0,SDAN_9,sciRED_3,1154,38,28,0.6470438974879472,0.07978439796095849
Micro-PVM,2.0,SDAN_9,sciRED_4,1154,38,28,0.4707878710987059,0.02394341106905938
Micro-PVM,2.0,SDAN_9,sciRED_5,1154,38,28,0.5051065719360568,0.027209976538730973
Micro-PVM,2.0,SDAN_9,sciRED_6,1154,38,28,0.8084242578025882,0.5427359411973813
Micro-PVM,2.0,SDAN_9,sciRED_7,1154,38,28,0.3566036538949505,0.02085925361816
Micro-PVM,2.0,SDAN_9,sciRED_8,1154,38,28,0.5593440751078407,0.027142081970325194
Micro-PVM,2.0,SDAN_9,sciRED_9,1154,38,28,0.41816797767064195,0.020356096585912947
Micro-PVM,2.0,SDAN_9,sciRED_10,1154,38,28,0.4226084750063436,0.02740467585343063
Micro-PVM,2.0,SDAN_9,sciRED_11,1154,38,28,0.5187135244861709,0.023899525013039918
Micro-PVM,2.0,SDAN_9,sciRED_12,1154,38,28,0.5729510276579548,0.035218390658751174
Micro-PVM,2.0,SDAN_9,sciRED_13,1154,38,28,0.3626300431362598,0.01813292857100715
Micro-PVM,2.0,SDAN_9,sciRED_14,1154,38,28,0.3677048972342045,0.01851891707015641
Micro-PVM,2.0,SDAN_9,sciRED_15,1154,38,28,0.4545800558233951,0.02144834062580966
Micro-PVM,2.0,SDAN_9,sciRED_16,1154,38,28,0.4415440243592997,0.02180365878682189
Micro-PVM,2.0,SDAN_9,sciRED_17,1154,38,28,0.45822760720629285,0.021676737314953592
Micro-PVM,2.0,SDAN_9,sciRED_18,1154,38,28,0.4115706673433138,0.01940226191721784
Micro-PVM,2.0,SDAN_9,sciRED_19,1154,38,28,0.40326059375792944,0.019443180653668686
Micro-PVM,2.0,SDAN_9,sciRED_20,1154,38,28,0.3709401167216443,0.018459720916058353
Micro-PVM,2.0,SDAN_9,sciRED_21,1154,38,28,0.4209274295863994,0.020055049859610874
Micro-PVM,2.0,SDAN_9,sciRED_22,1154,38,28,0.38124841410809446,0.018624251561795424
Micro-PVM,2.0,SDAN_9,sciRED_23,1154,38,28,0.5644823648820096,0.031310391676000776
Micro-PVM,2.0,SDAN_9,sciRED_24,1154,38,28,0.3956483126110124,0.020037870717865766
Micro-PVM,2.0,SDAN_9,sciRED_25,1154,38,28,0.412617356001015,0.021477115916917488
Micro-PVM,2.0,SDAN_9,sciRED_26,1154,38,28,0.4658398883532099,0.02525522414424936
Micro-PVM,2.0,SDAN_9,sciRED_27,1154,38,28,0.44661887845724435,0.0211049888421539
Micro-PVM,2.0,SDAN_9,sciRED_28,1154,38,28,0.46409540725704135,0.05715315356143243
Micro-PVM,2.0,SDAN_9,sciRED_29,1154,38,28,0.4160428825171277,0.02113974683682237
Micro-PVM,2.0,SDAN_9,sciRED_30,1154,38,28,0.3789964476021314,0.0185130144710383
Micro-PVM,2.0,SDAN_9,sciRED_31,1154,38,28,0.44011672164425275,0.028461875238129437
Micro-PVM,2.0,SDAN_9,sciRED_32,1154,38,28,0.4292375031717838,0.020491337404902714
Micro-PVM,2.0,SDAN_9,sciRED_33,1154,38,28,0.4116341030195382,0.019754354625288385
Micro-PVM,2.0,SDAN_9,sciRED_34,1154,38,28,0.44116341030195383,0.020514402015163427
Micro-PVM,2.0,SDAN_9,sciRED_35,1154,38,28,0.3926034001522456,0.020477394240626456
Micro-PVM,2.0,SDAN_9,sciRED_36,1154,38,28,0.4119829992387719,0.01961472688422536
Micro-PVM,2.0,SDAN_9,sciRED_37,1154,38,28,0.42695381882770866,0.020636601093900555
Micro-PVM,2.0,SDAN_9,sciRED_38,1154,38,28,0.3590142095914743,0.017922502289489186
Micro-PVM,2.0,SDAN_9,sciRED_39,1154,38,28,0.422481603653895,0.02172910972836524
Micro-PVM,2.0,SDAN_10,sciRED_0,1154,37,21,0.5682763838103644,0.02069104299780227
Micro-PVM,2.0,SDAN_10,sciRED_1,1154,37,21,0.5354095742445257,0.027551867976507067
Micro-PVM,2.0,SDAN_10,sciRED_2,1154,37,21,0.4976673811625268,0.018263119015884125
Micro-PVM,2.0,SDAN_10,sciRED_3,1154,37,21,0.46988610095406214,0.0507415186346775
Micro-PVM,2.0,SDAN_10,sciRED_4,1154,37,21,0.6374143655697053,0.03257342546327631
Micro-PVM,2.0,SDAN_10,sciRED_5,1154,37,21,0.515361660992729,0.021560336721537406
Micro-PVM,2.0,SDAN_10,sciRED_6,1154,37,21,0.4493338376833522,0.01652968685251912
Micro-PVM,2.0,SDAN_10,sciRED_7,1154,37,21,0.48976589753288785,0.019462900879027117
Micro-PVM,2.0,SDAN_10,sciRED_8,1154,37,21,0.4508889169083344,0.016703406817313245
Micro-PVM,2.0,SDAN_10,sciRED_9,1154,37,21,0.6007229016937754,0.025260997786112814
Micro-PVM,2.0,SDAN_10,sciRED_10,1154,37,21,0.47228176354389945,0.017539455402725983
Micro-PVM,2.0,SDAN_10,sciRED_11,1154,37,21,0.5616357752280083,0.023076782329727187
Micro-PVM,2.0,SDAN_10,sciRED_12,1154,37,21,0.5843315260790989,0.022348112364660534
Micro-PVM,2.0,SDAN_10,sciRED_13,1154,37,21,0.4460555625604169,0.0164118394245146
Micro-PVM,2.0,SDAN_10,sciRED_14,1154,37,21,0.7068045223385029,0.03190750602333258
Micro-PVM,2.0,SDAN_10,sciRED_15,1154,37,21,0.5296095490270247,0.02192455333439073
Micro-PVM,2.0,SDAN_10,sciRED_16,1154,37,21,0.5836590593872147,0.02336695468436112
Micro-PVM,2.0,SDAN_10,sciRED_17,1154,37,21,0.4307569453200521,0.01641147118624517
Micro-PVM,2.0,SDAN_10,sciRED_18,1154,37,21,0.5323414449628041,0.02500619537858171
Micro-PVM,2.0,SDAN_10,sciRED_19,1154,37,21,0.5576009750767033,0.029556340459355353
Micro-PVM,2.0,SDAN_10,sciRED_20,1154,37,21,0.37107552641533226,0.014500268776504089
Micro-PVM,2.0,SDAN_10,sciRED_21,1154,37,21,0.5179674694237801,0.04256942728279181
Micro-PVM,2.0,SDAN_10,sciRED_22,1154,37,21,0.6013113100491742,0.02724493157939774
Micro-PVM,2.0,SDAN_10,sciRED_23,1154,37,21,0.5744546715420501,0.02367476998310721
Micro-PVM,2.0,SDAN_10,sciRED_24,1154,37,21,0.582566301012903,0.02868184425661717
Micro-PVM,2.0,SDAN_10,sciRED_25,1154,37,21,0.5867271886689363,0.03391748958443562
Micro-PVM,2.0,SDAN_10,sciRED_26,1154,37,21,0.5798764342453663,0.021850879616204907
Micro-PVM,2.0,SDAN_10,sciRED_27,1154,37,21,0.41781196150128186,0.014923586842956978
Micro-PVM,2.0,SDAN_10,sciRED_28,1154,37,21,0.44773672929012737,0.01649108700425945
Micro-PVM,2.0,SDAN_10,sciRED_29,1154,37,21,0.43399319127474467,0.016794681861734044
Micro-PVM,2.0,SDAN_10,sciRED_30,1154,37,21,0.47156726768377255,0.01722372646619574
Micro-PVM,2.0,SDAN_10,sciRED_31,1154,37,21,0.6292607069306099,0.03583727302650544
Micro-PVM,2.0,SDAN_10,sciRED_32,1154,37,21,0.4481149918043122,0.017678542853145393
Micro-PVM,2.0,SDAN_10,sciRED_33,1154,37,21,0.490270247551801,0.02510556328553984
Micro-PVM,2.0,SDAN_10,sciRED_34,1154,37,21,0.5809271634514352,0.028308974136187652
Micro-PVM,2.0,SDAN_10,sciRED_35,1154,37,21,0.5120833858697936,0.020127494565443823
Micro-PVM,2.0,SDAN_10,sciRED_36,1154,37,21,0.3435464212163241,0.01534802385885454
Micro-PVM,2.0,SDAN_10,sciRED_37,1154,37,21,0.5344429033749423,0.025879993119148764
Micro-PVM,2.0,SDAN_10,sciRED_38,1154,37,21,0.49556592275038874,0.019830990717001208
Micro-PVM,2.0,SDAN_10,sciRED_39,1154,37,21,0.3495565922750389,0.013350459305321982
Micro-PVM,2.0,SDAN_11,sciRED_0,1154,39,24,0.6042772861356932,0.09107347026617905
Micro-PVM,2.0,SDAN_11,sciRED_1,1154,39,24,0.48451327433628316,0.020157947738630853
Micro-PVM,2.0,SDAN_11,sciRED_2,1154,39,24,0.432448377581121,0.01799887165946926
Micro-PVM,2.0,SDAN_11,sciRED_3,1154,39,24,0.43001474926253686,0.01795816615600172
Micro-PVM,2.0,SDAN_11,sciRED_4,1154,39,24,0.4829646017699115,0.020842522645318315
Micro-PVM,2.0,SDAN_11,sciRED_5,1154,39,24,0.4331858407079646,0.017882756271692175
Micro-PVM,2.0,SDAN_11,sciRED_6,1154,39,24,0.46039823008849556,0.019674385641135363
Micro-PVM,2.0,SDAN_11,sciRED_7,1154,39,24,0.5096238938053097,0.038919745206628546
Micro-PVM,2.0,SDAN_11,sciRED_8,1154,39,24,0.5144174041297935,0.022593383898865546
Micro-PVM,2.0,SDAN_11,sciRED_9,1154,39,24,0.48938053097345136,0.020318257785319337
Micro-PVM,2.0,SDAN_11,sciRED_10,1154,39,24,0.48827433628318584,0.02123664031336326
Micro-PVM,2.0,SDAN_11,sciRED_11,1154,39,24,0.4655973451327433,0.01989662064879332
Micro-PVM,2.0,SDAN_11,sciRED_12,1154,39,24,0.5492625368731563,0.023968340246863888
Micro-PVM,2.0,SDAN_11,sciRED_13,1154,39,24,0.5711283185840708,0.02587212647103794
Micro-PVM,2.0,SDAN_11,sciRED_14,1154,39,24,0.39679203539823005,0.016458884495149963
Micro-PVM,2.0,SDAN_11,sciRED_15,1154,39,24,0.48750000000000004,0.019892499463595184
Micro-PVM,2.0,SDAN_11,sciRED_16,1154,39,24,0.4897492625368731,0.020796530331846124
Micro-PVM,2.0,SDAN_11,sciRED_17,1154,39,24,0.5078908554572272,0.021891242253831558
Micro-PVM,2.0,SDAN_11,sciRED_18,1154,39,24,0.41047197640117994,0.025470055679912923
Micro-PVM,2.0,SDAN_11,sciRED_19,1154,39,24,0.42223451327433625,0.020917283320405405
Micro-PVM,2.0,SDAN_11,sciRED_20,1154,39,24,0.45984513274336286,0.023718513131063178
Micro-PVM,2.0,SDAN_11,sciRED_21,1154,39,24,0.45095870206489674,0.01944392076411551
Micro-PVM,2.0,SDAN_11,sciRED_22,1154,39,24,0.4325221238938053,0.019432909070066243
Micro-PVM,2.0,SDAN_11,sciRED_23,1154,39,24,0.4121312684365782,0.01677905895900073
Micro-PVM,2.0,SDAN_11,sciRED_24,1154,39,24,0.3669247787610619,0.015726119455845018
Micro-PVM,2.0,SDAN_11,sciRED_25,1154,39,24,0.4444321533923304,0.018141574261936827
Micro-PVM,2.0,SDAN_11,sciRED_26,1154,39,24,0.5264749262536873,0.025677937555363947
Micro-PVM,2.0,SDAN_11,sciRED_27,1154,39,24,0.586283185840708,0.03167438171917843
Micro-PVM,2.0,SDAN_11,sciRED_28,1154,39,24,0.5488200589970501,0.026519209111135943
Micro-PVM,2.0,SDAN_11,sciRED_29,1154,39,24,0.4911504424778761,0.026220368193391817
Micro-PVM,2.0,SDAN_11,sciRED_30,1154,39,24,0.5515855457227139,0.023664689702409838
Micro-PVM,2.0,SDAN_11,sciRED_31,1154,39,24,0.5976401179941002,0.03177409479329578
Micro-PVM,2.0,SDAN_11,sciRED_32,1154,39,24,0.5440265486725664,0.04489158221207387
Micro-PVM,2.0,SDAN_11,sciRED_33,1154,39,24,0.5754424778761063,0.029637849529032388
Micro-PVM,2.0,SDAN_11,sciRED_34,1154,39,24,0.5539823008849557,0.026905592749364497
Micro-PVM,2.0,SDAN_11,sciRED_35,1154,39,24,0.4946533923303835,0.02005959148650877
Micro-PVM,2.0,SDAN_11,sciRED_36,1154,39,24,0.5462389380530973,0.024237219140017276
Micro-PVM,2.0,SDAN_11,sciRED_37,1154,39,24,0.4924778761061947,0.022412919332522326
Micro-PVM,2.0,SDAN_11,sciRED_38,1154,39,24,0.4132374631268436,0.01702870321812458
Micro-PVM,2.0,SDAN_11,sciRED_39,1154,39,24,0.5597345132743363,0.025205291225266796
Micro-PVM,2.0,SDAN_12,sciRED_0,1154,39,24,0.6356194690265486,0.03116990057576056
Micro-PVM,2.0,SDAN_12,sciRED_1,1154,39,24,0.6073008849557522,0.04763562846419658
Micro-PVM,2.0,SDAN_12,sciRED_2,1154,39,24,0.5711283185840708,0.029373156332188927
Micro-PVM,2.0,SDAN_12,sciRED_3,1154,39,24,0.6368362831858407,0.05157848496349603
Micro-PVM,2.0,SDAN_12,sciRED_4,1154,39,24,0.5798303834808259,0.04249116963595998
Micro-PVM,2.0,SDAN_12,sciRED_5,1154,39,24,0.7104719764011799,0.10040752073959458
Micro-PVM,2.0,SDAN_12,sciRED_6,1154,39,24,0.6249262536873156,0.0440034221348803
Micro-PVM,2.0,SDAN_12,sciRED_7,1154,39,24,0.5698377581120944,0.03139118088923183
Micro-PVM,2.0,SDAN_12,sciRED_8,1154,39,24,0.5293510324483777,0.02411267545869873
Micro-PVM,2.0,SDAN_12,sciRED_9,1154,39,24,0.5701327433628318,0.028713127578209617
Micro-PVM,2.0,SDAN_12,sciRED_10,1154,39,24,0.5068215339233039,0.02195254467814904
Micro-PVM,2.0,SDAN_12,sciRED_11,1154,39,24,0.37610619469026546,0.01864517945485436
Micro-PVM,2.0,SDAN_12,sciRED_12,1154,39,24,0.5592182890855457,0.02600203705233052
Micro-PVM,2.0,SDAN_12,sciRED_13,1154,39,24,0.5932890855457227,0.026510804672124466
Micro-PVM,2.0,SDAN_12,sciRED_14,1154,39,24,0.6576327433628317,0.03544241529925994
Micro-PVM,2.0,SDAN_12,sciRED_15,1154,39,24,0.5519542772861357,0.024339441610614933
Micro-PVM,2.0,SDAN_12,sciRED_16,1154,39,24,0.475,0.020594129121801193
Micro-PVM,2.0,SDAN_12,sciRED_17,1154,39,24,0.656047197640118,0.042318280813682774
Micro-PVM,2.0,SDAN_12,sciRED_18,1154,39,24,0.4882374631268437,0.03607468725363071
Micro-PVM,2.0,SDAN_12,sciRED_19,1154,39,24,0.5013274336283187,0.023399665270539112
Micro-PVM,2.0,SDAN_12,sciRED_20,1154,39,24,0.5609144542772861,0.03858673981149283
Micro-PVM,2.0,SDAN_12,sciRED_21,1154,39,24,0.4860619469026549,0.031550637999139514
Micro-PVM,2.0,SDAN_12,sciRED_22,1154,39,24,0.568952802359882,0.02914475598263327
Micro-PVM,2.0,SDAN_12,sciRED_23,1154,39,24,0.5931047197640117,0.03828546556210568
Micro-PVM,2.0,SDAN_12,sciRED_24,1154,39,24,0.4906342182890855,0.023124258140196162
Micro-PVM,2.0,SDAN_12,sciRED_25,1154,39,24,0.5238938053097345,0.025754137637715557
Micro-PVM,2.0,SDAN_12,sciRED_26,1154,39,24,0.4815265486725664,0.0218025920695833
Micro-PVM,2.0,SDAN_12,sciRED_27,1154,39,24,0.5018805309734514,0.02265407044498981
Micro-PVM,2.0,SDAN_12,sciRED_28,1154,39,24,0.49262536873156343,0.021738818460150695
Micro-PVM,2.0,SDAN_12,sciRED_29,1154,39,24,0.47252949852507375,0.01987642464474798
Micro-PVM,2.0,SDAN_12,sciRED_30,1154,39,24,0.5828539823008849,0.03542074649231948
Micro-PVM,2.0,SDAN_12,sciRED_31,1154,39,24,0.5018805309734513,0.021598886073490246
Micro-PVM,2.0,SDAN_12,sciRED_32,1154,39,24,0.5081489675516224,0.023607324414379207
Micro-PVM,2.0,SDAN_12,sciRED_33,1154,39,24,0.533075221238938,0.02387286182946452
Micro-PVM,2.0,SDAN_12,sciRED_34,1154,39,24,0.4925147492625368,0.022686217904341152
Micro-PVM,2.0,SDAN_12,sciRED_35,1154,39,24,0.5087758112094396,0.020957024194007776
Micro-PVM,2.0,SDAN_12,sciRED_36,1154,39,24,0.5063790560471977,0.026404675369678946
Micro-PVM,2.0,SDAN_12,sciRED_37,1154,39,24,0.5246312684365781,0.02419679914282174
Micro-PVM,2.0,SDAN_12,sciRED_38,1154,39,24,0.543952802359882,0.026384951817152367
Micro-PVM,2.0,SDAN_12,sciRED_39,1154,39,24,0.4757374631268436,0.021243357183522445
Micro-PVM,2.0,SDAN_13,sciRED_0,1154,39,10,0.6408216783216782,0.01389225385309421
Micro-PVM,2.0,SDAN_13,sciRED_1,1154,39,10,0.6882867132867132,0.016059905614377805
Micro-PVM,2.0,SDAN_13,sciRED_2,1154,39,10,0.3633741258741258,0.007001889692042577
Micro-PVM,2.0,SDAN_13,sciRED_3,1154,39,10,0.4499125874125874,0.008078427614434744
Micro-PVM,2.0,SDAN_13,sciRED_4,1154,39,10,0.6240384615384615,0.05163878107178941
Micro-PVM,2.0,SDAN_13,sciRED_5,1154,39,10,0.6808566433566434,0.035806245987969734
Micro-PVM,2.0,SDAN_13,sciRED_6,1154,39,10,0.3978146853146852,0.008121494766763705
Micro-PVM,2.0,SDAN_13,sciRED_7,1154,39,10,0.5782342657342657,0.010524980524261957
Micro-PVM,2.0,SDAN_13,sciRED_8,1154,39,10,0.44370629370629366,0.009427715651970332
Micro-PVM,2.0,SDAN_13,sciRED_9,1154,39,10,0.41459790209790204,0.008106535414081836
Micro-PVM,2.0,SDAN_13,sciRED_10,1154,39,10,0.5731643356643357,0.014803446193645228
Micro-PVM,2.0,SDAN_13,sciRED_11,1154,39,10,0.4867132867132868,0.009324032011201348
Micro-PVM,2.0,SDAN_13,sciRED_12,1154,39,10,0.5348776223776224,0.014811903503067903
Micro-PVM,2.0,SDAN_13,sciRED_13,1154,39,10,0.5979895104895105,0.018320714550328805
Micro-PVM,2.0,SDAN_13,sciRED_14,1154,39,10,0.5431818181818182,0.01202160640885475
Micro-PVM,2.0,SDAN_13,sciRED_15,1154,39,10,0.5083916083916084,0.009788016653707578
Micro-PVM,2.0,SDAN_13,sciRED_16,1154,39,10,0.47692307692307695,0.011078655488618977
Micro-PVM,2.0,SDAN_13,sciRED_17,1154,39,10,0.5252622377622378,0.01802064731216241
Micro-PVM,2.0,SDAN_13,sciRED_18,1154,39,10,0.4587412587412587,0.008374721027154298
Micro-PVM,2.0,SDAN_13,sciRED_19,1154,39,10,0.5279720279720279,0.00974165679830115
Micro-PVM,2.0,SDAN_13,sciRED_20,1154,39,10,0.6357517482517483,0.018060164956761673
Micro-PVM,2.0,SDAN_13,sciRED_21,1154,39,10,0.5895104895104896,0.012282487414614914
Micro-PVM,2.0,SDAN_13,sciRED_22,1154,39,10,0.5360139860139861,0.011217465594097167
Micro-PVM,2.0,SDAN_13,sciRED_23,1154,39,10,0.3481643356643357,0.02048484672313061
Micro-PVM,2.0,SDAN_13,sciRED_24,1154,39,10,0.5462412587412586,0.010933049711751588
