cell_type,sdan_weight,program,factor,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
Astro,2.0,SDAN_7,sciRED_15,1200,43,31,0.5671238168823644,0.03152777939987565
Astro,2.0,SDAN_7,sciRED_16,1200,43,31,0.4963989072546152,0.02528143507286522
Astro,2.0,SDAN_7,sciRED_17,1200,43,31,0.6457683710919176,0.06708722651586276
Astro,2.0,SDAN_7,sciRED_18,1200,43,31,0.5754573801705344,0.036936664579428125
Astro,2.0,SDAN_7,sciRED_19,1200,43,31,0.593697397831066,0.04462783340076882
Astro,2.0,SDAN_7,sciRED_20,1200,43,31,0.49358426005132594,0.03390943128476112
Astro,2.0,SDAN_7,sciRED_21,1200,43,31,0.6657468473191864,0.07913577038017919
Astro,2.0,SDAN_7,sciRED_22,1200,43,31,0.5281050801622561,0.029244295281381734
Astro,2.0,SDAN_7,sciRED_23,1200,43,31,0.4431413670355142,0.02523117864641604
Astro,2.0,SDAN_7,sciRED_24,1200,43,31,0.5427026132067662,0.030004238565281383
Astro,2.0,SDAN_7,sciRED_25,1200,43,31,0.7200529815944148,0.0824503780568029
Astro,2.0,SDAN_7,sciRED_26,1200,43,31,0.6361930516846491,0.04254822472443327
Astro,2.0,SDAN_7,sciRED_27,1200,43,31,0.6048180137421011,0.03671576104897327
Astro,2.0,SDAN_7,sciRED_28,1200,43,31,0.5131764121526532,0.025819503702842903
Astro,2.0,SDAN_7,sciRED_29,1200,43,31,0.5351968873313282,0.030517093126871633
Astro,2.0,SDAN_7,sciRED_30,1200,43,31,0.6501559093793979,0.0775943816955605
Astro,2.0,SDAN_7,sciRED_31,1200,43,31,0.48089075305609974,0.02772060611737908
Astro,2.0,SDAN_7,sciRED_32,1200,43,31,0.5221722453710091,0.030490276595773726
Astro,2.0,SDAN_7,sciRED_33,1200,43,31,0.49372223295344786,0.02573525121076708
Astro,2.0,SDAN_7,sciRED_34,1200,43,31,0.4261707000745054,0.023751785883955236
Astro,2.0,SDAN_7,sciRED_35,1200,43,31,0.4603879798007671,0.023839128606879544
Astro,2.0,SDAN_7,sciRED_36,1200,43,31,0.5114655481663402,0.02665416407937327
Astro,2.0,SDAN_7,sciRED_37,1200,43,31,0.5047048759623609,0.027314773700662258
Astro,2.0,SDAN_7,sciRED_38,1200,43,31,0.5292916471205055,0.03295276224034835
Astro,2.0,SDAN_7,sciRED_39,1200,43,31,0.4876238306796545,0.025201175965228535
Astro,2.0,SDAN_8,sciRED_0,1200,43,17,0.4605439809059718,0.01607530204221027
Astro,2.0,SDAN_8,sciRED_1,1200,43,17,0.3592561284868977,0.010796481151410409
Astro,2.0,SDAN_8,sciRED_2,1200,43,17,0.48749440604644223,0.022092686514783036
Astro,2.0,SDAN_8,sciRED_3,1200,43,17,0.510367460593705,0.015583962671563185
Astro,2.0,SDAN_8,sciRED_4,1200,43,17,0.39277012580180004,0.01183148571173269
Astro,2.0,SDAN_8,sciRED_5,1200,43,17,0.4616876336333349,0.012848315142416368
Astro,2.0,SDAN_8,sciRED_6,1200,43,17,0.5048480930833872,0.029510126268439935
Astro,2.0,SDAN_8,sciRED_7,1200,43,17,0.44473173884938594,0.02226696897456045
Astro,2.0,SDAN_8,sciRED_8,1200,43,17,0.500621550395306,0.01591159659373305
Astro,2.0,SDAN_8,sciRED_9,1200,43,17,0.5330913430460942,0.01672686718041024
Astro,2.0,SDAN_8,sciRED_10,1200,43,17,0.5950972104818258,0.04990168686458907
Astro,2.0,SDAN_8,sciRED_11,1200,43,17,0.3860573815324947,0.01114410739491034
Astro,2.0,SDAN_8,sciRED_12,1200,43,17,0.505245885336383,0.08548820412907478
Astro,2.0,SDAN_8,sciRED_13,1200,43,17,0.49251653324051514,0.014886209163891013
Astro,2.0,SDAN_8,sciRED_14,1200,43,17,0.31868131868131866,0.010652054201937062
Astro,2.0,SDAN_8,sciRED_15,1200,43,17,0.4198697230371438,0.011880443939500503
Astro,2.0,SDAN_8,sciRED_16,1200,43,17,0.44433394659639003,0.012486246788401831
Astro,2.0,SDAN_8,sciRED_17,1200,43,17,0.5298592809905027,0.020245149751006792
Astro,2.0,SDAN_8,sciRED_18,1200,43,17,0.4701407190094973,0.013143225654398308
Astro,2.0,SDAN_8,sciRED_19,1200,43,17,0.5520361990950227,0.020185523236716962
Astro,2.0,SDAN_8,sciRED_20,1200,43,17,0.38441648848888665,0.013368643965651895
Astro,2.0,SDAN_8,sciRED_21,1200,43,17,0.44448311869126356,0.014521703799455932
Astro,2.0,SDAN_8,sciRED_22,1200,43,17,0.6237382526975287,0.030042830457810213
Astro,2.0,SDAN_8,sciRED_23,1200,43,17,0.45681467853413554,0.01426707792763335
Astro,2.0,SDAN_8,sciRED_24,1200,43,17,0.542936701307742,0.016556920462719397
Astro,2.0,SDAN_8,sciRED_25,1200,43,17,0.572820844314057,0.020468814570843312
Astro,2.0,SDAN_8,sciRED_26,1200,43,17,0.4744667097608274,0.013633737135537404
Astro,2.0,SDAN_8,sciRED_27,1200,43,17,0.5100193923723335,0.016087831941672973
Astro,2.0,SDAN_8,sciRED_28,1200,43,17,0.4781960121326637,0.017491592320079886
Astro,2.0,SDAN_8,sciRED_29,1200,43,17,0.39794142509074637,0.012386063954353183
Astro,2.0,SDAN_8,sciRED_30,1200,43,17,0.4214111680175029,0.013757715401177303
Astro,2.0,SDAN_8,sciRED_31,1200,43,17,0.35428372532444935,0.011136880872872358
Astro,2.0,SDAN_8,sciRED_32,1200,43,17,0.39838894137536673,0.011426002686045987
Astro,2.0,SDAN_8,sciRED_33,1200,43,17,0.5170304808313858,0.018755775294262516
Astro,2.0,SDAN_8,sciRED_34,1200,43,17,0.42603550295857995,0.01255398090316356
Astro,2.0,SDAN_8,sciRED_35,1200,43,17,0.334941077022525,0.010867061660227252
Astro,2.0,SDAN_8,sciRED_36,1200,43,17,0.5800308288996072,0.03455158952816402
Astro,2.0,SDAN_8,sciRED_37,1200,43,17,0.3493610461936254,0.010921297397712276
Astro,2.0,SDAN_8,sciRED_38,1200,43,17,0.5670031326139924,0.01651124616124606
Astro,2.0,SDAN_8,sciRED_39,1200,43,17,0.5769976629705136,0.018783421555357387
Astro,2.0,SDAN_9,sciRED_0,1200,43,24,0.5239512471655329,0.02272445023039829
Astro,2.0,SDAN_9,sciRED_1,1200,43,24,0.6274092970521541,0.02737937005275469
Astro,2.0,SDAN_9,sciRED_2,1200,43,24,0.6305272108843538,0.04291752110023641
Astro,2.0,SDAN_9,sciRED_3,1200,43,24,0.6841340702947846,0.04359182147233357
Astro,2.0,SDAN_9,sciRED_4,1200,43,24,0.610579648526077,0.028164127727809095
Astro,2.0,SDAN_9,sciRED_5,1200,43,24,0.4681476757369615,0.019350401210721083
Astro,2.0,SDAN_9,sciRED_6,1200,43,24,0.6601828231292517,0.031164033732688896
Astro,2.0,SDAN_9,sciRED_7,1200,43,24,0.5153769841269842,0.020787524210719385
Astro,2.0,SDAN_9,sciRED_8,1200,43,24,0.5521896258503401,0.029404056841870578
Astro,2.0,SDAN_9,sciRED_9,1200,43,24,0.4658801020408163,0.020269574167783723
Astro,2.0,SDAN_9,sciRED_10,1200,43,24,0.7244543650793651,0.07390476121747007
Astro,2.0,SDAN_9,sciRED_11,1200,43,24,0.5142786281179138,0.022226828384822386
Astro,2.0,SDAN_9,sciRED_12,1200,43,24,0.5697278911564626,0.03166517526841495
Astro,2.0,SDAN_9,sciRED_13,1200,43,24,0.5606221655328799,0.02794207545950384
Astro,2.0,SDAN_9,sciRED_14,1200,43,24,0.5358560090702947,0.02708163144449908
Astro,2.0,SDAN_9,sciRED_15,1200,43,24,0.6208545918367347,0.036995903262362226
Astro,2.0,SDAN_9,sciRED_16,1200,43,24,0.531781462585034,0.021338509124485608
Astro,2.0,SDAN_9,sciRED_17,1200,43,24,0.550843253968254,0.02636662688688248
Astro,2.0,SDAN_9,sciRED_18,1200,43,24,0.4705569727891156,0.02052377461857496
Astro,2.0,SDAN_9,sciRED_19,1200,43,24,0.6870393990929705,0.04831271100148367
Astro,2.0,SDAN_9,sciRED_20,1200,43,24,0.5226757369614512,0.020447742433308994
Astro,2.0,SDAN_9,sciRED_21,1200,43,24,0.565688775510204,0.0259986043147373
Astro,2.0,SDAN_9,sciRED_22,1200,43,24,0.5829435941043084,0.02412556260376221
Astro,2.0,SDAN_9,sciRED_23,1200,43,24,0.5955569727891157,0.0274739718034307
Astro,2.0,SDAN_9,sciRED_24,1200,43,24,0.5445365646258504,0.024139706024738347
Astro,2.0,SDAN_9,sciRED_25,1200,43,24,0.5200184240362812,0.022002898255147077
Astro,2.0,SDAN_9,sciRED_26,1200,43,24,0.5570436507936509,0.028900626682647885
Astro,2.0,SDAN_9,sciRED_27,1200,43,24,0.6663832199546486,0.041730988398567224
Astro,2.0,SDAN_9,sciRED_28,1200,43,24,0.48076105442176875,0.01882386678813766
Astro,2.0,SDAN_9,sciRED_29,1200,43,24,0.5824829931972789,0.027619190893551457
Astro,2.0,SDAN_9,sciRED_30,1200,43,24,0.5436153628117913,0.025827057079327243
Astro,2.0,SDAN_9,sciRED_31,1200,43,24,0.5814554988662132,0.02566619751908153
Astro,2.0,SDAN_9,sciRED_32,1200,43,24,0.4986890589569161,0.022444753464154518
Astro,2.0,SDAN_9,sciRED_33,1200,43,24,0.5151998299319729,0.03439856143615429
Astro,2.0,SDAN_9,sciRED_34,1200,43,24,0.6103670634920635,0.03643951659779597
Astro,2.0,SDAN_9,sciRED_35,1200,43,24,0.6047689909297052,0.03416897262824582
Astro,2.0,SDAN_9,sciRED_36,1200,43,24,0.48317035147392295,0.021203304316908252
Astro,2.0,SDAN_9,sciRED_37,1200,43,24,0.5954506802721089,0.031857781352674586
Astro,2.0,SDAN_9,sciRED_38,1200,43,24,0.4507157029478458,0.018571646745552412
Astro,2.0,SDAN_9,sciRED_39,1200,43,24,0.4399092970521542,0.02686917471620257
Astro,2.0,SDAN_10,sciRED_0,1200,41,28,0.3671989273525109,0.018097893707607858
Astro,2.0,SDAN_10,sciRED_1,1200,41,28,0.48668332520721597,0.021970874701843487
Astro,2.0,SDAN_10,sciRED_2,1200,41,28,0.4371952705997075,0.032021514478724186
Astro,2.0,SDAN_10,sciRED_3,1200,41,28,0.42610312042905896,0.02157781227894514
Astro,2.0,SDAN_10,sciRED_4,1200,41,28,0.4577949780594832,0.020723547407737977
Astro,2.0,SDAN_10,sciRED_5,1200,41,28,0.4903705509507557,0.021890432507265606
Astro,2.0,SDAN_10,sciRED_6,1200,41,28,0.4209836665041443,0.021472818469945455
Astro,2.0,SDAN_10,sciRED_7,1200,41,28,0.4045892247684057,0.01928876296874611
Astro,2.0,SDAN_10,sciRED_8,1200,41,28,0.4483178937103852,0.022906629337065693
Astro,2.0,SDAN_10,sciRED_9,1200,41,28,0.39815943442223306,0.018916954574350376
Astro,2.0,SDAN_10,sciRED_10,1200,41,28,0.6255789858605558,0.06847245908320991
Astro,2.0,SDAN_10,sciRED_11,1200,41,28,0.4859215017064846,0.022883983750362626
Astro,2.0,SDAN_10,sciRED_12,1200,41,28,0.46288395904436863,0.023564279646523585
Astro,2.0,SDAN_10,sciRED_13,1200,41,28,0.40397976596782054,0.02138856479937181
Astro,2.0,SDAN_10,sciRED_14,1200,41,28,0.4559056557776694,0.021176665687619597
Astro,2.0,SDAN_10,sciRED_15,1200,41,28,0.5352267186738177,0.02740452302477772
Astro,2.0,SDAN_10,sciRED_16,1200,41,28,0.39270477815699656,0.01804953028470697
Astro,2.0,SDAN_10,sciRED_17,1200,41,28,0.5519258898098489,0.04568871942965432
Astro,2.0,SDAN_10,sciRED_18,1200,41,28,0.4632191613846904,0.02080574392045843
Astro,2.0,SDAN_10,sciRED_19,1200,41,28,0.4651389566065334,0.025133282796043814
Astro,2.0,SDAN_10,sciRED_20,1200,41,28,0.4156204290589956,0.018917918256795025
Astro,2.0,SDAN_10,sciRED_21,1200,41,28,0.3587579229644076,0.017168597445856436
Astro,2.0,SDAN_10,sciRED_22,1200,41,28,0.3786567528035105,0.019244660213990312
Astro,2.0,SDAN_10,sciRED_23,1200,41,28,0.6135117016089712,0.23880227001401902
Astro,2.0,SDAN_10,sciRED_24,1200,41,28,0.5072220867869331,0.0615994271739733
Astro,2.0,SDAN_10,sciRED_25,1200,41,28,0.4940882496343247,0.024079050505076076
Astro,2.0,SDAN_10,sciRED_26,1200,41,28,0.552535348610434,0.02992067059968226
Astro,2.0,SDAN_10,sciRED_27,1200,41,28,0.48857264748902973,0.022592191462853788
Astro,2.0,SDAN_10,sciRED_28,1200,41,28,0.48202096538274014,0.021575344588105217
Astro,2.0,SDAN_10,sciRED_29,1200,41,28,0.4441735738664066,0.021885797831242997
Astro,2.0,SDAN_10,sciRED_30,1200,41,28,0.6159800097513408,0.04094398981527403
Astro,2.0,SDAN_10,sciRED_31,1200,41,28,0.40020112140419306,0.018658893484632982
Astro,2.0,SDAN_10,sciRED_32,1200,41,28,0.4879936616284739,0.022265890598956933
Astro,2.0,SDAN_10,sciRED_33,1200,41,28,0.5705448561677231,0.052041215299669596
Astro,2.0,SDAN_10,sciRED_34,1200,41,28,0.46675402242808395,0.02160486797791954
Astro,2.0,SDAN_10,sciRED_35,1200,41,28,0.47802901023890787,0.02236993600704655
Astro,2.0,SDAN_10,sciRED_36,1200,41,28,0.4499634324719649,0.022939341031594777
Astro,2.0,SDAN_10,sciRED_37,1200,41,28,0.47126401755241343,0.022417481845652468
Astro,2.0,SDAN_10,sciRED_38,1200,41,28,0.5397367137981472,0.028397897575745058
Astro,2.0,SDAN_10,sciRED_39,1200,41,28,0.5252315943442223,0.025343238556315442
Astro,2.0,SDAN_11,sciRED_0,1200,45,32,0.7816780821917808,0.16986708573040182
Astro,2.0,SDAN_11,sciRED_1,1200,45,32,0.3524186643835616,0.019301490762358844
Astro,2.0,SDAN_11,sciRED_2,1200,45,32,0.4288848458904109,0.022684566435202804
Astro,2.0,SDAN_11,sciRED_3,1200,45,32,0.4476937071917808,0.022804347471554097
Astro,2.0,SDAN_11,sciRED_4,1200,45,32,0.4176476883561644,0.022246348947823052
Astro,2.0,SDAN_11,sciRED_5,1200,45,32,0.3735284674657534,0.019932622394816496
Astro,2.0,SDAN_11,sciRED_6,1200,45,32,0.6766374143835616,0.1268132655939278
Astro,2.0,SDAN_11,sciRED_7,1200,45,32,0.4777664811643836,0.024942945200856777
Astro,2.0,SDAN_11,sciRED_8,1200,45,32,0.5726937071917808,0.03537188415755896
Astro,2.0,SDAN_11,sciRED_9,1200,45,32,0.5135648544520548,0.027844983180621737
Astro,2.0,SDAN_11,sciRED_10,1200,45,32,0.36111408390410965,0.019641557608358402
Astro,2.0,SDAN_11,sciRED_11,1200,45,32,0.4689907962328767,0.02589790328746438
Astro,2.0,SDAN_11,sciRED_12,1200,45,32,0.51953125,0.02976214293619441
Astro,2.0,SDAN_11,sciRED_13,1200,45,32,0.5592358732876712,0.031076898984370365
Astro,2.0,SDAN_11,sciRED_14,1200,45,32,0.3801102311643836,0.020609981739592317
Astro,2.0,SDAN_11,sciRED_15,1200,45,32,0.4483893407534246,0.023967770038323663
Astro,2.0,SDAN_11,sciRED_16,1200,45,32,0.41550727739726023,0.023932065066747638
Astro,2.0,SDAN_11,sciRED_17,1200,45,32,0.5006956335616439,0.02675681757669514
Astro,2.0,SDAN_11,sciRED_18,1200,45,32,0.4965485873287671,0.02741628567264999
Astro,2.0,SDAN_11,sciRED_19,1200,45,32,0.4392390839041096,0.02281519943227438
Astro,2.0,SDAN_11,sciRED_20,1200,45,32,0.55078125,0.03658751166622004
Astro,2.0,SDAN_11,sciRED_21,1200,45,32,0.556292808219178,0.03916424987406366
Astro,2.0,SDAN_11,sciRED_22,1200,45,32,0.464041095890411,0.023469566425681314
Astro,2.0,SDAN_11,sciRED_23,1200,45,32,0.5898705051369862,0.03482456751868994
Astro,2.0,SDAN_11,sciRED_24,1200,45,32,0.5104077482876712,0.027170869176617138
Astro,2.0,SDAN_11,sciRED_25,1200,45,32,0.6979880136986302,0.08809039939450487
Astro,2.0,SDAN_11,sciRED_26,1200,45,32,0.5351027397260274,0.03441505225899658
Astro,2.0,SDAN_11,sciRED_27,1200,45,32,0.549978595890411,0.03106723562614072
Astro,2.0,SDAN_11,sciRED_28,1200,45,32,0.4853649400684931,0.024726365231367016
Astro,2.0,SDAN_11,sciRED_29,1200,45,32,0.550593964041096,0.03024760254754008
Astro,2.0,SDAN_11,sciRED_30,1200,45,32,0.6039169520547945,0.04110209971654711
Astro,2.0,SDAN_11,sciRED_31,1200,45,32,0.548908390410959,0.029306485295323467
Astro,2.0,SDAN_11,sciRED_32,1200,45,32,0.500535102739726,0.02666823544030794
Astro,2.0,SDAN_11,sciRED_33,1200,45,32,0.4573255565068493,0.023914733245629073
Astro,2.0,SDAN_11,sciRED_34,1200,45,32,0.5429152397260274,0.033962585463836376
Astro,2.0,SDAN_11,sciRED_35,1200,45,32,0.4984214469178082,0.027513652994425153
Astro,2.0,SDAN_11,sciRED_36,1200,45,32,0.4814051797945206,0.026347402745292358
Astro,2.0,SDAN_11,sciRED_37,1200,45,32,0.508160316780822,0.034298562080560153
Astro,2.0,SDAN_11,sciRED_38,1200,45,32,0.4393461044520548,0.024423875099832695
Astro,2.0,SDAN_11,sciRED_39,1200,45,32,0.5944991438356164,0.05357493060158927
Astro,2.0,SDAN_12,sciRED_0,1200,42,23,0.5809168482878356,0.026577208595379948
Astro,2.0,SDAN_12,sciRED_1,1200,42,23,0.5092903845443464,0.019140621205700353
Astro,2.0,SDAN_12,sciRED_2,1200,42,23,0.5072956300099738,0.021244872041366224
Astro,2.0,SDAN_12,sciRED_3,1200,42,23,0.43164271729895465,0.016702128055591813
Astro,2.0,SDAN_12,sciRED_4,1200,42,23,0.7517638801669683,0.13214270730149338
Astro,2.0,SDAN_12,sciRED_5,1200,42,23,0.4945144250304754,0.01920362750151134
Astro,2.0,SDAN_12,sciRED_6,1200,42,23,0.5559824166081785,0.026378278515819635
Astro,2.0,SDAN_12,sciRED_7,1200,42,23,0.4821395589376085,0.020504819091526613
Astro,2.0,SDAN_12,sciRED_8,1200,42,23,0.6479258246832404,0.046945825987364354
Astro,2.0,SDAN_12,sciRED_9,1200,42,23,0.5029736618521665,0.023888737474025864
Astro,2.0,SDAN_12,sciRED_10,1200,42,23,0.4868678659820472,0.022563871511396882
Astro,2.0,SDAN_12,sciRED_11,1200,42,23,0.5049684163865391,0.019587144352684653
Astro,2.0,SDAN_12,sciRED_12,1200,42,23,0.5157548668316649,0.02712402110439202
Astro,2.0,SDAN_12,sciRED_13,1200,42,23,0.5170847031879132,0.030736151102669612
Astro,2.0,SDAN_12,sciRED_14,1200,42,23,0.5414280964870156,0.025752781904998415
Astro,2.0,SDAN_12,sciRED_15,1200,42,23,0.4074101436962063,0.016776784465261825
Astro,2.0,SDAN_12,sciRED_16,1200,42,23,0.3951460972996934,0.015132355010591805
Astro,2.0,SDAN_12,sciRED_17,1200,42,23,0.45532119241993274,0.06193600415312657
Astro,2.0,SDAN_12,sciRED_18,1200,42,23,0.6011229729230543,0.03158769888908732
Astro,2.0,SDAN_12,sciRED_19,1200,42,23,0.505781094159802,0.028869912941623388
Astro,2.0,SDAN_12,sciRED_20,1200,42,23,0.4690628347678327,0.018709185647658784
Astro,2.0,SDAN_12,sciRED_21,1200,42,23,0.5917402386317462,0.029301751050315274
Astro,2.0,SDAN_12,sciRED_22,1200,42,23,0.576077721547043,0.041228416344234936
Astro,2.0,SDAN_12,sciRED_23,1200,42,23,0.4208932067526135,0.015855034188189163
Astro,2.0,SDAN_12,sciRED_24,1200,42,23,0.5126888552325367,0.021868687855249216
Astro,2.0,SDAN_12,sciRED_25,1200,42,23,0.6789183997635846,0.05786952457287424
Astro,2.0,SDAN_12,sciRED_26,1200,42,23,0.5523253666284955,0.04140569190550995
Astro,2.0,SDAN_12,sciRED_27,1200,42,23,0.612131062760888,0.029357973260932882
Astro,2.0,SDAN_12,sciRED_28,1200,42,23,0.5261719182889438,0.019996601583219146
Astro,2.0,SDAN_12,sciRED_29,1200,42,23,0.41236009013335306,0.02154911099805607
Astro,2.0,SDAN_12,sciRED_30,1200,42,23,0.5086624062650068,0.02404050946358304
Astro,2.0,SDAN_12,sciRED_31,1200,42,23,0.5801041705145729,0.02843899726501218
Astro,2.0,SDAN_12,sciRED_32,1200,42,23,0.4936278674596431,0.019143965858661523
Astro,2.0,SDAN_12,sciRED_33,1200,42,23,0.602859148165934,0.02849589635676416
Astro,2.0,SDAN_12,sciRED_34,1200,42,23,0.5115806582689963,0.01977061633829516
Astro,2.0,SDAN_12,sciRED_35,1200,42,23,0.4727568246463005,0.03747419834296257
Astro,2.0,SDAN_12,sciRED_36,1200,42,23,0.4188984522182409,0.01594952683064878
Astro,2.0,SDAN_12,sciRED_37,1200,42,23,0.5650326918104244,0.055410982672806794
Astro,2.0,SDAN_12,sciRED_38,1200,42,23,0.36999002622732813,0.014970386301265412
Astro,2.0,SDAN_12,sciRED_39,1200,42,23,0.4265819511654538,0.017451922694712015
Astro,2.0,SDAN_13,sciRED_0,1200,44,26,0.5632289346088324,0.02912084763303937
Astro,2.0,SDAN_13,sciRED_1,1200,44,26,0.49407023981129605,0.021110471748681282
Astro,2.0,SDAN_13,sciRED_2,1200,44,26,0.4702529157384353,0.02154460262784516
Astro,2.0,SDAN_13,sciRED_3,1200,44,26,0.4991154501375966,0.020855110739954493
Astro,2.0,SDAN_13,sciRED_4,1200,44,26,0.44984274669112834,0.01866640021480316
Astro,2.0,SDAN_13,sciRED_5,1200,44,26,0.5055038658105098,0.027769939396398213
Astro,2.0,SDAN_13,sciRED_6,1200,44,26,0.4792949809985585,0.024004200630407257
Astro,2.0,SDAN_13,sciRED_7,1200,44,26,0.5689293670554317,0.02861918307766657
Astro,2.0,SDAN_13,sciRED_8,1200,44,26,0.49105621805792166,0.020300873676225774
Astro,2.0,SDAN_13,sciRED_9,1200,44,26,0.4319879439129865,0.018816438183169335
Astro,2.0,SDAN_13,sciRED_10,1200,44,26,0.5450137596645264,0.025118943751330856
Astro,2.0,SDAN_13,sciRED_11,1200,44,26,0.5502227755209015,0.07037526789689949
Astro,2.0,SDAN_13,sciRED_12,1200,44,26,0.4758878259730049,0.023628804808649758
Astro,2.0,SDAN_13,sciRED_13,1200,44,26,0.5963504127899358,0.034662673132927015
Astro,2.0,SDAN_13,sciRED_14,1200,44,26,0.6027715895688639,0.039786587678769476
Astro,2.0,SDAN_13,sciRED_15,1200,44,26,0.5789870266020182,0.029217196997739055
Astro,2.0,SDAN_13,sciRED_16,1200,44,26,0.7127506224610143,0.12127687310097571
Astro,2.0,SDAN_13,sciRED_17,1200,44,26,0.5151683920849168,0.023863992794712074
Astro,2.0,SDAN_13,sciRED_18,1200,44,26,0.552155680775783,0.027480311863698953
Astro,2.0,SDAN_13,sciRED_19,1200,44,26,0.6131896212816145,0.032087810238861675
Astro,2.0,SDAN_13,sciRED_20,1200,44,26,0.44571484733324596,0.019414692140984485
Astro,2.0,SDAN_13,sciRED_21,1200,44,26,0.46933560477001707,0.022955282047532548
Astro,2.0,SDAN_13,sciRED_22,1200,44,26,0.6085375442274932,0.04556718473121292
Astro,2.0,SDAN_13,sciRED_23,1200,44,26,0.4528240073384877,0.019327570085621755
Astro,2.0,SDAN_13,sciRED_24,1200,44,26,0.5649325121216092,0.03925784231890264
Astro,2.0,SDAN_13,sciRED_25,1200,44,26,0.4915803957541607,0.023773424007831966
Astro,2.0,SDAN_13,sciRED_26,1200,44,26,0.4254357227099987,0.018565894965837867
Astro,2.0,SDAN_13,sciRED_27,1200,44,26,0.46107980605425236,0.02396200342652044
Astro,2.0,SDAN_13,sciRED_28,1200,44,26,0.6296684576071289,0.03376112541381173
Astro,2.0,SDAN_13,sciRED_29,1200,44,26,0.4914821124361159,0.029210610669287006
Astro,2.0,SDAN_13,sciRED_30,1200,44,26,0.5689948892674617,0.024770404133303264
Astro,2.0,SDAN_13,sciRED_31,1200,44,26,0.5671930284366401,0.03148870468608153
Astro,2.0,SDAN_13,sciRED_32,1200,44,26,0.7394509238631897,0.08640223168005676
Astro,2.0,SDAN_13,sciRED_33,1200,44,26,0.55107456427729,0.03328180826455375
Astro,2.0,SDAN_13,sciRED_34,1200,44,26,0.5178220416721269,0.025476687653422894
Astro,2.0,SDAN_13,sciRED_35,1200,44,26,0.6014939064342812,0.04268324688113953
Astro,2.0,SDAN_13,sciRED_36,1200,44,26,0.44227493120167743,0.018814142408641724
Astro,2.0,SDAN_13,sciRED_37,1200,44,26,0.4452889529550518,0.021796342630215487
Astro,2.0,SDAN_13,sciRED_38,1200,44,26,0.5291901454593106,0.027275658561422493
Astro,2.0,SDAN_13,sciRED_39,1200,44,26,0.6197418424846023,0.03621935510046344
Astro,2.0,SDAN_14,sciRED_0,1200,41,18,0.5188475277307765,0.01583646010161875
Astro,2.0,SDAN_14,sciRED_1,1200,41,18,0.46131791690167323,0.013879059455066307
Astro,2.0,SDAN_14,sciRED_2,1200,41,18,0.5898665162624553,0.02669599417262441
Astro,2.0,SDAN_14,sciRED_3,1200,41,18,0.5625117503290092,0.018440072077608054
Astro,2.0,SDAN_14,sciRED_4,1200,41,18,0.4964749012972363,0.015355059154878895
Astro,2.0,SDAN_14,sciRED_5,1200,41,18,0.39777213761985336,0.012923622214424559
Astro,2.0,SDAN_14,sciRED_6,1200,41,18,0.37098138747884946,0.013325100093487415
Astro,2.0,SDAN_14,sciRED_7,1200,41,18,0.6116281255875164,0.023656470561343197
Astro,2.0,SDAN_14,sciRED_8,1200,41,18,0.6168922729836436,0.0266139727531928
Astro,2.0,SDAN_14,sciRED_9,1200,41,18,0.5773171648806167,0.020881517515935914
Astro,2.0,SDAN_14,sciRED_10,1200,41,18,0.5275427711975935,0.02117675953418656
Astro,2.0,SDAN_14,sciRED_11,1200,41,18,0.5410791502162061,0.018184950053376142
Astro,2.0,SDAN_14,sciRED_12,1200,41,18,0.5627467569091935,0.016774283729448662
Astro,2.0,SDAN_14,sciRED_13,1200,41,18,0.5373190449332581,0.017001243408595396
Astro,2.0,SDAN_14,sciRED_14,1200,41,18,0.5130663658582441,0.015239921487275685
Astro,2.0,SDAN_14,sciRED_15,1200,41,18,0.4758413235570596,0.013983751515013305
Astro,2.0,SDAN_14,sciRED_16,1200,41,18,0.4304380522654634,0.014309879377093217
Astro,2.0,SDAN_14,sciRED_17,1200,41,18,0.5776461740928747,0.01931195485874216
Astro,2.0,SDAN_14,sciRED_18,1200,41,18,0.6252585072382026,0.026567632639508516
Astro,2.0,SDAN_14,sciRED_19,1200,41,18,0.5235476593344615,0.018579157699785687
Astro,2.0,SDAN_14,sciRED_20,1200,41,18,0.46061289716112047,0.015094639363606294
Astro,2.0,SDAN_14,sciRED_21,1200,41,18,0.5707839819514946,0.0936888959521342
Astro,2.0,SDAN_14,sciRED_22,1200,41,18,0.36703327693175414,0.012218181962476213
Astro,2.0,SDAN_14,sciRED_23,1200,41,18,0.5685279187817258,0.018062517909524248
Astro,2.0,SDAN_14,sciRED_24,1200,41,18,0.5825813122767437,0.02058983544122843
Astro,2.0,SDAN_14,sciRED_25,1200,41,18,0.4885316788870089,0.014479067457542088
Astro,2.0,SDAN_14,sciRED_26,1200,41,18,0.479460424891897,0.02711834499765879
Astro,2.0,SDAN_14,sciRED_27,1200,41,18,0.45896785109983074,0.01568805846303856
Astro,2.0,SDAN_14,sciRED_28,1200,41,18,0.4398383154728333,0.015014042369377263
Astro,2.0,SDAN_14,sciRED_29,1200,41,18,0.5863414175596916,0.02658419898888287
Astro,2.0,SDAN_14,sciRED_30,1200,41,18,0.6172212821959014,0.02672802643280836
Astro,2.0,SDAN_14,sciRED_31,1200,41,18,0.4945478473397255,0.017166407742508143
