feature_name,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
REL,0.00019308198139723356,1.9152328131422945e-10,5.496510407456109e-07,3.87524265376488e-14,1.0961081253667996e-07,8.658400502772932e-12,0.0004359088118984689,4.657320021472019e-07,0.0031294886990417617,1.2594232043906386e-05,0.006385928739064254,4.255113604692448e-09,0.005957593590980795,1.1555807458718348e-11,2.653606144305456e-10,4.301025415610755e-12,3.4025861078604115e-12,0.0022062845785966526,0.03174915983394556,1.4283310923493477e-09,2.336045229076663e-13,2.678869955940403e-14,2.5999495631249765e-17,1.361227527190998e-15,3.175617078699155e-14,4.1938974282133386e-16,1.450482676330663e-14,0.0032648495510422984,8.203888021649467e-14,1.8684357202893313e-16,0.001168781150326477,0.06150360586946156,0.11259542590870847,0.06416109054420457,0.06810858525456671,0.005341365132646185,0.004736106382478974,1.1286954682164762e-07,0.024691839179822143,0.08548780602376052
DISC1,2.0812127947157547e-14,0.0015259780018606235,1.1206575518374694e-13,4.701393444478063e-12,1.0112739465987696e-05,3.6430078471203967e-13,1.6382595269202697e-13,5.793987987724714e-11,2.4066279237197806e-09,3.2879298424100184e-15,3.124625384995104e-12,2.9491287348759415e-13,2.548609553196097e-13,1.1378673507542917e-12,7.94802389489334e-12,1.757850473350727e-13,7.647361419971704e-08,4.133015356163758e-06,0.052424396135068295,0.08527288891300383,0.00042995401358127784,3.408797407935949e-14,6.420235145369336e-17,2.6239160183322713e-17,3.4710941920074966e-14,7.914983541061784e-17,1.2398522500169602e-17,1.0836922518266263e-16,3.137110622361457e-14,1.2754214916256193e-16,0.002699811016457394,0.06079390473809178,1.0122963207310728e-05,0.048565894797075786,0.09041828698831748,0.015888935155663992,0.09437341041350421,2.1660393792433243e-11,0.08410657651067065,0.03352427537090095
LINC01931,4.631791522287964e-05,2.051685845323416e-06,1.999892757615595e-14,3.3059866940899886e-07,4.1100248042202703e-13,3.3177828491002656e-13,3.417168936175951e-14,6.297867535519943e-14,5.466219456925781e-13,4.248929614044188e-12,6.013458094167318e-10,0.001973854125519389,0.0018735972373025878,2.3433507867984694e-12,2.72364232488745e-13,1.6169776042100035e-12,0.0009601292106659619,2.6943752749065744e-14,1.4684563648374032e-14,3.757671501127923e-10,5.320551846179694e-14,4.972854016444372e-14,3.470323780630225e-16,1.9184340265001294e-15,7.489476098938774e-12,1.313048123568778e-15,3.170523794874381e-16,9.922946191639827e-16,0.007835955885435926,4.368547340575634e-16,3.2028656607783995e-07,2.999218642036803e-15,2.6348134442035543e-15,2.6596152915900335e-07,2.4574108406835287e-15,2.439292518213484e-07,3.0074270225053235e-06,0.0028314323374032746,0.0009723493634216609,1.3928323278922084e-13
PDLIM5,0.0004536189552835667,0.0004349103763022721,4.259230114484882e-09,9.000943083198745e-10,8.156358462309892e-06,0.02250860934579628,0.0016094954170542606,0.07825267433685924,6.7556580213565725e-06,1.519011390146866e-09,0.006572561162709102,0.0027348560205219825,4.41398659665876e-08,0.002003075306284876,0.019253846137363754,0.04954409473276261,4.1258182865339405e-09,8.693781077861081e-10,0.08472201432419318,8.923852544554476e-09,0.015951254939933563,0.0707728419016467,0.02508495352729521,0.0016727304374811924,0.01923515403462,0.0390344842201422,0.053247731194009815,0.010118370656699087,0.0054972875497806455,1.3399080643404899e-09,0.0008331867051002486,0.011771485716628683,0.047866682016848724,0.0096058705468943,0.01071835596025609,0.0006638301510659335,1.2911364035642147e-05,0.028657329336926336,0.002258624454190448,0.0017739249709637474
STPG2,9.151089238966498e-07,0.003919458720863225,7.395566484498852e-08,7.0084684884663695e-06,0.013909822011183931,0.0382719162056673,3.5393537324897705e-08,0.05570209454042212,9.554642995876228e-06,7.655432640817694e-09,1.3149542394368505e-05,0.008219585883856458,3.1209540324561458e-09,8.376220386502758e-07,9.18588863534521e-07,8.499355231716516e-08,5.451064193373685e-06,1.1418495419753521e-09,6.649265194026313e-09,3.902517425145207e-07,0.007801827209444528,0.16828909354587712,2.6643829943968115e-12,0.0006007004876269592,7.676773400392004e-05,0.05439786930624961,0.05509292614997999,4.163203904810616e-11,0.0028877254404507864,0.011225131771517686,3.8962895058670154e-11,3.0795140796568685e-12,0.033370899753270566,0.02430519589922066,1.7518653189510637e-12,1.7718439228030283e-11,0.0009333336198620116,0.01192887620565053,0.014298346756971536,3.5723875152815746e-12
C1QTNF7,3.619286130723637e-13,2.423452929239558e-14,5.7009401591219835e-15,1.6212594690216435e-16,3.7031932592499093e-13,1.6486034566087662e-13,1.4285407063878882e-07,3.911806960541608e-13,2.236483104961402e-12,6.5328535857361145e-16,4.437392988836493e-14,2.832655276020359e-10,0.01421648390221463,4.45056685872485e-13,1.029157950194568e-13,3.757833248190018e-12,1.1128668520997644e-11,2.350617799931362e-13,0.004775806150239683,1.698194883738232e-11,5.1876077672817655e-06,8.975689454470898e-10,0.00225607225254078,1.0865640543157679e-13,1.6345219860591093e-11,1.9471179768180737e-06,4.2487388457548654e-13,5.5562174739221685e-09,0.01960638745356684,1.4952386667749648e-09,2.692130551150687e-08,3.4174838086449395e-07,2.1091635035138567e-08,4.823116430737612e-09,0.00011634653199318196,4.016501511984351e-07,1.1255155263880977e-07,0.0008411228634062412,4.738826838529976e-11,1.9648196155081982e-13
ARHGAP25,1.1381170080996377e-08,4.452082214890117e-15,3.931302158585015e-15,5.833598445713269e-18,7.743266513904959e-07,2.942221548020737e-14,5.854219585248955e-14,3.87262197726379e-14,2.3665137608907047e-07,3.14483163934801e-17,1.754884874182077e-08,9.823651427945666e-13,3.4184918203897097e-09,2.8007644874818885e-14,1.4068320780257294e-16,4.2795517321352484e-14,1.2620651520881639e-12,4.946739572805258e-10,0.0022233632503449717,0.04500589450478332,3.2246618611685155e-08,1.6451320531275732e-07,1.605319512656767e-05,8.25895146094795e-16,4.723355473778935e-11,7.415546377594176e-15,0.00045856176031041973,2.8772244614231976e-15,3.4913009534593347e-09,2.490419196750774e-06,0.0038495709941640767,0.07013601203175081,0.07071500599511374,0.11525081193318983,0.01150459464833745,0.00788847154496414,0.045261475627415136,0.09848217681899138,0.04172290865398828,0.01155934693713314
GABRB1,0.0005923689369952308,3.135928834163929e-05,9.868023745173828e-05,2.2950724390021556e-06,0.00018467508165508637,0.03853374261625238,0.002015457805770588,9.375814474163705e-09,1.3812944926347257e-05,1.0726061107327564e-07,0.0006266955138998728,0.00571938556131095,2.157664470081374e-06,1.959000547203446e-06,0.01929302571820093,0.14161928405851928,0.01343447593433422,3.8474210329300194e-10,2.7051404493308776e-10,6.8070500762307125e-06,0.03920331991592099,0.05225497113430115,2.381853360678239e-11,0.0010436706124390342,0.05757478094629065,0.022408592084310307,0.03359883253128011,0.006060890852428213,0.0047874935112276985,0.07258711435198432,0.00017719099128619812,8.08693446942187e-12,1.8101683240831274e-12,5.007330885857641e-11,1.9507948241882467e-13,4.417864748065541e-12,0.0021590506031539318,5.327110442482756e-07,0.003345669754898728,0.001773536651866164
PAQR3,0.0011001039763170043,0.0005253267508619119,4.668801077472097e-14,6.099025407920153e-15,1.8854718248745302e-09,3.0575038003822535e-10,0.002216224397009546,0.020711050626558505,0.0090592988196554,4.935925760786327e-13,0.002894366213110551,2.3714546268049987e-05,0.05282692899912768,3.025508286842553e-05,6.250524043470201e-11,2.2212507642421506e-06,0.0008068090755539978,1.711919236338141e-12,0.005131553930843193,2.2289957538213684e-10,3.7287983817030057e-06,0.018000796884740086,2.355374308102508e-07,0.00031635222201035877,1.1774014325765185e-05,0.04237154267219307,0.021344675875535485,0.0016083296420198315,0.01565428362282827,3.339604215517259e-05,1.2309381722485034e-12,3.984819474914273e-11,0.013817716607395053,3.3283131555530345e-10,8.285076851065684e-05,0.01977444677489635,2.1870424348886138e-05,1.807261509563444e-10,1.9000560027049485e-12,6.8286227935098735e-12
LMOD1,0.001125602498958698,8.512975203049005e-15,3.1941564893539857e-15,3.4505849158162023e-06,2.5985974408332276e-13,8.832484235019451e-14,2.8139356598986948e-14,3.475269921386004e-14,1.1633511173494956e-13,7.51474685157779e-09,2.6846151774202824e-14,4.318085085217303e-11,9.15797548769852e-07,1.886793140353207e-13,7.236080978773938e-15,1.7869636050279014e-12,2.986830357760655e-08,4.990232366004791e-15,3.345019942487627e-05,7.857120628531771e-07,0.0035073907086961287,0.06047275159065296,0.0012899364650531997,1.5624296009585674e-13,8.158733799842988e-08,1.5883433265601705e-12,0.02884365072115573,1.4824500903427686e-08,0.0009708105660578088,0.11806062802561701,5.599704943738558e-07,1.8989377835116877e-15,2.8793137892676857e-16,0.0007730501066646774,1.1582785998525963e-05,7.1751137782361556e-09,1.3411603556768359e-08,2.6131244023359273e-15,3.39551938530194e-14,2.0711002013428092e-13
IGFBP7,8.880667575474217e-14,1.766043240465945e-14,1.6808391393087219e-15,5.840232023932389e-08,7.635042819493337e-13,3.374499024882799e-13,2.724835120193944e-10,0.11779865628386185,8.114151557428327e-14,3.24661236077933e-16,7.987656679929695e-13,1.1092550123552972e-13,7.975108246537679e-14,3.5751166235443103e-09,8.080482282892658e-14,0.05714544355116199,1.716906834901291e-14,1.090342596215591e-13,0.009659124849715787,1.51066407729364e-13,0.03606428998068971,0.06250828592989129,0.010259513706953573,0.0018667319496235705,0.029677716877682378,5.4890107267574116e-08,1.3303234503531845e-06,0.013984323170009928,0.0019103141674657671,0.17579684485158412,0.0004824571649149006,8.473323074999857e-08,5.3869116937959606e-08,7.239634819322403e-09,6.213340587759223e-09,1.492145446834446e-10,1.3151541773249414e-07,2.7586577378418873e-07,7.418622784712488e-09,3.10432619641191e-07
NEK10,7.207557735186509e-05,0.004471384194293334,3.184772100003556e-14,2.0687489992091824e-07,3.777824787344452e-05,0.053419525493456646,0.0004300688895231855,1.948801894356607e-12,3.6099843206257736e-08,7.236857327863609e-09,2.514955343132349e-08,0.001993891806010092,1.7537548282512638e-05,1.651428075953982e-05,5.127402252876103e-12,2.2140897135698613e-06,0.006610931565008016,1.1025509525727058e-13,0.002183959626964372,6.056257922260954e-09,7.136101753274402e-07,0.0006125755452773413,9.587971173549345e-12,1.476109739222291e-08,9.494234324092005e-08,0.0007077554042102947,2.4838550164395656e-14,1.57772904466528e-07,0.00035542929506148625,1.1028564674491069e-13,0.0006781862843491636,6.266804533540754e-05,0.1757828814275518,0.014696856134498643,1.4792817502458865e-07,6.143708567211024e-11,0.004416995189416323,4.8554436309058384e-06,0.01817999905505938,2.1637477566889915e-11
CCDC141,0.0035952642826189716,8.806656118972886e-16,9.88539928376121e-16,2.4186877907477414e-17,1.2638620893742374e-12,2.9015686917097743e-16,1.1008951485184796e-13,1.0938038244746806e-13,1.8854461717294706e-06,1.516726945366831e-16,2.775385264466206e-12,8.821787626723252e-12,6.0922049927030285e-12,2.4362278234976893e-12,4.971146103580833e-16,2.0106894074376387e-13,2.670847921019156e-13,3.638440911240258e-15,0.00010449109460060589,6.788543244549813e-13,0.0002708328027969155,0.00072629940397604,6.828768318231138e-16,8.173406414125975e-15,5.8504786400345614e-08,1.9835265762432738e-14,8.981218247168464e-15,1.104262044024053e-14,3.776211181167293e-08,3.1804139744148407e-15,0.000920867185989044,3.905478131383473e-13,6.129749620167488e-12,4.617269026179458e-13,2.9252701616632242e-12,2.0069131580811206e-12,1.127021377685044e-06,7.041149783767442e-10,0.007369214242383892,4.869314919440847e-10
ANKZF1,6.48782231443139e-06,8.851023865982207e-13,5.717973001834004e-14,3.4080516762573594e-11,0.03843519235979543,6.953522131843896e-12,0.008445402175760296,1.0866199815384466e-12,0.02663440137995558,3.096439637264688e-14,5.938500842326938e-13,5.631645178737184e-06,0.004068019742562096,1.1445184603325086e-05,3.817009455556271e-12,2.1502659590414486e-07,2.0258799287972215e-05,4.3055642493706106e-13,0.0026441489881541933,1.070587112721495e-06,0.0005420942688706062,0.04229834254422569,5.334880581010624e-07,0.0005633395215821944,3.003144919947043e-06,0.01689398264077753,0.026673490831682613,0.001234365132568416,1.0800371902512235e-07,2.4685136845854335e-05,0.0010501195124932037,3.934623420858041e-11,0.015766665266984493,0.014543888142722622,3.7615810322511105e-12,1.057941691858751e-11,9.275216484098126e-05,0.004537227252160771,0.006735580416093556,0.010423658603506369
NFASC,0.005751444477898677,5.161513191405859e-07,1.2392115143227088e-12,7.5134792840885835e-06,0.0847488252547884,3.857718281078924e-09,1.84834722922573e-06,1.4660692618866757e-07,0.007572629206291592,1.2539344701544148e-05,2.7026607169791224e-06,0.00011639118599998967,6.998568493360349e-07,0.0001802317735130552,2.6505010525869194e-11,3.1984005110110487e-06,0.007615314279088291,2.6313398938598013e-11,2.5143333614443463e-09,0.12070121040389979,0.04175485130088819,4.675308929261755e-05,4.104127330492228e-12,0.0007905528923686012,4.1478469658167016e-10,0.02143572856221872,0.030607159757828024,5.766341030157794e-07,2.1633554564207538e-07,0.04769301929251395,2.386832604003149e-13,5.6403188491752726e-14,1.1569888916165127e-14,4.678273558654885e-06,6.31412835603423e-16,1.0981287784706073e-13,1.6650373947241664e-07,4.276491006174923e-14,0.0006221541720158656,3.9350911129618895e-06
IFI16,0.0011831865030223416,5.609360348503073e-13,5.008284067751604e-15,4.3403043645435106e-16,4.889642512649505e-09,0.003649667459356227,2.46731495051498e-13,1.1454833566918866e-10,2.7626222799851996e-05,1.7714313579056635e-09,6.817124987281889e-14,3.9463374290195246e-14,1.707912141185733e-13,3.745649314796656e-07,1.604982903109767e-09,2.3813705975921706e-14,2.9215140766576763e-14,0.006558240368116671,0.1418858840839131,1.1016888356581094e-10,0.0034466950091372357,3.1164191334309046e-11,0.006619778494859572,1.654793150103642e-14,1.0120580561845235e-11,1.1451662086135236e-11,0.01914464427627578,2.060658474751164e-09,1.145390650408125e-12,2.7536024052092356e-13,0.0038565969882343124,0.06830816707903306,0.03690117165659414,0.07720612383412968,0.061315306586805375,0.0072484668489246435,0.03720909305476738,0.04163627400618165,0.063373076239208,0.011891889906695003
ICA1L,0.0002922560665176492,0.0004904441828199014,3.642957707030637e-09,3.606098733915956e-06,0.027805941383811445,0.09086289745246426,0.0004443704719808021,0.04181756561874059,3.5861427613226343e-06,3.3327467804602985e-05,0.00042719736836105193,8.672433300773678e-09,0.006703097734383949,4.0522290843383356e-05,1.2312208587797552e-10,0.013607868307552012,0.004446689473644937,2.6443951809679077e-11,0.005294850371282248,0.007954130657537398,0.013298327045594195,0.12010394600777974,4.076876644507303e-11,0.0009588616485422344,0.001940501741711926,0.08595545175289412,0.07749847025670843,0.006804659670818205,0.005611770937024996,0.025212299291696313,3.157237815628509e-05,9.032111294889671e-11,7.192481689217865e-13,0.0033130465908597266,4.738687197993573e-05,8.757691815750465e-12,3.676072102463008e-06,5.418931915067563e-08,1.6209777340426836e-08,8.875073857958179e-10
CD200R1,5.5700682581844085e-08,1.4348234755425732e-16,3.3309181518365305e-14,1.3369626043368775e-18,3.139250870425296e-15,1.2215787794986202e-15,7.082197017322512e-16,0.015725417740608778,1.0940936932501002e-07,1.6501413457122678e-18,1.0864755341948089e-16,5.577879818954105e-07,1.7440585522510592e-09,5.329105082873499e-16,2.7810295455036657e-16,9.8208004834064e-07,9.971006963107583e-14,4.639943534582604e-16,0.00045849959532538135,3.4203305149723926e-14,0.0022887393240252065,0.047392652795419675,8.476134129130558e-15,9.89304206866209e-15,2.4637375687836627e-06,6.114887484517474e-14,2.7618686518646122e-14,5.734685545434053e-06,6.725470670080994e-07,3.2923919404052115e-14,0.0011987323466371223,5.564389266756889e-13,1.978935324973403e-12,3.7581375900335053e-13,9.16866917710958e-13,2.3544226718749948e-12,4.492563391226344e-06,8.669238581384649e-13,0.01165827618950094,3.901172131603363e-13
CADPS,0.0033795626813657308,7.034843907037573e-13,0.00014205101311736567,1.6963831729627637e-10,0.008757980085371694,0.19196760733517956,0.0066713226298784145,9.431688228950434e-09,0.009023914574044082,1.394213432455741e-12,0.0017500055811751378,4.833537767187688e-08,9.47398306698752e-06,0.0027998351819191122,7.133728247563306e-12,0.012119670312439348,0.022756412521414218,1.0919663085546913e-12,0.022007169382988856,3.268106576637424e-06,0.014733323091942375,0.009386811962878206,0.0037620813072204245,0.00023140493608248087,2.6292990583268734e-07,1.1066042195846284e-05,6.5434663728100985e-09,0.008988023046490313,7.448845972629993e-07,0.08951672451259507,2.1653742248803184e-11,7.245258753850344e-11,0.014258909323507488,5.577606999120682e-06,8.528230277110907e-07,1.2480807741410107e-07,0.0027600746870826637,4.611911675770476e-05,1.1190947482478764e-05,2.0456042531018932e-07
PTPN13,0.00023486747576641459,1.5561497948748986e-11,9.14396047180998e-07,8.665439251983472e-07,0.00018189864366591072,0.07326818587835097,0.0007638502974764319,0.11278903720653545,4.048448851206064e-08,6.039069465952302e-11,5.174348190872383e-06,4.330023903005711e-09,6.6597270274303654e-06,0.0012292611019754074,1.2895953756646085e-09,0.047482082449001733,0.0005948537624000856,1.03800372779285e-12,0.0799821487230132,0.03583790839229063,0.00926550268989143,0.043000579718698036,0.03041981404883971,0.0020316655821620193,0.011745971670293374,0.08101505365224192,0.06217785872312388,0.006151878607669593,0.0034037979829838623,0.03384199704948148,0.00014430071683435626,0.0013730227117951855,0.0007043055613831595,0.008235363998487275,0.0018432078167719764,5.075499140040438e-06,0.00021788259834818857,7.26488398634759e-14,2.7515039691936394e-13,5.985801292233861e-13
SYNPR,1.686298115551182e-05,1.2726852258620138e-13,9.417917358522869e-11,2.4040752039538364e-16,0.008638742764280394,1.3710223233825965e-11,0.0019990730355687793,0.002302336806584834,0.0017734112894495378,1.3955417862885846e-09,0.0005587161364849451,5.369580177785547e-06,4.6399545048286514e-05,3.742431777710425e-11,0.017364017104145958,9.867964003148431e-09,0.017227591809816162,2.908075762451893e-13,0.000732410403139322,0.0006375835457771873,2.3848071308279278e-05,0.0032150916262142326,3.978643531969978e-05,0.0002486168686494271,5.216458927784805e-05,8.065368846564954e-14,4.4095494087896866e-13,2.0903740681433716e-13,5.038538227241152e-06,2.9906030549658156e-12,0.00022862590606045677,0.004264739193058249,0.004121352301400092,0.003709181757996915,2.2349966750538376e-11,0.00013150428137822043,1.384937682491682e-06,0.0029383850120217364,0.0005084319809768588,0.0012071011638326932
ADAMTS9,0.004301128951394848,5.366837269815421e-14,9.1844071258145e-09,8.945710091111932e-13,6.401235191926176e-07,4.5859929044837753e-10,2.0516052964350117e-06,1.9851690423469034e-05,3.541706008531055e-10,2.67315121297987e-09,1.5381713722064737e-07,4.073197097762009e-11,8.04347266650764e-12,1.845172964457267e-06,1.1788490535025049e-12,2.898366548970673e-06,1.3749853843716982e-07,2.2650720443849086e-13,6.029551968867139e-05,3.849137810580383e-10,0.04563396240829531,0.10247078975626003,1.0270502190458926e-12,0.00209880455019695,5.676581326261376e-05,2.543481874336992e-12,6.4251460957500624e-12,1.518773776637118e-12,1.6154349491327494e-06,3.448142714873898e-13,1.485207208121949e-08,0.00016695100847894664,1.5532073574691157e-11,5.964309040130601e-17,9.193285189212371e-17,1.302653120129574e-08,8.82662091362352e-08,0.0006774121296941317,4.167235697755574e-09,3.7543597079930267e-08
SLMAP,0.0009357958182628239,0.001199766693436806,1.1801303822373176e-12,4.684977657464893e-07,0.01159296676136048,0.04285953243322005,0.0005292215597853798,0.09362257106853529,0.009324178514070258,3.3006454567303913e-08,0.0046309751060172296,1.7094831180287045e-05,0.0009181507540141438,5.836918851800652e-07,0.0003466247583303365,0.02401694602133574,0.0003494848245546825,1.9515386399692244e-11,0.02501033165975705,9.807233489316983e-07,0.010839264809086048,0.07237697715474056,0.009723696818517907,0.001636042241755678,0.011810873915586249,0.04907381382146601,0.03072986704934064,0.00731571857124628,0.0013539401809233315,0.027663394682655,0.001888506731186445,0.032535167913945395,0.06772380892897617,0.040089246754920684,0.013318816062090592,0.0015250293109163558,0.00715902779878428,0.024749397953199664,0.01052689653587322,0.01163799352087858
RBM47,1.257186032456493e-13,0.0006710719421770696,1.1240863697898156e-08,3.868195415582695e-07,0.004707366837426205,0.0070908846025299396,2.786216862726107e-13,0.0019927076343598483,0.002083040786011816,4.012208140535148e-12,7.581937045853167e-08,3.7003861627630004e-13,3.3665357728945774e-13,1.264186487613546e-12,2.284909442479698e-09,4.6088053402926995e-14,1.121183287716199e-11,0.01144656787090709,0.004536408918417821,0.017255128986959932,0.0004746368759558227,6.79512048978781e-13,7.312788859586585e-16,1.8792154046987164e-16,5.618659132545298e-14,3.861329212233053e-17,6.575615872897291e-16,1.9674185017137728e-16,3.6850035714789885e-14,2.0472738161862022e-17,1.6931103643406722e-13,0.0872821057146614,1.7339584830407005e-06,0.03511313515340645,0.03648441984301864,0.01124803570211657,0.07776798742628117,0.06122481872905321,0.11321981011390381,0.05276606933184814
MTHFD2L,0.00172688624964483,0.0014807286428319903,0.0005213897234177317,4.76190884064339e-12,1.9962896621094072e-05,0.09948145960779807,3.772323205826946e-05,0.0875815165498855,2.6910322664039474e-05,7.51614129830717e-11,7.330717527024045e-05,3.729837384283428e-07,7.327089810190281e-07,0.0007239745652719311,0.04545836346947303,0.002575448961431274,3.970423343164759e-06,1.4114697848364608e-07,0.0025176034798715225,2.564174269720056e-07,0.0028213652561894257,0.22978787217957403,0.001425788103142803,0.0014834846607738811,7.739752609815058e-08,9.642616762943097e-12,0.030556151833873585,0.0019730857438526573,0.0035279309853728934,0.007599422470518359,0.00016713454608550943,0.011587090844395692,1.4067621962412679e-11,7.094960674234886e-08,0.00014851282904079392,0.0014647943635686987,4.110993759832393e-06,3.202470788659436e-09,0.01369985751167277,3.2148883569312797e-11
CDCP1,6.885475148372562e-05,1.6539118336912292e-15,2.2247461995815985e-05,1.0849235473893401e-17,6.7154706233588355e-06,5.586562303625142e-14,9.746825933387949e-14,1.362403551598945e-10,2.1016730823533886e-06,5.661328968786662e-17,9.619600075309801e-09,7.206135932108058e-07,3.8236310870744433e-10,3.71220876183638e-10,1.4095463183489298e-14,3.9148427288119355e-14,3.786060817244424e-08,5.94435494665998e-15,0.00018326697659175453,0.0033122521172582508,5.5293961209552505e-05,2.010077504153715e-06,0.00020158831251781682,2.115144550529117e-14,9.408545736322317e-09,1.0209898725534685e-12,0.0010544607329122566,1.7914437844277644e-10,8.737567633546077e-08,0.006803291307211235,2.2267040187508826e-06,0.029432902706355096,0.012758317908786471,2.579079605760905e-11,0.004698227102998746,6.990262359195545e-11,7.579918133232559e-05,0.18189845158702136,0.016180364800051576,0.031419898539277964
LRRC2,0.0002534028446942602,1.8519762863440713e-14,1.0817200986249467e-09,3.61152071045201e-06,7.214771391820141e-13,1.4172275006173825e-13,2.9792043524852103e-14,1.846918757139415e-13,1.1419009055307389e-11,4.130384638820982e-05,2.0349473377338383e-06,6.125264973208211e-07,2.6148393688382156e-11,3.4926411087405703e-07,1.0084825098289281e-13,2.5819199304061786e-07,0.0016619350262492333,1.088519355483931e-14,5.468861446904368e-14,1.1186138801100456e-07,1.3025823430271148e-15,6.572263516427729e-07,3.646196844571522e-17,7.83819130484333e-10,4.085853904177548e-09,7.029987974917822e-16,9.009241232919189e-07,6.213191334847606e-16,4.874426779065404e-07,0.001086345314037163,2.657936136945686e-11,4.4855107435002416e-14,8.438157991727692e-15,5.603803027104422e-05,8.739450440937791e-16,2.1289510934731107e-12,1.269763905130543e-07,8.162180379337059e-15,0.0009518614055292943,1.348440286812647e-13
NMNAT3,3.3186173069420816e-10,0.0017116563784035609,1.2155880969765617e-14,4.1489967751173e-06,0.026409023823869615,1.657833897295704e-08,1.0394049289297855e-05,5.518873803994174e-09,7.400718723512999e-06,1.0473486769634289e-07,0.0024124302036854137,5.452220626374801e-11,0.0055213389876352685,0.003388436708652213,1.0876046170370346e-11,0.0019147259352401298,0.0017888992591183817,4.6101407187190784e-11,0.0011755978731244105,1.157913830378699e-07,0.0028501340108875776,0.08059315464549234,5.137525678715173e-07,0.0022236348583053777,6.874617676468983e-09,0.058089226920559116,0.0362274444294186,9.023726250771265e-11,0.014835157955784401,2.3226478374489657e-08,4.392106630485593e-05,1.9331688024023966e-11,0.01495955718596972,0.02232445164744308,4.930949123680251e-07,6.9498812088561e-07,3.54380061826997e-05,1.1548544710007637e-07,0.0021584905479728653,4.561040911863568e-12
YEATS2,4.1497448858261044e-11,0.002136707350587583,8.565643724266741e-11,1.2837971714927996e-06,0.034724230914844195,0.034161830358395706,8.435775239748913e-05,0.00014412689159790326,0.05845456661212471,6.913814736589189e-12,0.0035380261220263683,1.8414636603070255e-10,1.965418074179731e-05,0.0018413578117803691,1.137833601133348e-06,0.0046646617868438866,0.0021759181089305063,9.844124286112264e-07,0.029013818587621067,0.007820693838206792,0.006928563469489754,0.08995519440733621,0.0165956157778847,0.0011282595797638987,0.001469451674207375,0.06297472391246439,0.023257611801927293,0.006696547181775088,0.001869847162240128,0.018774080966346408,0.0014525142074549482,0.03276192752408918,0.031370387441986385,0.038913022554068186,0.011517975270044141,0.0004488075662447366,0.0033847979098757365,0.01432828944299038,0.006229839531238967,0.031025081873700233
RPN1,6.670959694613788e-08,1.6540268254826882e-13,1.2867288607459006e-12,2.4621382846228217e-06,0.0431487903546932,2.0784521332135761e-13,0.0014009581826774846,1.472866124383537e-12,3.734751451025959e-13,1.728079681811812e-14,0.0011518771163128109,0.01294930452735877,1.8841777852682797e-07,9.539422624841874e-13,7.68058144725344e-13,8.632092996300993e-11,0.0001846666418355187,1.421142021997205e-12,0.09281527453070092,4.912389946403407e-11,0.0033118297601585937,0.032988887522970876,0.06328277835327363,0.00037496199795422034,0.0038938970771619464,0.015127341731709813,0.02827590947588172,0.0024633862115702627,1.2169760931212366e-08,1.5649487352147579e-10,0.0007519218078988845,0.02981679557338211,0.01076719805086878,0.016846948258434257,0.04393919498161609,0.0010164549581509824,2.1167035917839296e-09,0.020824799840109723,0.012927817481382024,4.605393387316621e-08
ARHGEF3,0.0025804408344746003,1.0432162365398056e-08,1.6283818049822402e-08,3.5047952869192895e-06,8.36246900800666e-09,0.0001642608093822448,2.980511871548195e-10,2.1581678218649713e-09,2.67071626303208e-09,5.55369174785291e-10,2.2962567008414775e-10,2.1855860453542516e-06,2.3792183576755523e-07,2.6992745836883094e-07,0.097072760227802,8.34246715401487e-11,0.0028941157766358633,4.625938543452321e-11,3.8898038857126026e-05,1.2097822730514094e-09,0.01755673421244414,3.8046321336205337e-06,6.551708006812948e-12,0.00030847132020622736,0.014916080737843068,3.775526009412126e-09,1.98147154411138e-07,3.62905905287618e-06,4.513071602641507e-07,0.35636642822341164,0.005260028217423252,0.003931104387057652,4.872432194896689e-13,1.0886756199537171e-05,4.955563723700484e-14,6.395868358626351e-12,1.263185837959621e-05,1.6487299623308213e-06,0.004925185645137113,2.52312912056538e-11
