cell_type,sdan_weight,program,cell_level_auroc,individual_level_auroc
Micro-PVM,1.0,SDAN_17,0.6479082809604452,0.72875
Micro-PVM,1.0,SDAN_18,0.5651891006814171,0.6520833333333333
Micro-PVM,1.0,SDAN_19,0.5880749233695121,0.7054166666666667
Micro-PVM,1.0,SDAN_20,0.47697683154671994,0.4666666666666667
Micro-PVM,1.0,SDAN_21,0.4258551047319844,0.365
Micro-PVM,1.0,SDAN_22,0.5744588938455676,0.7012499999999999
Micro-PVM,1.0,SDAN_23,0.5176994539710479,0.5333333333333333
Micro-PVM,1.0,SDAN_24,0.4983395829394226,0.39624999999999994
Micro-PVM,1.0,SDAN_25,0.5712026616648493,0.645
Micro-PVM,1.0,SDAN_26,0.6008210867223913,0.7704166666666666
Micro-PVM,1.0,SDAN_27,0.4704505288794202,0.3395833333333334
Micro-PVM,1.0,SDAN_28,0.5912195682731363,0.7625
Micro-PVM,1.0,SDAN_29,0.5119693290755857,0.48583333333333334
Micro-PVM,1.0,SDAN_30,0.5003448218392296,0.51125
Micro-PVM,1.0,SDAN_31,0.5175800783007043,0.4708333333333333
Micro-PVM,1.0,SDAN_32,0.5348098701380463,0.6029166666666667
Micro-PVM,1.0,SDAN_33,0.4435082339890164,0.4079166666666666
Micro-PVM,1.0,SDAN_34,0.6382122007544588,0.7833333333333333
Micro-PVM,1.0,SDAN_35,0.5403934874753713,0.5483333333333333
Micro-PVM,1.0,SDAN_36,0.5649746590949576,0.6712499999999999
Micro-PVM,1.0,SDAN_37,0.5491476762575398,0.5708333333333333
Micro-PVM,1.0,SDAN_38,0.47883338399265907,0.41583333333333333
Micro-PVM,1.0,SDAN_39,0.5644610191960946,0.6279166666666667
Micro-PVM,2.0,SDAN_0,0.4687806602791179,0.41124999999999995
Micro-PVM,2.0,SDAN_1,0.5372010691238677,0.595
Micro-PVM,2.0,SDAN_2,0.4414509971333845,0.34374999999999994
Micro-PVM,2.0,SDAN_3,0.44733300728708497,0.4129166666666667
Micro-PVM,2.0,SDAN_4,0.5515686901862699,0.6487499999999999
Micro-PVM,2.0,SDAN_5,0.60947121584862,0.6933333333333334
Micro-PVM,2.0,SDAN_6,0.582126509050449,0.67625
Micro-PVM,2.0,SDAN_7,0.5194140247034389,0.5025
Micro-PVM,2.0,SDAN_8,0.5566967850323956,0.6379166666666667
Micro-PVM,2.0,SDAN_9,0.5768557718681335,0.6799999999999999
Micro-PVM,2.0,SDAN_10,0.545039652309436,0.5925
Micro-PVM,2.0,SDAN_11,0.4287117297536951,0.34375
Micro-PVM,2.0,SDAN_12,0.5082860565114223,0.5166666666666666
Micro-PVM,2.0,SDAN_13,0.621581471959501,0.7829166666666667
Micro-PVM,2.0,SDAN_14,0.5168563893764555,0.5249999999999999
Micro-PVM,2.0,SDAN_15,0.6523363302189727,0.7783333333333333
Micro-PVM,2.0,SDAN_16,0.47097726533240825,0.3583333333333333
Micro-PVM,2.0,SDAN_17,0.5174176346700697,0.5241666666666667
Micro-PVM,2.0,SDAN_18,0.49533359925133147,0.44708333333333333
Micro-PVM,2.0,SDAN_19,0.5285468024137251,0.5545833333333333
Micro-PVM,2.0,SDAN_20,0.5654077493910161,0.66875
Micro-PVM,2.0,SDAN_21,0.6053020321517391,0.77625
Micro-PVM,2.0,SDAN_22,0.5615178352235137,0.6508333333333334
Micro-PVM,2.0,SDAN_23,0.6224343184051392,0.7291666666666667
Micro-PVM,2.0,SDAN_24,0.45440544785127157,0.41583333333333333
Micro-PVM,2.0,SDAN_25,0.5774509986632475,0.6583333333333332
Micro-PVM,2.0,SDAN_26,0.5302206869042966,0.6191666666666668
Micro-PVM,2.0,SDAN_27,0.5231402203545068,0.49124999999999996
Micro-PVM,2.0,SDAN_28,0.504736675930914,0.44708333333333333
Micro-PVM,2.0,SDAN_29,0.5804516857803341,0.6975
Micro-PVM,2.0,SDAN_30,0.46823666650834905,0.405
Micro-PVM,2.0,SDAN_31,0.4719143643446058,0.3629166666666667
Micro-PVM,2.0,SDAN_32,0.5376026697406713,0.5812499999999999
Micro-PVM,2.0,SDAN_33,0.48532288302489324,0.42291666666666666
Micro-PVM,2.0,SDAN_34,0.6331524919416207,0.80875
Micro-PVM,2.0,SDAN_35,0.4854953808685398,0.455
Micro-PVM,2.0,SDAN_36,0.5397372921643502,0.6533333333333334
Micro-PVM,2.0,SDAN_37,0.5034455874915994,0.44791666666666663
Micro-PVM,2.0,SDAN_38,0.49091661252458474,0.40791666666666665
Micro-PVM,2.0,SDAN_39,0.4764788611533234,0.3966666666666666
Micro-PVM,5.0,SDAN_0,0.564752550808893,0.6770833333333334
Micro-PVM,5.0,SDAN_1,0.4881114697094435,0.40625
Micro-PVM,5.0,SDAN_2,0.44364206222838126,0.36000000000000004
Micro-PVM,5.0,SDAN_3,0.48247275992076144,0.41666666666666663
Micro-PVM,5.0,SDAN_4,0.4786764165760281,0.45
Micro-PVM,5.0,SDAN_5,0.482010665972758,0.4470833333333334
Micro-PVM,5.0,SDAN_6,0.5320839440905554,0.5625
Micro-PVM,5.0,SDAN_7,0.5759712039458226,0.70375
Micro-PVM,5.0,SDAN_8,0.4548758169671028,0.4220833333333333
Micro-PVM,5.0,SDAN_9,0.46571898146638246,0.36666666666666664
Micro-PVM,5.0,SDAN_10,0.4641289844614369,0.35208333333333336
Micro-PVM,5.0,SDAN_11,0.6146198479459932,0.7516666666666666
Micro-PVM,5.0,SDAN_12,0.5759191248609012,0.7075
Micro-PVM,5.0,SDAN_13,0.49808208498254297,0.4504166666666667
Micro-PVM,5.0,SDAN_14,0.6422920497263874,0.7899999999999999
Micro-PVM,5.0,SDAN_15,0.5029433114611607,0.4708333333333333
Micro-PVM,5.0,SDAN_16,0.578973728057448,0.6762500000000001
Micro-PVM,5.0,SDAN_17,0.4749326332958586,0.44791666666666663
Micro-PVM,5.0,SDAN_18,0.5574607661428531,0.6804166666666667
Micro-PVM,5.0,SDAN_19,0.4692703555046868,0.37875000000000003
Micro-PVM,5.0,SDAN_20,0.5449978940045574,0.5708333333333334
Micro-PVM,5.0,SDAN_21,0.611964133336458,0.7566666666666667
Micro-PVM,5.0,SDAN_22,0.5076914150047893,0.4725
Micro-PVM,5.0,SDAN_23,0.6241921367408202,0.7995833333333334
Micro-PVM,5.0,SDAN_24,0.6401451014749988,0.7775
Micro-PVM,5.0,SDAN_25,0.5313612055357211,0.4804166666666666
Micro-PVM,5.0,SDAN_26,0.483943108893397,0.43
Micro-PVM,5.0,SDAN_27,0.5800497432623386,0.6795833333333333
Micro-PVM,5.0,SDAN_28,0.5471795307395713,0.6116666666666667
Micro-PVM,5.0,SDAN_29,0.5174049379664908,0.4775
Micro-PVM,5.0,SDAN_30,0.44839276190309296,0.3858333333333333
Micro-PVM,5.0,SDAN_31,0.5544766235664864,0.6474999999999999
Micro-PVM,5.0,SDAN_32,0.5552121341590606,0.6
Micro-PVM,5.0,SDAN_33,0.5770656238657138,0.6804166666666667
Micro-PVM,5.0,SDAN_34,0.6270364707044339,0.7816666666666667
Micro-PVM,5.0,SDAN_35,0.49410386758859914,0.445
Micro-PVM,5.0,SDAN_36,0.47810253832312505,0.3979166666666667
Micro-PVM,5.0,SDAN_37,0.566434183128166,0.6616666666666667
Micro-PVM,5.0,SDAN_38,0.4504039869712235,0.34208333333333335
Micro-PVM,5.0,SDAN_39,0.49748648151662456,0.43333333333333335
Micro-PVM,10.0,SDAN_0,0.5497536352731138,0.5995833333333334
Micro-PVM,10.0,SDAN_1,0.5766976454644118,0.6775000000000001
Micro-PVM,10.0,SDAN_2,0.47866156415646055,0.42083333333333334
Micro-PVM,10.0,SDAN_3,0.5166306708456032,0.48124999999999996
Micro-PVM,10.0,SDAN_4,0.597759744015912,0.7420833333333333
Micro-PVM,10.0,SDAN_5,0.6436372338881613,0.7754166666666666
Micro-PVM,10.0,SDAN_6,0.4789941355021412,0.38916666666666666
Micro-PVM,10.0,SDAN_7,0.4712620052808551,0.38791666666666663
Micro-PVM,10.0,SDAN_8,0.5260332143911242,0.5237499999999999
Micro-PVM,10.0,SDAN_9,0.5410010632779367,0.6166666666666667
Micro-PVM,10.0,SDAN_10,0.5157739302033404,0.5245833333333333
Micro-PVM,10.0,SDAN_11,0.5148617610034639,0.5025000000000001
Micro-PVM,10.0,SDAN_12,0.4776903329744414,0.44333333333333336
Micro-PVM,10.0,SDAN_13,0.5818098621873948,0.70375
Micro-PVM,10.0,SDAN_14,0.6313562300041405,0.8058333333333333
Micro-PVM,10.0,SDAN_15,0.5380509833321663,0.6333333333333334
Micro-PVM,10.0,SDAN_16,0.501665087778553,0.4354166666666666
Micro-PVM,10.0,SDAN_17,0.4539649748074453,0.4158333333333333
Micro-PVM,10.0,SDAN_18,0.5938000878002261,0.695
Micro-PVM,10.0,SDAN_19,0.5285082660929588,0.5770833333333333
Micro-PVM,10.0,SDAN_20,0.5061292047153436,0.4408333333333333
Micro-PVM,10.0,SDAN_21,0.6267484160529077,0.7808333333333334
Micro-PVM,10.0,SDAN_22,0.5545241246523995,0.5991666666666666
Micro-PVM,10.0,SDAN_23,0.5666937788516798,0.7008333333333333
Micro-PVM,10.0,SDAN_24,0.570163113988768,0.6791666666666667
Micro-PVM,10.0,SDAN_25,0.4687628756222109,0.4058333333333334
Micro-PVM,10.0,SDAN_26,0.5590521771120494,0.6420833333333333
Micro-PVM,10.0,SDAN_27,0.5613828769717355,0.6183333333333333
Micro-PVM,10.0,SDAN_28,0.451316938487386,0.4141666666666667
Micro-PVM,10.0,SDAN_29,0.49221052309746527,0.4375
Micro-PVM,10.0,SDAN_30,0.4281162827510339,0.31416666666666665
Micro-PVM,10.0,SDAN_31,0.6102532713627572,0.7341666666666667
Micro-PVM,10.0,SDAN_32,0.5243539637903226,0.48833333333333334
Micro-PVM,10.0,SDAN_33,0.48164673243640244,0.4183333333333333
Micro-PVM,10.0,SDAN_34,0.4662949169213715,0.3125
Micro-PVM,10.0,SDAN_35,0.5834129325667236,0.7304166666666666
Micro-PVM,10.0,SDAN_36,0.5193622643399676,0.5325
Micro-PVM,10.0,SDAN_37,0.4529330590613563,0.39916666666666667
Micro-PVM,10.0,SDAN_38,0.46923426464668194,0.39041666666666663
Micro-PVM,10.0,SDAN_39,0.6180934945150589,0.7991666666666666
