cell_type,sdan_weight,program,factor,n_sdan_genes,n_spectra_genes,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
Micro-PVM,2.0,SDAN_6,Spectra_3,2000,2847,1547,39,28,0.3958431298786796,0.014452941714661898
Micro-PVM,2.0,SDAN_6,Spectra_4,2000,2847,1547,39,28,0.4608765165052196,0.01770409752038848
Micro-PVM,2.0,SDAN_6,Spectra_5,2000,2847,1547,39,28,0.4577964826483589,0.01607278799283005
Micro-PVM,2.0,SDAN_6,Spectra_6,2000,2847,1547,39,28,0.2976112103827706,0.012557082566917555
Micro-PVM,2.0,SDAN_6,Spectra_7,2000,2847,1547,39,28,0.489795918367347,0.024631957865237208
Micro-PVM,2.0,SDAN_6,Spectra_8,2000,2847,1547,39,28,0.608412489419731,0.023304362311344227
Micro-PVM,2.0,SDAN_6,Spectra_9,2000,2847,1547,39,28,0.39537289570205963,0.014757064611252257
Micro-PVM,2.0,SDAN_6,Spectra_10,2000,2847,1547,39,28,0.37021536725289195,0.013632183521947755
Micro-PVM,2.0,SDAN_6,Spectra_11,2000,2847,1547,39,28,0.4841531082479075,0.018751295479462637
Micro-PVM,2.0,SDAN_6,Spectra_12,2000,2847,1547,39,28,0.4136650051725759,0.01534759939745029
Micro-PVM,2.0,SDAN_6,Spectra_13,2000,2847,1547,39,28,0.41091413523934917,0.02647495884244829
Micro-PVM,2.0,SDAN_6,Spectra_14,2000,2847,1547,39,28,0.43647136273864384,0.01864191103490507
Micro-PVM,2.0,SDAN_6,Spectra_15,2000,2847,1547,39,28,0.3346186400827612,0.012943869413820683
Micro-PVM,2.0,SDAN_6,Spectra_16,2000,2847,1547,39,28,0.46529671776544723,0.017428639166379413
Micro-PVM,2.0,SDAN_6,Spectra_17,2000,2847,1547,39,28,0.3858271419166745,0.014263264187433893
Micro-PVM,2.0,SDAN_6,Spectra_18,2000,2847,1547,39,28,0.3283175021160538,0.012649305268429802
Micro-PVM,2.0,SDAN_6,Spectra_19,2000,2847,1547,39,28,0.45410514436189225,0.020529954606909553
Micro-PVM,2.0,SDAN_6,Spectra_20,2000,2847,1547,39,28,0.39393868146336875,0.014257806639509003
Micro-PVM,2.0,SDAN_6,Spectra_21,2000,2847,1547,39,28,0.5127433461864008,0.01823651494019262
Micro-PVM,2.0,SDAN_6,Spectra_22,2000,2847,1547,39,28,0.29960970563340544,0.012157018248943333
Micro-PVM,2.0,SDAN_6,Spectra_23,2000,2847,1547,39,28,0.40877456973572845,0.015062559292843215
Micro-PVM,2.0,SDAN_6,Spectra_24,2000,2847,1547,39,28,0.4113373459983072,0.014573331819272964
Micro-PVM,2.0,SDAN_6,Spectra_25,2000,2847,1547,39,28,0.4215884510486222,0.018135530574116092
Micro-PVM,2.0,SDAN_6,Spectra_26,2000,2847,1547,39,28,0.40174456879526,0.015104940938713432
Micro-PVM,2.0,SDAN_6,Spectra_27,2000,2847,1547,39,28,0.4064469105614596,0.015657254880327827
Micro-PVM,2.0,SDAN_6,Spectra_28,2000,2847,1547,39,28,0.37830339509075517,0.01380304459275056
Micro-PVM,2.0,SDAN_6,Spectra_29,2000,2847,1547,39,28,0.467977052572181,0.01769708818100381
Micro-PVM,2.0,SDAN_6,Spectra_30,2000,2847,1547,39,28,0.3515235587322487,0.01312775750383021
Micro-PVM,2.0,SDAN_6,Spectra_31,2000,2847,1547,39,28,0.5399463933038653,0.019902748932448294
Micro-PVM,2.0,SDAN_6,Spectra_32,2000,2847,1547,39,28,0.6963697921564939,0.06507072352561864
Micro-PVM,2.0,SDAN_6,Spectra_33,2000,2847,1547,39,28,0.6955703940562401,0.044117838893868284
Micro-PVM,2.0,SDAN_6,Spectra_34,2000,2847,1547,39,28,0.38333490078058874,0.014023257388880873
Micro-PVM,2.0,SDAN_6,Spectra_35,2000,2847,1547,39,28,0.576977334712687,0.029398299829655937
Micro-PVM,2.0,SDAN_6,Spectra_36,2000,2847,1547,39,28,0.6518621273394151,0.05925007207469698
Micro-PVM,2.0,SDAN_6,Spectra_37,2000,2847,1547,39,28,0.6049327565127434,0.033195781362381764
Micro-PVM,2.0,SDAN_6,Spectra_38,2000,2847,1547,39,28,0.5786936894573498,0.03910493524950821
Micro-PVM,2.0,SDAN_6,Spectra_39,2000,2847,1547,39,28,0.6349336969810966,0.034094345944735205
Micro-PVM,2.0,SDAN_7,Spectra_0,2000,2847,1547,38,27,0.41800682261208577,0.014637587690959224
Micro-PVM,2.0,SDAN_7,Spectra_1,2000,2847,1547,38,27,0.31771442495126706,0.019341700944879792
Micro-PVM,2.0,SDAN_7,Spectra_2,2000,2847,1547,38,27,0.24512670565302147,0.011184498649937567
Micro-PVM,2.0,SDAN_7,Spectra_3,2000,2847,1547,38,27,0.37853313840155944,0.01359732098879201
Micro-PVM,2.0,SDAN_7,Spectra_4,2000,2847,1547,38,27,0.20214424951267057,0.010620955196494676
Micro-PVM,2.0,SDAN_7,Spectra_5,2000,2847,1547,38,27,0.32731481481481484,0.014475376515187391
Micro-PVM,2.0,SDAN_7,Spectra_6,2000,2847,1547,38,27,0.3150828460038986,0.03672983302469675
Micro-PVM,2.0,SDAN_7,Spectra_7,2000,2847,1547,38,27,0.3263157894736842,0.012328261336147037
Micro-PVM,2.0,SDAN_7,Spectra_8,2000,2847,1547,38,27,0.43503898635477584,0.014921866602351275
Micro-PVM,2.0,SDAN_7,Spectra_9,2000,2847,1547,38,27,0.3716374269005848,0.02338461607363708
Micro-PVM,2.0,SDAN_7,Spectra_10,2000,2847,1547,38,27,0.35555555555555557,0.012833444214125111
Micro-PVM,2.0,SDAN_7,Spectra_11,2000,2847,1547,38,27,0.2923245614035088,0.011708609992388172
Micro-PVM,2.0,SDAN_7,Spectra_12,2000,2847,1547,38,27,0.4581871345029239,0.017391041038039342
Micro-PVM,2.0,SDAN_7,Spectra_13,2000,2847,1547,38,27,0.5243664717348928,0.02211918718052197
Micro-PVM,2.0,SDAN_7,Spectra_14,2000,2847,1547,38,27,0.24100877192982453,0.010976546148558822
Micro-PVM,2.0,SDAN_7,Spectra_15,2000,2847,1547,38,27,0.27010233918128657,0.011445849284841186
Micro-PVM,2.0,SDAN_7,Spectra_16,2000,2847,1547,38,27,0.3519736842105263,0.012724130741236543
Micro-PVM,2.0,SDAN_7,Spectra_17,2000,2847,1547,38,27,0.25903996101364524,0.013076987035020552
Micro-PVM,2.0,SDAN_7,Spectra_18,2000,2847,1547,38,27,0.2191276803118908,0.01070795152688499
Micro-PVM,2.0,SDAN_7,Spectra_19,2000,2847,1547,38,27,0.455896686159844,0.02030605692672649
Micro-PVM,2.0,SDAN_7,Spectra_20,2000,2847,1547,38,27,0.3389619883040935,0.013450568230912917
Micro-PVM,2.0,SDAN_7,Spectra_21,2000,2847,1547,38,27,0.44615009746588696,0.016785862826034774
Micro-PVM,2.0,SDAN_7,Spectra_22,2000,2847,1547,38,27,0.2421052631578947,0.010895607421546685
Micro-PVM,2.0,SDAN_7,Spectra_23,2000,2847,1547,38,27,0.25974658869395706,0.015714913983518677
Micro-PVM,2.0,SDAN_7,Spectra_24,2000,2847,1547,38,27,0.4002436647173489,0.013885796539151344
Micro-PVM,2.0,SDAN_7,Spectra_25,2000,2847,1547,38,27,0.28723196881091617,0.011912772746290852
Micro-PVM,2.0,SDAN_7,Spectra_26,2000,2847,1547,38,27,0.28647660818713444,0.011701484806724618
Micro-PVM,2.0,SDAN_7,Spectra_27,2000,2847,1547,38,27,0.2777534113060429,0.012957321082799626
Micro-PVM,2.0,SDAN_7,Spectra_28,2000,2847,1547,38,27,0.38328460038986356,0.01955526409700651
Micro-PVM,2.0,SDAN_7,Spectra_29,2000,2847,1547,38,27,0.33150584795321636,0.012361716651464764
Micro-PVM,2.0,SDAN_7,Spectra_30,2000,2847,1547,38,27,0.4439327485380117,0.015996214461046807
Micro-PVM,2.0,SDAN_7,Spectra_31,2000,2847,1547,38,27,0.47461013645224176,0.023736058255560633
Micro-PVM,2.0,SDAN_7,Spectra_32,2000,2847,1547,38,27,0.23784113060428852,0.011053246985384546
Micro-PVM,2.0,SDAN_7,Spectra_33,2000,2847,1547,38,27,0.43983918128654964,0.015153629769472418
Micro-PVM,2.0,SDAN_7,Spectra_34,2000,2847,1547,38,27,0.284990253411306,0.011513961276381822
Micro-PVM,2.0,SDAN_7,Spectra_35,2000,2847,1547,38,27,0.486817738791423,0.019901827363412786
Micro-PVM,2.0,SDAN_7,Spectra_36,2000,2847,1547,38,27,0.34824561403508775,0.012640132046474326
Micro-PVM,2.0,SDAN_7,Spectra_37,2000,2847,1547,38,27,0.5116471734892788,0.03480838743355329
Micro-PVM,2.0,SDAN_7,Spectra_38,2000,2847,1547,38,27,0.43920565302144243,0.023016258717214855
Micro-PVM,2.0,SDAN_7,Spectra_39,2000,2847,1547,38,27,0.6203216374269005,0.028796635926059036
Micro-PVM,2.0,SDAN_8,Spectra_0,2000,2847,1547,41,31,0.4600178738616052,0.019192937728043584
Micro-PVM,2.0,SDAN_8,Spectra_1,2000,2847,1547,41,31,0.5913269214401226,0.03822407760480505
Micro-PVM,2.0,SDAN_8,Spectra_2,2000,2847,1547,41,31,0.42856838879904674,0.019799723322990962
Micro-PVM,2.0,SDAN_8,Spectra_3,2000,2847,1547,41,31,0.48316878032172955,0.021210923034228328
Micro-PVM,2.0,SDAN_8,Spectra_4,2000,2847,1547,41,31,0.4467827049110562,0.01742055558616934
Micro-PVM,2.0,SDAN_8,Spectra_5,2000,2847,1547,41,31,0.5731764405481318,0.04819201409728724
Micro-PVM,2.0,SDAN_8,Spectra_6,2000,2847,1547,41,31,0.39152268278151325,0.015585140726200972
Micro-PVM,2.0,SDAN_8,Spectra_7,2000,2847,1547,41,31,0.5366626946974211,0.02188187497626798
Micro-PVM,2.0,SDAN_8,Spectra_8,2000,2847,1547,41,31,0.49170142139756573,0.018702403972614697
Micro-PVM,2.0,SDAN_8,Spectra_9,2000,2847,1547,41,31,0.4674440377904502,0.01897848187157692
Micro-PVM,2.0,SDAN_8,Spectra_10,2000,2847,1547,41,31,0.6350966039662951,0.033578052887628544
Micro-PVM,2.0,SDAN_8,Spectra_11,2000,2847,1547,41,31,0.3886075410673249,0.015336448952603558
Micro-PVM,2.0,SDAN_8,Spectra_12,2000,2847,1547,41,31,0.5045748574346753,0.019799607734682017
Micro-PVM,2.0,SDAN_8,Spectra_13,2000,2847,1547,41,31,0.4966167333390076,0.024662324495485752
Micro-PVM,2.0,SDAN_8,Spectra_14,2000,2847,1547,41,31,0.5075112775555366,0.02486236084481588
Micro-PVM,2.0,SDAN_8,Spectra_15,2000,2847,1547,41,31,0.44325048940335343,0.018356416869047355
Micro-PVM,2.0,SDAN_8,Spectra_16,2000,2847,1547,41,31,0.39926802281045193,0.015586657357390033
Micro-PVM,2.0,SDAN_8,Spectra_17,2000,2847,1547,41,31,0.4161205208953953,0.016641637743752147
Micro-PVM,2.0,SDAN_8,Spectra_18,2000,2847,1547,41,31,0.2689377819388884,0.012938532721079053
Micro-PVM,2.0,SDAN_8,Spectra_19,2000,2847,1547,41,31,0.43614350157460213,0.01803199527746329
Micro-PVM,2.0,SDAN_8,Spectra_20,2000,2847,1547,41,31,0.5188526683121968,0.02128572432073618
Micro-PVM,2.0,SDAN_8,Spectra_21,2000,2847,1547,41,31,0.6437143586688229,0.054153944623488326
Micro-PVM,2.0,SDAN_8,Spectra_22,2000,2847,1547,41,31,0.3096433739041621,0.013760500641471067
Micro-PVM,2.0,SDAN_8,Spectra_23,2000,2847,1547,41,31,0.5584517831304792,0.02335383742122871
Micro-PVM,2.0,SDAN_8,Spectra_24,2000,2847,1547,41,31,0.49899991488637335,0.019980374891439695
Micro-PVM,2.0,SDAN_8,Spectra_25,2000,2847,1547,41,31,0.46199676568218573,0.024251150789270592
Micro-PVM,2.0,SDAN_8,Spectra_26,2000,2847,1547,41,31,0.5314069282492127,0.023600972633065823
Micro-PVM,2.0,SDAN_8,Spectra_27,2000,2847,1547,41,31,0.46286918035577496,0.018885602761997904
Micro-PVM,2.0,SDAN_8,Spectra_28,2000,2847,1547,41,31,0.5603030045110222,0.025992007457727322
Micro-PVM,2.0,SDAN_8,Spectra_29,2000,2847,1547,41,31,0.509745510256192,0.02281256633242321
Micro-PVM,2.0,SDAN_8,Spectra_30,2000,2847,1547,41,31,0.5410460464720401,0.023846637885279832
Micro-PVM,2.0,SDAN_8,Spectra_31,2000,2847,1547,41,31,0.6536513745850712,0.04784364887447591
Micro-PVM,2.0,SDAN_8,Spectra_32,2000,2847,1547,41,31,0.4019916588645842,0.01677253222715345
Micro-PVM,2.0,SDAN_8,Spectra_33,2000,2847,1547,41,31,0.5777087411694611,0.02401837141777939
Micro-PVM,2.0,SDAN_8,Spectra_34,2000,2847,1547,41,31,0.3090688569239935,0.013692615828601866
Micro-PVM,2.0,SDAN_8,Spectra_35,2000,2847,1547,41,31,0.49378670525151075,0.018925059238712058
Micro-PVM,2.0,SDAN_8,Spectra_36,2000,2847,1547,41,31,0.457528300280875,0.017283266767613166
Micro-PVM,2.0,SDAN_8,Spectra_37,2000,2847,1547,41,31,0.6186696740148098,0.02665183810289429
Micro-PVM,2.0,SDAN_8,Spectra_38,2000,2847,1547,41,31,0.6396927398076433,0.05477522846008692
Micro-PVM,2.0,SDAN_8,Spectra_39,2000,2847,1547,41,31,0.4155247255085539,0.016240814778559032
Micro-PVM,2.0,SDAN_9,Spectra_0,2000,2847,1547,38,28,0.46454434308285525,0.016129852143029318
Micro-PVM,2.0,SDAN_9,Spectra_1,2000,2847,1547,38,28,0.4257030000940468,0.01585788634104942
Micro-PVM,2.0,SDAN_9,Spectra_2,2000,2847,1547,38,28,0.5393586005830904,0.02280207566678104
Micro-PVM,2.0,SDAN_9,Spectra_3,2000,2847,1547,38,28,0.5773535220539829,0.024586107142184878
Micro-PVM,2.0,SDAN_9,Spectra_4,2000,2847,1547,38,28,0.41723878491488764,0.014970519397617232
Micro-PVM,2.0,SDAN_9,Spectra_5,2000,2847,1547,38,28,0.4471691902567479,0.019749950874432858
Micro-PVM,2.0,SDAN_9,Spectra_6,2000,2847,1547,38,28,0.6183579422552431,0.04218520411990912
Micro-PVM,2.0,SDAN_9,Spectra_7,2000,2847,1547,38,28,0.3557791780306593,0.01338532960821177
Micro-PVM,2.0,SDAN_9,Spectra_8,2000,2847,1547,38,28,0.35631994733377226,0.013943009182632572
Micro-PVM,2.0,SDAN_9,Spectra_9,2000,2847,1547,38,28,0.4049421611962758,0.0144845114758106
Micro-PVM,2.0,SDAN_9,Spectra_10,2000,2847,1547,38,28,0.4534233048057933,0.019672164125662757
Micro-PVM,2.0,SDAN_9,Spectra_11,2000,2847,1547,38,28,0.4714332737703376,0.01869825143770964
Micro-PVM,2.0,SDAN_9,Spectra_12,2000,2847,1547,38,28,0.3566020878397441,0.013245200976908253
Micro-PVM,2.0,SDAN_9,Spectra_13,2000,2847,1547,38,28,0.4049186494874447,0.01456590217450687
Micro-PVM,2.0,SDAN_9,Spectra_14,2000,2847,1547,38,28,0.4419260791874353,0.016380269696780497
Micro-PVM,2.0,SDAN_9,Spectra_15,2000,2847,1547,38,28,0.42109470516317127,0.014707802954979218
Micro-PVM,2.0,SDAN_9,Spectra_16,2000,2847,1547,38,28,0.5203611398476441,0.019369122103090934
Micro-PVM,2.0,SDAN_9,Spectra_17,2000,2847,1547,38,28,0.760556757265118,0.3236725010873516
Micro-PVM,2.0,SDAN_9,Spectra_18,2000,2847,1547,38,28,0.3767045988902473,0.013626641116270632
Micro-PVM,2.0,SDAN_9,Spectra_19,2000,2847,1547,38,28,0.37174362832690677,0.014040357047566607
Micro-PVM,2.0,SDAN_9,Spectra_20,2000,2847,1547,38,28,0.38702623906705536,0.013892001358320956
Micro-PVM,2.0,SDAN_9,Spectra_21,2000,2847,1547,38,28,0.3609282422646478,0.015964424502191925
Micro-PVM,2.0,SDAN_9,Spectra_22,2000,2847,1547,38,28,0.5306827800244522,0.01962658887928256
Micro-PVM,2.0,SDAN_9,Spectra_23,2000,2847,1547,38,28,0.47980344211417286,0.022208021863668832
Micro-PVM,2.0,SDAN_9,Spectra_24,2000,2847,1547,38,28,0.3578482084077871,0.013298015105615275
Micro-PVM,2.0,SDAN_9,Spectra_25,2000,2847,1547,38,28,0.3971362738643845,0.014268259146535045
Micro-PVM,2.0,SDAN_9,Spectra_26,2000,2847,1547,38,28,0.45450484341201924,0.020231826820021327
Micro-PVM,2.0,SDAN_9,Spectra_27,2000,2847,1547,38,28,0.44354838709677413,0.015568412010644184
Micro-PVM,2.0,SDAN_9,Spectra_28,2000,2847,1547,38,28,0.3796670742029531,0.014100035186482295
Micro-PVM,2.0,SDAN_9,Spectra_29,2000,2847,1547,38,28,0.37717483306686733,0.014004854840075614
Micro-PVM,2.0,SDAN_9,Spectra_30,2000,2847,1547,38,28,0.5638107777673281,0.025020785445170182
Micro-PVM,2.0,SDAN_9,Spectra_31,2000,2847,1547,38,28,0.5289429135709584,0.018758125882934188
Micro-PVM,2.0,SDAN_9,Spectra_32,2000,2847,1547,38,28,0.5034562211981567,0.01876521061549106
Micro-PVM,2.0,SDAN_9,Spectra_33,2000,2847,1547,38,28,0.38135991723878493,0.013903911420979857
Micro-PVM,2.0,SDAN_9,Spectra_34,2000,2847,1547,38,28,0.5987256653813599,0.025116115367040788
Micro-PVM,2.0,SDAN_9,Spectra_35,2000,2847,1547,38,28,0.5822204457819995,0.02903376427601671
Micro-PVM,2.0,SDAN_9,Spectra_36,2000,2847,1547,38,28,0.2909809084924292,0.011991656591933937
Micro-PVM,2.0,SDAN_9,Spectra_37,2000,2847,1547,38,28,0.4262672811059908,0.017052274951751194
Micro-PVM,2.0,SDAN_9,Spectra_38,2000,2847,1547,38,28,0.4921470892504467,0.017342214335390505
Micro-PVM,2.0,SDAN_9,Spectra_39,2000,2847,1547,38,28,0.3419072698203705,0.013188263253998333
Micro-PVM,2.0,SDAN_10,Spectra_0,2000,2847,1547,37,31,0.3034300791556728,0.01352862288332244
Micro-PVM,2.0,SDAN_10,Spectra_1,2000,2847,1547,37,31,0.5774321218827134,0.03076165097924878
Micro-PVM,2.0,SDAN_10,Spectra_2,2000,2847,1547,37,31,0.5372159332709168,0.021329220785092654
Micro-PVM,2.0,SDAN_10,Spectra_3,2000,2847,1547,37,31,0.4183760320027236,0.021475638972279887
Micro-PVM,2.0,SDAN_10,Spectra_4,2000,2847,1547,37,31,0.4971699719125032,0.018637499928547917
Micro-PVM,2.0,SDAN_10,Spectra_5,2000,2847,1547,37,31,0.6459273129628054,0.045059933390521584
Micro-PVM,2.0,SDAN_10,Spectra_6,2000,2847,1547,37,31,0.5321091156694187,0.02115481106398134
Micro-PVM,2.0,SDAN_10,Spectra_7,2000,2847,1547,37,31,0.5775597923227509,0.03375940860949851
Micro-PVM,2.0,SDAN_10,Spectra_8,2000,2847,1547,37,31,0.4699548897778535,0.017892131163833952
Micro-PVM,2.0,SDAN_10,Spectra_9,2000,2847,1547,37,31,0.4487190399182909,0.01882401441503487
Micro-PVM,2.0,SDAN_10,Spectra_10,2000,2847,1547,37,31,0.6223508383692229,0.03591334640908686
Micro-PVM,2.0,SDAN_10,Spectra_11,2000,2847,1547,37,31,0.3775002127840667,0.01505296843413051
Micro-PVM,2.0,SDAN_10,Spectra_12,2000,2847,1547,37,31,0.49236105200442587,0.03558794818409156
Micro-PVM,2.0,SDAN_10,Spectra_13,2000,2847,1547,37,31,0.6530130223848838,0.03156892113400721
Micro-PVM,2.0,SDAN_10,Spectra_14,2000,2847,1547,37,31,0.5538982041024768,0.024070777449813965
Micro-PVM,2.0,SDAN_10,Spectra_15,2000,2847,1547,37,31,0.5375351093710103,0.021766820951772993
Micro-PVM,2.0,SDAN_10,Spectra_16,2000,2847,1547,37,31,0.3271555025959656,0.014022833540250223
Micro-PVM,2.0,SDAN_10,Spectra_17,2000,2847,1547,37,31,0.5770278321559282,0.025157375456913714
Micro-PVM,2.0,SDAN_10,Spectra_18,2000,2847,1547,37,31,0.6053281130308963,0.024428617440383583
Micro-PVM,2.0,SDAN_10,Spectra_19,2000,2847,1547,37,31,0.5503872670014469,0.021689173431216978
Micro-PVM,2.0,SDAN_10,Spectra_20,2000,2847,1547,37,31,0.5298748829687633,0.021681196004142537
Micro-PVM,2.0,SDAN_10,Spectra_21,2000,2847,1547,37,31,0.613499021193293,0.03149450423194768
Micro-PVM,2.0,SDAN_10,Spectra_22,2000,2847,1547,37,31,0.6382245297472126,0.029784084782328284
Micro-PVM,2.0,SDAN_10,Spectra_23,2000,2847,1547,37,31,0.5556217550429825,0.026364606900746445
Micro-PVM,2.0,SDAN_10,Spectra_24,2000,2847,1547,37,31,0.4612094646352881,0.017753404170480592
Micro-PVM,2.0,SDAN_10,Spectra_25,2000,2847,1547,37,31,0.6551834198655204,0.03794298817750705
Micro-PVM,2.0,SDAN_10,Spectra_26,2000,2847,1547,37,31,0.6886117967486594,0.048257305611812844
Micro-PVM,2.0,SDAN_10,Spectra_27,2000,2847,1547,37,31,0.584496552898119,0.02571755273702748
Micro-PVM,2.0,SDAN_10,Spectra_28,2000,2847,1547,37,31,0.5248744574006299,0.02159365309096372
Micro-PVM,2.0,SDAN_10,Spectra_29,2000,2847,1547,37,31,0.5493659034811473,0.02339041092915498
Micro-PVM,2.0,SDAN_10,Spectra_30,2000,2847,1547,37,31,0.5162354242914291,0.021169805315999827
Micro-PVM,2.0,SDAN_10,Spectra_31,2000,2847,1547,37,31,0.6463103242829177,0.041270090656920916
Micro-PVM,2.0,SDAN_10,Spectra_32,2000,2847,1547,37,31,0.6339688484126309,0.03251659373123539
Micro-PVM,2.0,SDAN_10,Spectra_33,2000,2847,1547,37,31,0.7560643459017788,0.043080277016734884
Micro-PVM,2.0,SDAN_10,Spectra_34,2000,2847,1547,37,31,0.6684824240360883,0.030937045148744728
Micro-PVM,2.0,SDAN_10,Spectra_35,2000,2847,1547,37,31,0.6435015746020938,0.037171025736283295
Micro-PVM,2.0,SDAN_10,Spectra_36,2000,2847,1547,37,31,0.5730700485147673,0.022720257438607165
Micro-PVM,2.0,SDAN_10,Spectra_37,2000,2847,1547,37,31,0.6497787045706018,0.04384110114959887
Micro-PVM,2.0,SDAN_10,Spectra_38,2000,2847,1547,37,31,0.5820495361307345,0.02635917458905957
Micro-PVM,2.0,SDAN_10,Spectra_39,2000,2847,1547,37,31,0.517171674185037,0.02067781534085968
Micro-PVM,2.0,SDAN_11,Spectra_0,2000,2847,1547,39,30,0.5594594594594594,0.02303839359337069
Micro-PVM,2.0,SDAN_11,Spectra_1,2000,2847,1547,39,30,0.6277301691935838,0.041241190474668024
Micro-PVM,2.0,SDAN_11,Spectra_2,2000,2847,1547,39,30,0.6506482091847946,0.02954282950367973
Micro-PVM,2.0,SDAN_11,Spectra_3,2000,2847,1547,39,30,0.6386288727752143,0.04662960698225205
Micro-PVM,2.0,SDAN_11,Spectra_4,2000,2847,1547,39,30,0.609448472863107,0.024834857760388525
Micro-PVM,2.0,SDAN_11,Spectra_5,2000,2847,1547,39,30,0.7197099538562953,0.03996380933232147
Micro-PVM,2.0,SDAN_11,Spectra_6,2000,2847,1547,39,30,0.5754779169413315,0.022581382531950966
Micro-PVM,2.0,SDAN_11,Spectra_7,2000,2847,1547,39,30,0.6263238848604702,0.03415440352170589
Micro-PVM,2.0,SDAN_11,Spectra_8,2000,2847,1547,39,30,0.5558778290485608,0.02398263086986302
Micro-PVM,2.0,SDAN_11,Spectra_9,2000,2847,1547,39,30,0.5953197099538563,0.028873851709388366
Micro-PVM,2.0,SDAN_11,Spectra_10,2000,2847,1547,39,30,0.5021533728850802,0.018334811363305913
Micro-PVM,2.0,SDAN_11,Spectra_11,2000,2847,1547,39,30,0.6133597011645792,0.03394579089470868
Micro-PVM,2.0,SDAN_11,Spectra_12,2000,2847,1547,39,30,0.5946605141727093,0.026371731903882752
Micro-PVM,2.0,SDAN_11,Spectra_13,2000,2847,1547,39,30,0.6593276203032301,0.03583955730723058
Micro-PVM,2.0,SDAN_11,Spectra_14,2000,2847,1547,39,30,0.6755218633267415,0.033258925048516894
Micro-PVM,2.0,SDAN_11,Spectra_15,2000,2847,1547,39,30,0.6508679411118437,0.03502237684925143
Micro-PVM,2.0,SDAN_11,Spectra_16,2000,2847,1547,39,30,0.7512854317732367,0.0625811405363121
Micro-PVM,2.0,SDAN_11,Spectra_17,2000,2847,1547,39,30,0.5647989452867501,0.021022142623390593
Micro-PVM,2.0,SDAN_11,Spectra_18,2000,2847,1547,39,30,0.4764007910349373,0.017449633324739443
Micro-PVM,2.0,SDAN_11,Spectra_19,2000,2847,1547,39,30,0.6761810591078884,0.03289885114663776
Micro-PVM,2.0,SDAN_11,Spectra_20,2000,2847,1547,39,30,0.6173368490441662,0.036827012316696446
Micro-PVM,2.0,SDAN_11,Spectra_21,2000,2847,1547,39,30,0.6322127005053835,0.03528575473584527
Micro-PVM,2.0,SDAN_11,Spectra_22,2000,2847,1547,39,30,0.5025269171610636,0.018812194808575752
Micro-PVM,2.0,SDAN_11,Spectra_23,2000,2847,1547,39,30,0.5349154032080861,0.019900332531177678
Micro-PVM,2.0,SDAN_11,Spectra_24,2000,2847,1547,39,30,0.5758734344100198,0.033573249565879204
Micro-PVM,2.0,SDAN_11,Spectra_25,2000,2847,1547,39,30,0.5132058888156449,0.020245041668311207
Micro-PVM,2.0,SDAN_11,Spectra_26,2000,2847,1547,39,30,0.5694792353328939,0.02429454036270995
Micro-PVM,2.0,SDAN_11,Spectra_27,2000,2847,1547,39,30,0.5639859371566689,0.0280067785836078
Micro-PVM,2.0,SDAN_11,Spectra_28,2000,2847,1547,39,30,0.6152274225444958,0.026334964904606274
Micro-PVM,2.0,SDAN_11,Spectra_29,2000,2847,1547,39,30,0.6488903537684024,0.04048830767648155
Micro-PVM,2.0,SDAN_11,Spectra_30,2000,2847,1547,39,30,0.45266974291364537,0.017298714828557958
Micro-PVM,2.0,SDAN_11,Spectra_31,2000,2847,1547,39,30,0.5625796528235553,0.029658671813045302
Micro-PVM,2.0,SDAN_11,Spectra_32,2000,2847,1547,39,30,0.42935618545374643,0.01816751133671462
Micro-PVM,2.0,SDAN_11,Spectra_33,2000,2847,1547,39,30,0.6511975390024171,0.04049193389863023
Micro-PVM,2.0,SDAN_11,Spectra_34,2000,2847,1547,39,30,0.4874972533509119,0.017939346522119044
Micro-PVM,2.0,SDAN_11,Spectra_35,2000,2847,1547,39,30,0.5581190947044605,0.02426258767320428
Micro-PVM,2.0,SDAN_11,Spectra_36,2000,2847,1547,39,30,0.6535047242364316,0.04275474946820422
Micro-PVM,2.0,SDAN_11,Spectra_37,2000,2847,1547,39,30,0.44902219292463197,0.01664854432662511
Micro-PVM,2.0,SDAN_11,Spectra_38,2000,2847,1547,39,30,0.4905295539441882,0.020062511614877543
Micro-PVM,2.0,SDAN_11,Spectra_39,2000,2847,1547,39,30,0.4815864645132938,0.01829732743458371
Micro-PVM,2.0,SDAN_12,Spectra_0,2000,2847,1547,39,35,0.6100529100529101,0.0358108635966596
Micro-PVM,2.0,SDAN_12,Spectra_1,2000,2847,1547,39,35,0.6131330309901739,0.02865614912106432
Micro-PVM,2.0,SDAN_12,Spectra_2,2000,2847,1547,39,35,0.6215419501133786,0.033413753890686626
Micro-PVM,2.0,SDAN_12,Spectra_3,2000,2847,1547,39,35,0.6395124716553288,0.03469450682090068
Micro-PVM,2.0,SDAN_12,Spectra_4,2000,2847,1547,39,35,0.5898526077097506,0.028267442752669576
Micro-PVM,2.0,SDAN_12,Spectra_5,2000,2847,1547,39,35,0.6936318972033259,0.041218033758240145
Micro-PVM,2.0,SDAN_12,Spectra_6,2000,2847,1547,39,35,0.6421012849584279,0.0666322646562947
