cell_type,sdan_weight,program,factor,n_sdan_genes,n_spectra_genes,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
CD8T,2.0,SDAN_14,Spectra_4,1259,1178,674,23,16,0.6080927051671733,0.048656552070891965
CD8T,2.0,SDAN_14,Spectra_5,1259,1178,674,23,16,0.5338145896656534,0.027621177869237023
CD8T,2.0,SDAN_14,Spectra_6,1259,1178,674,23,16,0.5851063829787234,0.03416321022269146
CD8T,2.0,SDAN_14,Spectra_7,1259,1178,674,23,16,0.6097074468085106,0.038090017888733174
CD8T,2.0,SDAN_14,Spectra_8,1259,1178,674,23,16,0.5149126139817629,0.02488748194757307
CD8T,2.0,SDAN_14,Spectra_9,1259,1178,674,23,16,0.6106572948328267,0.03988580332043214
CD8T,2.0,SDAN_14,Spectra_10,1259,1178,674,23,16,0.5571808510638298,0.03566259844505276
CD8T,2.0,SDAN_14,Spectra_11,1259,1178,674,23,16,0.5269756838905775,0.02756628461011717
CD8T,2.0,SDAN_14,Spectra_12,1259,1178,674,23,16,0.7271086626139818,0.0454490115449186
CD8T,2.0,SDAN_14,Spectra_13,1259,1178,674,23,16,0.5695288753799392,0.02690750284344818
CD8T,2.0,SDAN_14,Spectra_14,1259,1178,674,23,16,0.4436740121580547,0.020872077652610614
CD8T,2.0,SDAN_14,Spectra_15,1259,1178,674,23,16,0.5750379939209727,0.027779368500242357
CD8T,2.0,SDAN_14,Spectra_16,1259,1178,674,23,16,0.5450227963525835,0.030160227497173786
CD8T,2.0,SDAN_14,Spectra_17,1259,1178,674,23,16,0.49639057750759874,0.02418336949369041
CD8T,2.0,SDAN_14,Spectra_18,1259,1178,674,23,16,0.6603343465045594,0.03861885819781736
CD8T,2.0,SDAN_14,Spectra_19,1259,1178,674,23,16,0.5416033434650456,0.025606196707087234
CD8T,2.0,SDAN_14,Spectra_20,1259,1178,674,23,16,0.4817629179331307,0.02247472109903494
CD8T,2.0,SDAN_14,Spectra_21,1259,1178,674,23,16,0.5735182370820668,0.030606426721272336
CD8T,2.0,SDAN_14,Spectra_22,1259,1178,674,23,16,0.5795022796352584,0.03137594419023689
CD8T,2.0,SDAN_14,Spectra_23,1259,1178,674,23,16,0.4881268996960486,0.022776871978219766
CD8T,2.0,SDAN_14,Spectra_24,1259,1178,674,23,16,0.49078647416413373,0.02343041964572412
CD8T,2.0,SDAN_14,Spectra_25,1259,1178,674,23,16,0.6446618541033435,0.03392365725709638
CD8T,2.0,SDAN_14,Spectra_26,1259,1178,674,23,16,0.5723784194528876,0.03946164015698367
CD8T,2.0,SDAN_14,Spectra_27,1259,1178,674,23,16,0.5378039513677813,0.02578574653333074
CD8T,2.0,SDAN_14,Spectra_28,1259,1178,674,23,16,0.5465425531914894,0.03120755217879603
CD8T,2.0,SDAN_14,Spectra_29,1259,1178,674,23,16,0.5321048632218845,0.026263602494466513
CD8T,2.0,SDAN_14,Spectra_30,1259,1178,674,23,16,0.6382978723404256,0.03282537548025805
CD8T,2.0,SDAN_14,Spectra_31,1259,1178,674,23,16,0.5100683890577509,0.02472525908253627
CD8T,2.0,SDAN_14,Spectra_32,1259,1178,674,23,16,0.4655205167173252,0.02225455093316463
CD8T,2.0,SDAN_14,Spectra_33,1259,1178,674,23,16,0.7090615501519757,0.1793078821260051
CD8T,2.0,SDAN_14,Spectra_34,1259,1178,674,23,16,0.5323898176291794,0.027936424724527044
CD8T,2.0,SDAN_14,Spectra_35,1259,1178,674,23,16,0.5411284194528876,0.02707623109157952
CD8T,2.0,SDAN_14,Spectra_36,1259,1178,674,23,16,0.5872910334346505,0.03025007482996467
CD8T,2.0,SDAN_14,Spectra_37,1259,1178,674,23,16,0.5859612462006079,0.031190333687617332
CD8T,2.0,SDAN_14,Spectra_38,1259,1178,674,23,16,0.6141717325227963,0.033416388601184316
CD8T,2.0,SDAN_14,Spectra_39,1259,1178,674,23,16,0.5853913373860182,0.03217593582552422
CD8T,2.0,SDAN_15,Spectra_0,1259,1178,674,24,22,0.6284160624651423,0.04967715026505434
CD8T,2.0,SDAN_15,Spectra_1,1259,1178,674,24,22,0.6240239821528166,0.05259366198589015
CD8T,2.0,SDAN_15,Spectra_2,1259,1178,674,24,22,0.6127300613496933,0.04764007675958712
CD8T,2.0,SDAN_15,Spectra_3,1259,1178,674,24,22,0.5529141104294478,0.057851437932280446
CD8T,2.0,SDAN_15,Spectra_4,1259,1178,674,24,22,0.4760178471834914,0.029700553871877488
CD8T,2.0,SDAN_15,Spectra_5,1259,1178,674,24,22,0.43272448410485226,0.029612612859094098
CD8T,2.0,SDAN_15,Spectra_6,1259,1178,674,24,22,0.5850529838259899,0.04922399873484802
CD8T,2.0,SDAN_15,Spectra_7,1259,1178,674,24,22,0.37723089793641945,0.025252217386358793
CD8T,2.0,SDAN_15,Spectra_8,1259,1178,674,24,22,0.5057863915225879,0.03571271354076991
CD8T,2.0,SDAN_15,Spectra_9,1259,1178,674,24,22,0.5301171221416621,0.03495359774713185
CD8T,2.0,SDAN_15,Spectra_10,1259,1178,674,24,22,0.37744004461795877,0.025166477677474826
CD8T,2.0,SDAN_15,Spectra_11,1259,1178,674,24,22,0.6044339096486335,0.04532773782957102
CD8T,2.0,SDAN_15,Spectra_12,1259,1178,674,24,22,0.5723647518126046,0.037234273538780255
CD8T,2.0,SDAN_15,Spectra_13,1259,1178,674,24,22,0.491494701617401,0.032504585644252584
CD8T,2.0,SDAN_15,Spectra_14,1259,1178,674,24,22,0.5414807585052983,0.04429439295014993
CD8T,2.0,SDAN_15,Spectra_15,1259,1178,674,24,22,0.5675543781372002,0.05072221753720746
CD8T,2.0,SDAN_15,Spectra_16,1259,1178,674,24,22,0.43767428890128274,0.02918303694930145
CD8T,2.0,SDAN_15,Spectra_17,1259,1178,674,24,22,0.5924428332403793,0.042963584507218426
CD8T,2.0,SDAN_15,Spectra_18,1259,1178,674,24,22,0.630856107083101,0.07564420386559483
CD8T,2.0,SDAN_15,Spectra_19,1259,1178,674,24,22,0.396611823759063,0.02603633496418529
CD8T,2.0,SDAN_15,Spectra_20,1259,1178,674,24,22,0.5382041271611823,0.0459101807977631
CD8T,2.0,SDAN_15,Spectra_21,1259,1178,674,24,22,0.4530814277746793,0.029308106521353215
CD8T,2.0,SDAN_15,Spectra_22,1259,1178,674,24,22,0.4534300055772448,0.02955142335108799
CD8T,2.0,SDAN_15,Spectra_23,1259,1178,674,24,22,0.5902816508644729,0.09621791920233656
CD8T,2.0,SDAN_15,Spectra_24,1259,1178,674,24,22,0.5570273284997211,0.0395938449482837
CD8T,2.0,SDAN_15,Spectra_25,1259,1178,674,24,22,0.5265616285554936,0.03668033822741022
CD8T,2.0,SDAN_15,Spectra_26,1259,1178,674,24,22,0.43816229782487454,0.029089403248606368
CD8T,2.0,SDAN_15,Spectra_27,1259,1178,674,24,22,0.419478527607362,0.028423783230324698
CD8T,2.0,SDAN_15,Spectra_28,1259,1178,674,24,22,0.5629531511433352,0.03900976737173272
CD8T,2.0,SDAN_15,Spectra_29,1259,1178,674,24,22,0.5080870050195203,0.03280909517841162
CD8T,2.0,SDAN_15,Spectra_30,1259,1178,674,24,22,0.4517568321249303,0.029190200090956155
CD8T,2.0,SDAN_15,Spectra_31,1259,1178,674,24,22,0.5778025655326269,0.047418333942271636
CD8T,2.0,SDAN_15,Spectra_32,1259,1178,674,24,22,0.526770775237033,0.037197650459310797
CD8T,2.0,SDAN_15,Spectra_33,1259,1178,674,24,22,0.46332961517010596,0.02932597320528949
CD8T,2.0,SDAN_15,Spectra_34,1259,1178,674,24,22,0.5055075292805354,0.03231895524471155
CD8T,2.0,SDAN_15,Spectra_35,1259,1178,674,24,22,0.4419269380925823,0.027847701956509235
CD8T,2.0,SDAN_15,Spectra_36,1259,1178,674,24,22,0.5110847741215839,0.03357398468248657
CD8T,2.0,SDAN_15,Spectra_37,1259,1178,674,24,22,0.5212632459564975,0.037567939356442114
CD8T,2.0,SDAN_15,Spectra_38,1259,1178,674,24,22,0.5315811489124374,0.034531923894805194
CD8T,2.0,SDAN_15,Spectra_39,1259,1178,674,24,22,0.5246095928611265,0.033967799042575963
CD8T,2.0,SDAN_16,Spectra_0,1259,1178,674,24,15,0.34365199797673246,0.016827125133963984
CD8T,2.0,SDAN_16,Spectra_1,1259,1178,674,24,15,0.47850278199291857,0.022343322070360848
CD8T,2.0,SDAN_16,Spectra_2,1259,1178,674,24,15,0.4227617602427921,0.020057542874009546
CD8T,2.0,SDAN_16,Spectra_3,1259,1178,674,24,15,0.6332827516439048,0.10383474584098717
CD8T,2.0,SDAN_16,Spectra_4,1259,1178,674,24,15,0.4705108750632271,0.024108063579341473
CD8T,2.0,SDAN_16,Spectra_5,1259,1178,674,24,15,0.3566009104704097,0.017113566471515997
CD8T,2.0,SDAN_16,Spectra_6,1259,1178,674,24,15,0.5760242792109257,0.02763300998585811
CD8T,2.0,SDAN_16,Spectra_7,1259,1178,674,24,15,0.47536671724835605,0.023519452039912313
CD8T,2.0,SDAN_16,Spectra_8,1259,1178,674,24,15,0.5665149215983813,0.027252871666226496
CD8T,2.0,SDAN_16,Spectra_9,1259,1178,674,24,15,0.42336874051593326,0.019625729718799136
CD8T,2.0,SDAN_16,Spectra_10,1259,1178,674,24,15,0.45048052604957,0.02241968203840433
CD8T,2.0,SDAN_16,Spectra_11,1259,1178,674,24,15,0.48770864946889225,0.023867935310232097
CD8T,2.0,SDAN_16,Spectra_12,1259,1178,674,24,15,0.48902377339403136,0.022906011348100525
CD8T,2.0,SDAN_16,Spectra_13,1259,1178,674,24,15,0.5489124936772889,0.02680302970646021
CD8T,2.0,SDAN_16,Spectra_14,1259,1178,674,24,15,0.6073849266565503,0.03403510782724257
CD8T,2.0,SDAN_16,Spectra_15,1259,1178,674,24,15,0.61446636317653,0.08647257164924999
CD8T,2.0,SDAN_16,Spectra_16,1259,1178,674,24,15,0.5185634800202327,0.02743875037330025
CD8T,2.0,SDAN_16,Spectra_17,1259,1178,674,24,15,0.599291856348002,0.031633047217020885
CD8T,2.0,SDAN_16,Spectra_18,1259,1178,674,24,15,0.4891249367728882,0.030074756270849906
CD8T,2.0,SDAN_16,Spectra_19,1259,1178,674,24,15,0.5166413758219525,0.0237008474512324
CD8T,2.0,SDAN_16,Spectra_20,1259,1178,674,24,15,0.5589276681841173,0.0319352107102702
CD8T,2.0,SDAN_16,Spectra_21,1259,1178,674,24,15,0.4210419828022256,0.020313211186292986
CD8T,2.0,SDAN_16,Spectra_22,1259,1178,674,24,15,0.4689934243803743,0.024475732190506957
CD8T,2.0,SDAN_16,Spectra_23,1259,1178,674,24,15,0.47607486090035406,0.021496298628331485
CD8T,2.0,SDAN_16,Spectra_24,1259,1178,674,24,15,0.5362670713201821,0.02443342824744398
CD8T,2.0,SDAN_16,Spectra_25,1259,1178,674,24,15,0.4456246838644411,0.020582574701123665
CD8T,2.0,SDAN_16,Spectra_26,1259,1178,674,24,15,0.5016691957511381,0.024902751525359042
CD8T,2.0,SDAN_16,Spectra_27,1259,1178,674,24,15,0.5147192716236723,0.062023513308292054
CD8T,2.0,SDAN_16,Spectra_28,1259,1178,674,24,15,0.5508345978755691,0.028417729238267426
CD8T,2.0,SDAN_16,Spectra_29,1259,1178,674,24,15,0.575113808801214,0.030135000773633645
CD8T,2.0,SDAN_16,Spectra_30,1259,1178,674,24,15,0.5136064744562469,0.03164523221302436
CD8T,2.0,SDAN_16,Spectra_31,1259,1178,674,24,15,0.6071825998988367,0.030589120590833463
CD8T,2.0,SDAN_16,Spectra_32,1259,1178,674,24,15,0.5262518968133536,0.025522645180170403
CD8T,2.0,SDAN_16,Spectra_33,1259,1178,674,24,15,0.5113808801213962,0.02596139478625796
CD8T,2.0,SDAN_16,Spectra_34,1259,1178,674,24,15,0.45199797673242287,0.020528470795819653
CD8T,2.0,SDAN_16,Spectra_35,1259,1178,674,24,15,0.4228629236216489,0.02024909314588872
CD8T,2.0,SDAN_16,Spectra_36,1259,1178,674,24,15,0.4964087000505817,0.024198600493577638
CD8T,2.0,SDAN_16,Spectra_37,1259,1178,674,24,15,0.4276176024279211,0.021564968892043408
CD8T,2.0,SDAN_16,Spectra_38,1259,1178,674,24,15,0.5947395042994436,0.029929836564820383
CD8T,2.0,SDAN_16,Spectra_39,1259,1178,674,24,15,0.48406676783004554,0.02377443051478862
CD8T,2.0,SDAN_17,Spectra_0,1259,1178,674,23,15,0.3682346990389479,0.018489811086695073
CD8T,2.0,SDAN_17,Spectra_1,1259,1178,674,23,15,0.4550328780981285,0.023740083386502853
CD8T,2.0,SDAN_17,Spectra_2,1259,1178,674,23,15,0.43368740515933235,0.019390179717359908
CD8T,2.0,SDAN_17,Spectra_3,1259,1178,674,23,15,0.49165402124430957,0.03894306326183644
CD8T,2.0,SDAN_17,Spectra_4,1259,1178,674,23,15,0.342539200809307,0.0748944543770729
CD8T,2.0,SDAN_17,Spectra_5,1259,1178,674,23,15,0.48447142134547294,0.024403595906941453
CD8T,2.0,SDAN_17,Spectra_6,1259,1178,674,23,15,0.4271117855336368,0.02000092499090793
CD8T,2.0,SDAN_17,Spectra_7,1259,1178,674,23,15,0.5112797167425392,0.022608568143710324
CD8T,2.0,SDAN_17,Spectra_8,1259,1178,674,23,15,0.4708143651997977,0.02544415099703195
CD8T,2.0,SDAN_17,Spectra_9,1259,1178,674,23,15,0.5253414264036419,0.02419194534117245
CD8T,2.0,SDAN_17,Spectra_10,1259,1178,674,23,15,0.6478502781992919,0.03477100896941789
CD8T,2.0,SDAN_17,Spectra_11,1259,1178,674,23,15,0.47344461305007585,0.02253568502285258
CD8T,2.0,SDAN_17,Spectra_12,1259,1178,674,23,15,0.28649468892261,0.015759614277521712
CD8T,2.0,SDAN_17,Spectra_13,1259,1178,674,23,15,0.4496712190187152,0.022799851161163343
CD8T,2.0,SDAN_17,Spectra_14,1259,1178,674,23,15,0.39372787051087504,0.01974020733052323
CD8T,2.0,SDAN_17,Spectra_15,1259,1178,674,23,15,0.42913505311077393,0.019515584470264503
CD8T,2.0,SDAN_17,Spectra_16,1259,1178,674,23,15,0.4424886191198786,0.019791955892624946
CD8T,2.0,SDAN_17,Spectra_17,1259,1178,674,23,15,0.3707637835103692,0.018353930844284508
CD8T,2.0,SDAN_17,Spectra_18,1259,1178,674,23,15,0.4979261507334345,0.021960665081450594
CD8T,2.0,SDAN_17,Spectra_19,1259,1178,674,23,15,0.3774405665149215,0.017837850962254955
CD8T,2.0,SDAN_17,Spectra_20,1259,1178,674,23,15,0.3698533131006575,0.019147732154349208
CD8T,2.0,SDAN_17,Spectra_21,1259,1178,674,23,15,0.4385432473444613,0.023532997394722224
CD8T,2.0,SDAN_17,Spectra_22,1259,1178,674,23,15,0.2590794132524026,0.014708974771690574
CD8T,2.0,SDAN_17,Spectra_23,1259,1178,674,23,15,0.5289833080424886,0.0235855283272525
CD8T,2.0,SDAN_17,Spectra_24,1259,1178,674,23,15,0.48801213960546275,0.02489556303353096
CD8T,2.0,SDAN_17,Spectra_25,1259,1178,674,23,15,0.45968639352554375,0.02588558442188282
CD8T,2.0,SDAN_17,Spectra_26,1259,1178,674,23,15,0.4298431967627719,0.03252521240214245
CD8T,2.0,SDAN_17,Spectra_27,1259,1178,674,23,15,0.4613050075872534,0.03216899011756593
CD8T,2.0,SDAN_17,Spectra_28,1259,1178,674,23,15,0.4876074860900354,0.025592684359624716
CD8T,2.0,SDAN_17,Spectra_29,1259,1178,674,23,15,0.42114314618108245,0.02531295137442382
CD8T,2.0,SDAN_17,Spectra_30,1259,1178,674,23,15,0.5174506828528073,0.028566184061566878
CD8T,2.0,SDAN_17,Spectra_31,1259,1178,674,23,15,0.4541224076884168,0.05560578758669854
CD8T,2.0,SDAN_17,Spectra_32,1259,1178,674,23,15,0.40950935761254426,0.03049625780235847
CD8T,2.0,SDAN_17,Spectra_33,1259,1178,674,23,15,0.29843196762771873,0.01600358123361608
CD8T,2.0,SDAN_17,Spectra_34,1259,1178,674,23,15,0.38492665655032876,0.019352829037723097
CD8T,2.0,SDAN_17,Spectra_35,1259,1178,674,23,15,0.3911987860394537,0.023209465673729286
CD8T,2.0,SDAN_17,Spectra_36,1259,1178,674,23,15,0.30177035912999495,0.015662205005782352
CD8T,2.0,SDAN_17,Spectra_37,1259,1178,674,23,15,0.35386949924127464,0.0170488669146462
CD8T,2.0,SDAN_17,Spectra_38,1259,1178,674,23,15,0.37653009610520993,0.018347432923158376
CD8T,2.0,SDAN_17,Spectra_39,1259,1178,674,23,15,0.44764795144157815,0.027575664245968978
CD8T,2.0,SDAN_18,Spectra_0,1259,1178,674,26,4,0.5738805970149254,0.01014416484922103
CD8T,2.0,SDAN_18,Spectra_1,1259,1178,674,26,4,0.33582089552238803,0.006384735972087425
CD8T,2.0,SDAN_18,Spectra_2,1259,1178,674,26,4,0.5186567164179104,0.00763231896059123
CD8T,2.0,SDAN_18,Spectra_3,1259,1178,674,26,4,0.1988805970149254,0.0045185673166226615
CD8T,2.0,SDAN_18,Spectra_4,1259,1178,674,26,4,0.3951492537313433,0.011990946467248038
CD8T,2.0,SDAN_18,Spectra_5,1259,1178,674,26,4,0.6682835820895523,0.011283104793687035
CD8T,2.0,SDAN_18,Spectra_6,1259,1178,674,26,4,0.20708955223880596,0.004463467547972827
CD8T,2.0,SDAN_18,Spectra_7,1259,1178,674,26,4,0.5604477611940298,0.008126494503793007
CD8T,2.0,SDAN_18,Spectra_8,1259,1178,674,26,4,0.1861940298507463,0.004393303934108692
CD8T,2.0,SDAN_18,Spectra_9,1259,1178,674,26,4,0.2847014925373134,0.005117417142838563
CD8T,2.0,SDAN_18,Spectra_10,1259,1178,674,26,4,0.3414179104477612,0.00538006358942676
CD8T,2.0,SDAN_18,Spectra_11,1259,1178,674,26,4,0.5548507462686567,0.009176159081594044
CD8T,2.0,SDAN_18,Spectra_12,1259,1178,674,26,4,0.3869402985074627,0.005815163216292214
CD8T,2.0,SDAN_18,Spectra_13,1259,1178,674,26,4,0.75,0.01393263510680061
CD8T,2.0,SDAN_18,Spectra_14,1259,1178,674,26,4,0.1742537313432836,0.004344404221529877
CD8T,2.0,SDAN_18,Spectra_15,1259,1178,674,26,4,0.26865671641791045,0.004995086362964242
CD8T,2.0,SDAN_18,Spectra_16,1259,1178,674,26,4,0.5451492537313433,0.009139095401649203
CD8T,2.0,SDAN_18,Spectra_17,1259,1178,674,26,4,0.16865671641791047,0.004318346893614941
CD8T,2.0,SDAN_18,Spectra_18,1259,1178,674,26,4,0.6794776119402985,0.011564504754970121
CD8T,2.0,SDAN_18,Spectra_19,1259,1178,674,26,4,0.3421641791044776,0.006667437766304498
CD8T,2.0,SDAN_18,Spectra_20,1259,1178,674,26,4,0.208955223880597,0.004473492351855054
CD8T,2.0,SDAN_18,Spectra_21,1259,1178,674,26,4,0.5421641791044776,0.00850754201332412
CD8T,2.0,SDAN_18,Spectra_22,1259,1178,674,26,4,0.40746268656716417,0.008697265869016636
CD8T,2.0,SDAN_18,Spectra_23,1259,1178,674,26,4,0.25037313432835817,0.004689598185084934
CD8T,2.0,SDAN_18,Spectra_24,1259,1178,674,26,4,0.17201492537313434,0.00433866948882744
CD8T,2.0,SDAN_18,Spectra_25,1259,1178,674,26,4,0.21119402985074626,0.0044589787891598995
CD8T,2.0,SDAN_18,Spectra_26,1259,1178,674,26,4,0.3537313432835821,0.006580507698865068
CD8T,2.0,SDAN_18,Spectra_27,1259,1178,674,26,4,0.21007462686567166,0.004497255275304262
CD8T,2.0,SDAN_18,Spectra_28,1259,1178,674,26,4,0.19813432835820893,0.004411309328446108
CD8T,2.0,SDAN_18,Spectra_29,1259,1178,674,26,4,0.132089552238806,0.004182725440399312
CD8T,2.0,SDAN_18,Spectra_30,1259,1178,674,26,4,0.47388059701492535,0.006676112552345165
CD8T,2.0,SDAN_18,Spectra_31,1259,1178,674,26,4,0.17164179104477614,0.004340507017956103
CD8T,2.0,SDAN_18,Spectra_32,1259,1178,674,26,4,0.14850746268656717,0.004213127471605451
CD8T,2.0,SDAN_18,Spectra_33,1259,1178,674,26,4,0.3664179104477612,0.005680913851138458
CD8T,2.0,SDAN_18,Spectra_34,1259,1178,674,26,4,0.28582089552238804,0.005085629480155416
CD8T,2.0,SDAN_18,Spectra_35,1259,1178,674,26,4,0.323134328358209,0.0052526489353086556
CD8T,2.0,SDAN_18,Spectra_36,1259,1178,674,26,4,0.21231343283582088,0.004586595356466196
CD8T,2.0,SDAN_18,Spectra_37,1259,1178,674,26,4,0.18246268656716416,0.004450712454499342
CD8T,2.0,SDAN_18,Spectra_38,1259,1178,674,26,4,0.21194029850746268,0.004477903824513913
CD8T,2.0,SDAN_18,Spectra_39,1259,1178,674,26,4,0.5690298507462687,0.009916471214293322
CD8T,2.0,SDAN_19,Spectra_0,1259,1178,674,26,6,0.6155189620758483,0.012757834903565104
CD8T,2.0,SDAN_19,Spectra_1,1259,1178,674,26,6,0.5818363273453093,0.013552588319244191
CD8T,2.0,SDAN_19,Spectra_2,1259,1178,674,26,6,0.30439121756487025,0.006986302514031911
CD8T,2.0,SDAN_19,Spectra_3,1259,1178,674,26,6,0.39870259481037923,0.008428929246884565
CD8T,2.0,SDAN_19,Spectra_4,1259,1178,674,26,6,0.3146207584830339,0.007117915109992857
CD8T,2.0,SDAN_19,Spectra_5,1259,1178,674,26,6,0.49226546906187624,0.009904140724542912
CD8T,2.0,SDAN_19,Spectra_6,1259,1178,674,26,6,0.3275948103792415,0.0073442808065553025
CD8T,2.0,SDAN_19,Spectra_7,1259,1178,674,26,6,0.6714071856287425,0.018823331582423785
CD8T,2.0,SDAN_19,Spectra_8,1259,1178,674,26,6,0.3545409181636726,0.007584024195238247
CD8T,2.0,SDAN_19,Spectra_9,1259,1178,674,26,6,0.3011477045908183,0.007020257332514527
CD8T,2.0,SDAN_19,Spectra_10,1259,1178,674,26,6,0.4932634730538922,0.01024595052237179
CD8T,2.0,SDAN_19,Spectra_11,1259,1178,674,26,6,0.4214071856287425,0.008824267800585218
CD8T,2.0,SDAN_19,Spectra_12,1259,1178,674,26,6,0.3859780439121756,0.007937674810323777
CD8T,2.0,SDAN_19,Spectra_13,1259,1178,674,26,6,0.7921656686626746,0.034154342181025796
CD8T,2.0,SDAN_19,Spectra_14,1259,1178,674,26,6,0.3532934131736527,0.007614077627756289
CD8T,2.0,SDAN_19,Spectra_15,1259,1178,674,26,6,0.4757984031936128,0.009474567326481855
CD8T,2.0,SDAN_19,Spectra_16,1259,1178,674,26,6,0.3013972055888223,0.007030628158642346
CD8T,2.0,SDAN_19,Spectra_17,1259,1178,674,26,6,0.30613772455089816,0.006996785073078623
CD8T,2.0,SDAN_19,Spectra_18,1259,1178,674,26,6,0.5835828343313373,0.013307002384240284
CD8T,2.0,SDAN_19,Spectra_19,1259,1178,674,26,6,0.4241516966067864,0.009007925220349693
CD8T,2.0,SDAN_19,Spectra_20,1259,1178,674,26,6,0.3772455089820359,0.008013408665919151
CD8T,2.0,SDAN_19,Spectra_21,1259,1178,674,26,6,0.34406187624750495,0.007648096637226496
CD8T,2.0,SDAN_19,Spectra_22,1259,1178,674,26,6,0.39645708582834327,0.09001688705959168
CD8T,2.0,SDAN_19,Spectra_23,1259,1178,674,26,6,0.5291916167664671,0.010535284375862482
CD8T,2.0,SDAN_19,Spectra_24,1259,1178,674,26,6,0.28268463073852296,0.0068015238589463735
CD8T,2.0,SDAN_19,Spectra_25,1259,1178,674,26,6,0.4281437125748503,0.010177976132740896
CD8T,2.0,SDAN_19,Spectra_26,1259,1178,674,26,6,0.5269461077844311,0.013013387239563249
CD8T,2.0,SDAN_19,Spectra_27,1259,1178,674,26,6,0.3285928143712575,0.012501344321595676
CD8T,2.0,SDAN_19,Spectra_28,1259,1178,674,26,6,0.40069860279441116,0.00907245247339752
CD8T,2.0,SDAN_19,Spectra_29,1259,1178,674,26,6,0.2372754491017964,0.006414409178279965
CD8T,2.0,SDAN_19,Spectra_30,1259,1178,674,26,6,0.2771956087824351,0.006762593932744645
CD8T,2.0,SDAN_19,Spectra_31,1259,1178,674,26,6,0.44236526946107785,0.009044784618963369
CD8T,2.0,SDAN_19,Spectra_32,1259,1178,674,26,6,0.3143712574850299,0.00708146750602276
CD8T,2.0,SDAN_19,Spectra_33,1259,1178,674,26,6,0.28742514970059874,0.006884415451864329
CD8T,2.0,SDAN_19,Spectra_34,1259,1178,674,26,6,0.4957584830339321,0.014065104565840224
CD8T,2.0,SDAN_19,Spectra_35,1259,1178,674,26,6,0.2926646706586826,0.006933366643319606
CD8T,2.0,SDAN_19,Spectra_36,1259,1178,674,26,6,0.342814371257485,0.007471285644140405
CD8T,2.0,SDAN_19,Spectra_37,1259,1178,674,26,6,0.31462075848303395,0.007105743319848756
CD8T,2.0,SDAN_19,Spectra_38,1259,1178,674,26,6,0.31062874251497,0.007067935893823449
CD8T,2.0,SDAN_19,Spectra_39,1259,1178,674,26,6,0.4341317365269461,0.17408068541665933
CD8T,2.0,SDAN_20,Spectra_0,1259,1178,674,25,15,0.5120890237733939,0.025317303300314842
CD8T,2.0,SDAN_20,Spectra_1,1259,1178,674,25,15,0.4004046535154274,0.019418433751888217
CD8T,2.0,SDAN_20,Spectra_2,1259,1178,674,25,15,0.4240768841679312,0.019087655658664864
CD8T,2.0,SDAN_20,Spectra_3,1259,1178,674,25,15,0.38583712696004047,0.018686439256213445
CD8T,2.0,SDAN_20,Spectra_4,1259,1178,674,25,15,0.4451188669701568,0.021620606837991767
CD8T,2.0,SDAN_20,Spectra_5,1259,1178,674,25,15,0.6023267577137077,0.03237151562769526
CD8T,2.0,SDAN_20,Spectra_6,1259,1178,674,25,15,0.3541729893778452,0.01688929110573727
CD8T,2.0,SDAN_20,Spectra_7,1259,1178,674,25,15,0.4685887708649469,0.020473751462902028
CD8T,2.0,SDAN_20,Spectra_8,1259,1178,674,25,15,0.41962569549822964,0.030514614047545775
CD8T,2.0,SDAN_20,Spectra_9,1259,1178,674,25,15,0.5059180576631259,0.023119285803582294
CD8T,2.0,SDAN_20,Spectra_10,1259,1178,674,25,15,0.4408700050581689,0.020794696171316678
CD8T,2.0,SDAN_20,Spectra_11,1259,1178,674,25,15,0.34415781487101665,0.01690544956238493
CD8T,2.0,SDAN_20,Spectra_12,1259,1178,674,25,15,0.5035912999494183,0.04091473353368817
CD8T,2.0,SDAN_20,Spectra_13,1259,1178,674,25,15,0.540414769853313,0.025886273675458756
CD8T,2.0,SDAN_20,Spectra_14,1259,1178,674,25,15,0.3524532119372787,0.016825845296615717
CD8T,2.0,SDAN_20,Spectra_15,1259,1178,674,25,15,0.4431967627718766,0.02028254976096558
CD8T,2.0,SDAN_20,Spectra_16,1259,1178,674,25,15,0.38755690440060697,0.01783250347593837
CD8T,2.0,SDAN_20,Spectra_17,1259,1178,674,25,15,0.3104704097116843,0.016124749779075548
CD8T,2.0,SDAN_20,Spectra_18,1259,1178,674,25,15,0.543955488113303,0.024461629284241698
CD8T,2.0,SDAN_20,Spectra_19,1259,1178,674,25,15,0.4458270106221548,0.021332522526608434
CD8T,2.0,SDAN_20,Spectra_20,1259,1178,674,25,15,0.33302984319676276,0.01632906937926369
CD8T,2.0,SDAN_20,Spectra_21,1259,1178,674,25,15,0.4957005563985837,0.024823001812264565
CD8T,2.0,SDAN_20,Spectra_22,1259,1178,674,25,15,0.5196762771876581,0.025552780514365173
CD8T,2.0,SDAN_20,Spectra_23,1259,1178,674,25,15,0.48477491148204355,0.023472138306577336
CD8T,2.0,SDAN_20,Spectra_24,1259,1178,674,25,15,0.37996965098634294,0.017630681799605225
CD8T,2.0,SDAN_20,Spectra_25,1259,1178,674,25,15,0.35690440060698025,0.016922708481195044
CD8T,2.0,SDAN_20,Spectra_26,1259,1178,674,25,15,0.3931208902377339,0.018347848674624447
